smiles,internal_energy_298K
CC1OCC2CCC1C2,-388.310735
CC1OCC2CCC1O2,-424.237508
CC1OCC2COC1C2,-424.231878
CC1OCC2COC1O2,-460.161289
CC1OCC2OCC1O2,-460.16097
OC1CCC2CC1CO2,-424.240657
OC1CCC2CCC1C2,-388.315377
OC1CCC2CCC1O2,-424.246489
OC1CCC2COC1C2,-424.237491
OC1CCC2COC1O2,-460.171474
OC1CCC2OCC1O2,-460.171581
OC1COC2CC1CO2,-460.165941
OC1COC2CCC1C2,-424.235688
OC1COC2CCC1O2,-460.171288
OC1COC2COC1C2,-460.156176
CC1CCC2CCC2=C1,-351.157551
CC1CCC2COC2=N1,-403.146568
CC1CCC2OCC2=C1,-387.073694
CC1CNC2COC2=N1,-419.181166
CC1COC2CCC2=C1,-387.074055
CC1COC2CNC2=N1,-419.184209
CC1COC2COC2=N1,-439.060361
CC1OCC2CCC2=C1,-387.075575
CC1OCC2OCC2=C1,-422.990013
OC1CCC2CCC2=C1,-387.084282
OC1CCC2OCC2=C1,-422.999713
OC1COC2CCC2=C1,-423.001493
CC1CC2CCC2CO1,-388.288117
CC1CC2COC2CO1,-424.20899
CC1CC2OCC2CO1,-424.209079
CC1CCC2CCC2C1,-352.365561
CC1CCC2CCC2O1,-388.291922
CC1CCC2COC2C1,-388.286984
CC1CCC2OCC2C1,-388.288908
CC1CCC2OCC2O1,-424.213226
CC1COC2CCC2C1,-388.286653
CC1COC2CCC2O1,-424.210754
CC1COC2COC2C1,-424.207506
CC1OCC2CCC2O1,-424.21428
CC1OCC2OCC2O1,-460.138438
OC1CCC2CCC2C1,-388.290675
OC1CCC2COC2C1,-424.209142
OC1CCC2OCC2C1,-424.213764
OC1COC2CCC2C1,-424.210423
OC1COC2COC2C1,-460.136256
CC1CCC2CCC=C12,-351.181453
CC1CCC2OCC=C12,-387.099312
CC1COC2CCC=C12,-387.10104
CC1COC2OCC=C12,-423.022449
CC1OCC2CCC=C12,-387.102234
CC1OCC2OCC=C12,-423.017276
OC1CCC2CCC=C12,-387.103725
OC1CCC2OCC=C12,-423.023144
OC1COC2CCC=C12,-423.020735
OC1COC2OCC=C12,-458.943697
CC1CCC2CCCC12,-352.389646
CC1CCC2CCOC12,-388.311364
CC1CCC2COCC12,-388.30887
CC1CCC2OCCC12,-388.312041
CC1CCC2OCOC12,-424.241418
CC1COC2CCCC12,-388.312552
CC1COC2CCOC12,-424.238138
CC1COC2COCC12,-424.230356
CC1COC2OCCC12,-424.241866
CC1OCC2CCCC12,-388.308979
CC1OCC2CCOC12,-424.234517
CC1OCC2COCC12,-424.225989
CC1OCC2OCCC12,-424.237138
CC1OCC2OCOC12,-460.158653
OC1CCC2CCCC12,-388.315453
OC1CCC2CCOC12,-424.23586
OC1CCC2COCC12,-424.233561
OC1CCC2OCCC12,-424.238114
OC1CCC2OCOC12,-460.161926
OC1COC2CCCC12,-424.235778
OC1COC2CCOC12,-460.16392
OC1COC2COCC12,-460.153428
OC1COC2OCCC12,-460.166206
CC1=CCCC(O)C1=O,-423.067659
CC1=CNCC(O)C1=O,-439.120209
CC1CCC=C(C)C1=O,-387.13616
CC1CCN=C(N)C1=O,-419.244843
CC1CNC=C(C)C1=O,-403.190924
CC1NCC=C(C)C1=O,-403.17304
CC1OCC=C(C)C1=O,-423.052387
CC1=CCCN(C1=O)C,-403.197767
CN1CCN=C(C1=O)N,-435.311919
NC1=NCCC(O)C1=O,-455.173993
CC1=CCCC(O)C1O,-424.240116
CC1C(O)CCC=C1C,-388.308449
CC1CCC=C(C)C1C,-352.381643
CC1CCC=C(C)C1O,-388.311132
CC1OCC=C(C)C1C,-388.304128
CC1OCC=C(C)C1O,-424.232858
CC1=CCCC(O)C=C1,-387.09677
CC1CCC=C(C)C=C1,-351.172842
CC1OCC=C(C)C=C1,-387.092271
CC1=CCCC(O)CC1,-388.302656
CC1=NCCC(O)CO1,-440.287533
CC1CCC(C)=CCO1,-388.296886
CC1CCC=C(C)CC1,-352.376678
CC1CCC=C(C)CO1,-388.296667
CC1CCN=C(C)OC1,-404.363952
CC1OCC=C(C)CO1,-424.223893
CC1CC(=CCO1)C#C,-385.86642
CC1CC(=CCO1)C#N,-401.972989
CC1CCC=C(C1)C#C,-349.947031
CC1CCC=C(C1)C#N,-366.05466
CC1CCN=C(N1)C#N,-398.153376
CC1CCN=C(O1)C#C,-401.928495
CC1CCN=C(O1)C#N,-418.031672
CN1CCC=C(C1)C#N,-382.08501
OC1CCC=C(C1)C#C,-385.871577
OC1CCC=C(C1)C#N,-401.978667
CC1CC(C=O)=CCO1,-423.048343
CC1CCC=C(C1)C=O,-387.129447
CC1CCN=C(N1)C=O,-419.236016
CC1CCN=C(O1)C=O,-439.108991
CC1CNC=C(C1)C=O,-403.184538
OC1CCC=C(C1)C=O,-423.054106
OC1CNC=C(C1)C=O,-439.107428
CC(=O)C1=CCCC1O,-423.058714
CC(=O)C1=CNCC1O,-439.104159
CC1CCC=C1C(C)=O,-387.129604
CC1CCC=C1C(N)=O,-403.199289
CC1CNC=C1C(C)=O,-403.177141
CC1CNC=C1C(N)=O,-419.246911
CC1[NH2+]CC=C1C([O-])=O,-439.058781
CC1OCC=C1C(C)=O,-423.050141
CC1OCC=C1C(N)=O,-439.119567
CN1CCN=C1C(C)=O,-419.229919
CN1CCN=C1C(N)=O,-435.306047
NC(=O)C1=CCCC1O,-439.12956
NC(=O)C1=CNCC1O,-455.178984
[NH3+]C1CCC=C1C([O-])=O,-439.131866
[NH3+]C1CNC=C1C([O-])=O,-455.178866
CC1CCC=C1C1CC1,-351.154906
CC1CCC=C1C1CN1,-367.194852
CC1CCC=C1C1CO1,-387.076941
CC1OCC=C1C1CC1,-387.077428
CC1OCC=C1C1CN1,-403.116637
CC1OCC=C1C1CO1,-422.998042
CN1CCN=C1C1CO1,-419.180395
OC1CCC=C1C1CC1,-387.083566
OC1CCC=C1C1CN1,-403.122426
OC1CCC=C1C1CO1,-423.006372
OC1CCN=C1N1CC1,-419.180128
CC1CCC=C1CC#C,-349.932557
CC1CCC=C1CC#N,-366.042094
CC1OCC=C1CC#C,-385.853825
CC1OCC=C1CC#N,-401.962154
OC1CCC=C1CC#C,-385.860899
OC1CCC=C1CC#N,-401.970169
CC1CCC=C1CC=O,-387.112941
CC1CCC=C1NC=O,-403.189994
CC1OCC=C1CC=O,-423.033904
CC1OCC=C1NC=O,-439.110477
CN1CCN=C1NC=O,-435.292268
OC1CCC=C1CC=O,-423.044038
OC1CCC=C1NC=O,-439.119462
OC1CCN=C1NC=O,-455.170532
CC1CCC=C2CCC12,-351.156037
CC1CCC=C2COC12,-387.073924
CC1CCN=C2OCC12,-403.143703
CC1OCC=C2CCC12,-387.073367
CC1OCC=C2COC12,-422.989747
CN1CCN=C2OCC12,-419.175461
OC1CCC=C2CCC12,-387.084634
OC1CCC=C2COC12,-423.002608
OC1CCN=C2OCC12,-439.07101
CC1CC(=O)C=CCO1,-423.043086
CC1CCC=CC(=O)C1,-387.120966
CC1CCC=CC(=O)N1,-403.191049
CC1CCC=CC(=O)O1,-423.066806
CC1CNC=CC(=N)O1,-419.215291
CC1CNC=CC(=O)C1,-403.156327
CC1CNC=CC(=O)N1,-419.244864
CC1CNC=CC(=O)O1,-439.101029
CC1OCC=CC(=N)O1,-439.093931
CC1OCC=CC(=O)O1,-458.993577
CN1CCC=CC(=O)C1,-403.15177
OC1CCC=CC(=O)C1,-423.046087
OC1CNC=CC(=O)C1,-439.078893
CC1=CC(O)CCC=C1,-387.098288
CC1CCC=CC(C)=C1,-351.173116
CC1OCC=CC(C)=C1,-387.093225
CC1CC(C)C=CCO1,-388.29179
CC1CC(O)C=CCO1,-424.215275
CC1CC(O)CCC=C1,-388.297482
CC1CC(O)COC=N1,-440.279753
CC1CCC=CC(C)C1,-352.371688
CC1CCC=CC(C)O1,-388.296234
CC1CCC=CC(O)C1,-388.296142
CC1COC=NC(C)C1,-404.356337
CC1OCC=CC(C)O1,-424.223717
OC1CCC=CC(O)C1,-424.221174
CC1(C)C=CCCC1O,-388.30506
CC1(C)N=COCC1O,-440.292278
CC1(O)C=CCCC1O,-424.234587
CC1CCC=CC1(C)C,-352.376871
CC1CCC=CC1(C)O,-388.305171
CC1COC=NC1(C)C,-404.364719
CC1OCC=CC1(C)C,-388.299186
CC1OCC=CC1(C)O,-424.227075
CC1CCC=CC11CC1,-351.159912
CC1CCC=CC11CN1,-367.200452
CC1CCC=CC11CO1,-387.0855
CC1COC=NC11CC1,-403.147305
CC1OCC=CC11CC1,-387.077735
CC1OCC=CC11CN1,-403.117735
CC1OCC=CC11CO1,-423.001553
OC1CCC=CC11CC1,-387.087678
OC1CCC=CC11CN1,-403.127188
OC1CCC=CC11CO1,-423.010838
OC1COC=NC11CC1,-439.07262
CC1CCC=CC1C#C,-349.935139
CC1CCC=CC1C#N,-366.044946
CC1COC=NC1C#C,-401.919129
CC1COC=NC1C#N,-418.026925
CC1OCC=CC1C#C,-385.854074
CC1OCC=CC1C#N,-401.963188
CN1CCC=CC1C#N,-382.073554
OC1CCC=CC1C#C,-385.862984
OC1CCC=CC1C#N,-401.968244
OC1CNC=NC1C#N,-434.073941
OC1COC=NC1C#C,-437.839176
CC1CCC=CC1C=O,-387.112939
CC1CCC=CN1C=O,-403.192325
CC1COC=NC1C=O,-439.099217
CC1OCC=CC1C=O,-423.03406
CN1CCC=CC1C=O,-403.147544
OC1CCC=CC1C=O,-423.041122
OC1COC=NC1C=O,-475.027698
CC1CCC=CC2CC12,-351.15123
CC1CCC=CC2NC12,-367.188077
CC1CCC=CC2OC12,-387.073298
CC1COC=NC2CC12,-403.133536
CC1OCC=CC2CC12,-387.075262
CC1OCC=CC2NC12,-403.112719
CC1OCC=CC2OC12,-422.995896
OC1CCC=CC2CC12,-387.076004
OC1CCC=CC2NC12,-403.11412
OC1CCC=CC2OC12,-422.998673
OC1COC=NC2CC12,-439.056427
CC1=CC=CCCC1O,-387.097876
CC1CCC=CC=C1C,-351.170665
CC1OCC=CC=C1C,-387.091564
CC1CC=CC=CCO1,-387.082453
CC1CCC=CC=CC1,-351.163647
OC1CCC=CC=CC1,-387.08874
CC1CCC=CCC1=O,-387.117942
CC1CCC=CNC1=O,-403.195155
CC1CCN=COC1=O,-439.11933
CC1COC=NCC1=O,-439.099015
CC1NCC=CCC1=O,-403.159652
CC1OCC=CCC1=O,-423.04054
CC1OCC=CNC1=O,-439.113135
CN1CCC=CCC1=O,-403.174928
CN1CCC=CNC1=O,-419.248111
CN1CCN=COC1=O,-455.174249
NC1CCN=COC1=O,-455.163625
OC1CCC=CCC1=O,-423.048128
OC1CCC=CNC1=O,-439.125237
OC1CCN=COC1=O,-475.046345
OC1COC=NCC1=O,-475.027159
CC1CC=CCCC1O,-388.295995
CC1CC=CCOC1C,-388.290245
CC1CCC=CCC1C,-352.368196
CC1CCC=CCC1O,-388.298674
CC1CCN=COC1C,-404.354258
CC1CN=COCC1O,-440.275598
CC1COC=NCC1C,-404.350476
CC1COC=NCC1O,-440.279706
CC1OC=NCCC1O,-440.279829
CC1OCC=CCC1O,-424.221195
OC1CCC=CCC1O,-424.227986
OC1COC=NCC1O,-476.206718
CC1CCC=CCC=C1,-351.151929
CC1COC=NCC=C1,-403.136232
CC1OCC=CCC=C1,-387.077991
OC1CCC=CCC=C1,-387.075519
OC1COC=NCC=C1,-439.059539
CC1CCCC(=O)C1=O,-423.067729
CC1CCNC(=N)C1=O,-419.232393
CC1CCNC(=O)C1=O,-439.134377
CC1CCOC(=N)C1=O,-439.108018
CC1CCOC(=O)C1=O,-459.007236
CC1CNCC(=O)C1=O,-439.102733
CC1COCC(=O)C1=O,-458.979557
CC1NCCC(=O)C1=O,-439.104677
CC1OCCC(=O)C1=O,-458.983394
CC1OCOC(=N)C1=O,-475.032019
CC1OCOC(=O)C1=O,-494.930192
CN1CCCC(=O)C1=N,-419.235789
CN1CCCC(=O)C1=O,-439.131786
CN1CCNC(=N)C1=O,-435.305886
CN1CCNC(=O)C1=N,-435.304931
CN1CCNC(=O)C1=O,-455.199358
CN1CCOC(=N)C1=O,-455.171545
CN1CCOC(=O)C1=N,-455.175968
CN1CCOC(=O)C1=O,-475.071523
OC1CCCC(=O)C1=O,-458.995135
OC1CCNC(=N)C1=O,-455.160842
OC1CCNC(=O)C1=O,-475.058055
OC1CCOC(=N)C1=O,-475.035348
OC1CCOC(=O)C1=O,-494.933304
OC1CNCC(=O)C1=O,-475.030112
OC1COCC(=O)C1=O,-494.897217
CC1C(O)CCCC1=O,-424.260695
CC1C(O)CCNC1=O,-440.327469
CC1C(O)CCOC1=N,-440.297308
CC1C(O)CCOC1=O,-460.195995
CC1C(O)CNCC1=O,-440.298987
CC1C(O)COCC1=O,-460.174664
CC1CCCC(=O)C1C,-388.330587
CC1CCCC(=O)C1O,-424.257401
CC1CCCC(=O)N1C,-404.396668
CC1CCNC(=O)C1C,-404.399263
CC1CCNC(=O)C1O,-440.326828
CC1CCNC(=O)N1C,-420.455756
CC1CCOC(=N)C1C,-404.369402
CC1CCOC(=N)C1O,-440.297188
CC1CCOC(=O)C1C,-424.270593
CC1CCOC(=O)C1O,-460.197015
CC1CCOC(=O)N1C,-440.3304
CC1CNCC(=O)C1C,-404.365497
CC1CNCC(=O)C1O,-440.292055
CC1CNCC(=O)N1C,-420.433151
CC1COCC(=O)C1C,-424.243312
CC1COCC(=O)C1O,-460.169236
CC1COCC(=O)N1C,-440.31227
CC1N(C)CCCC1=O,-404.364441
CC1N(C)CCNC1=O,-420.433721
CC1N(C)CCOC1=N,-420.402943
CC1N(C)CCOC1=O,-440.305561
CC1OCCC(=O)C1C,-424.252927
CC1OCCC(=O)C1O,-460.175625
CC1OCOC(=N)C1C,-440.29794
CC1OCOC(=N)C1O,-476.225586
CC1OCOC(=O)C1C,-460.19876
CC1OCOC(=O)C1N,-476.243453
CC1OCOC(=O)C1O,-496.125261
NC1C(O)CCOC1=O,-476.242892
OC1CCCC(=O)C1O,-460.184572
OC1CCNC(=O)C1O,-476.254103
OC1CCOC(=N)C1O,-476.224361
OC1CCOC(=O)C1O,-496.123796
OC1CNCC(=O)C1O,-476.21942
OC1COCC(=O)C1O,-496.098144
CC1CCCC(=O)C=C1,-387.120464
CC1CCNC(=O)C=C1,-403.18848
CC1CCOC(=O)C=C1,-423.062093
CC1CNCC(=O)C=C1,-403.158341
CC1COCC(=O)C=C1,-423.038103
CC1OCCC(=O)C=C1,-423.042545
CC1OCOC(=N)C=C1,-439.090106
CC1OCOC(=O)C=C1,-458.989627
CN1CCCC(=O)C=C1,-403.171295
CN1CCNC(=O)C=C1,-419.23629
CN1CCOC(=N)C=C1,-419.208785
CN1CCOC(=O)C=C1,-439.11183
OC1CCCC(=O)C=C1,-423.043623
OC1CCNC(=O)C=C1,-439.112346
OC1CCOC(=N)C=C1,-439.083612
OC1CCOC(=O)C=C1,-458.983069
OC1CNCC(=O)C=C1,-439.085022
OC1COCC(=O)C=C1,-458.962588
CC1CCC(=N)OCO1,-440.298811
CC1CCC(=O)CCO1,-424.249463
CC1CCC(=O)COC1,-424.245804
CC1CCC(=O)OCO1,-460.199102
CC1CCCC(=N)OC1,-404.358246
CC1CCCC(=O)CC1,-388.322718
CC1CCCC(=O)CO1,-424.243959
CC1CCCC(=O)NC1,-404.397659
CC1CCCC(=O)OC1,-424.261353
CC1CCNC(=O)CC1,-404.397835
CC1CCNC(=O)CO1,-440.315272
CC1CCNC(=O)NC1,-420.451484
CC1CCNC(=O)OC1,-440.329928
CC1CCOC(=N)CC1,-404.360581
CC1CCOC(=N)CO1,-440.288105
CC1CCOC(=N)OC1,-440.283917
CC1CCOC(=O)CC1,-424.271197
CC1CCOC(=O)CN1,-440.309071
CC1CCOC(=O)CO1,-460.187775
CC1CCOC(=O)NC1,-440.330015
CC1CCOC(=O)OC1,-460.197194
CC1CNC(=O)CCO1,-440.318995
CC1CNC(=O)COC1,-440.310798
CC1CNC(=O)OCO1,-476.258547
CC1CNCC(=O)CN1,-420.403803
CC1CNCC(=O)CO1,-440.286017
CC1CNCC(=O)OC1,-440.306553
CC1COC(=N)CCO1,-440.290855
CC1COC(=N)OCO1,-476.224862
CC1COC(=O)CCO1,-460.191549
CC1COC(=O)OCO1,-496.129673
CC1COCC(=N)OC1,-440.279089
CC1COCC(=O)CN1,-440.283857
CC1COCC(=O)CO1,-460.163337
CC1COCC(=O)OC1,-460.183037
CC1OCCC(=O)CO1,-460.16745
OC1CCC(=O)CNC1,-440.290046
OC1CCC(=O)COC1,-460.169441
OC1CCCC(=N)OC1,-440.28196
OC1CCCC(=O)CC1,-424.247926
OC1CCCC(=O)NC1,-440.322217
OC1CCCC(=O)OC1,-460.184459
OC1CCNC(=O)CC1,-440.322627
OC1CCNC(=O)NC1,-456.375641
OC1CCNC(=O)OC1,-476.253415
OC1CCOC(=N)CC1,-440.284992
OC1CCOC(=N)OC1,-476.214409
OC1CCOC(=O)CC1,-460.189434
OC1CCOC(=O)NC1,-476.253799
OC1CCOC(=O)OC1,-496.120304
OC1CNC(=O)COC1,-476.234156
OC1CNCC(=N)OC1,-456.329728
OC1CNCC(=O)NC1,-456.357582
OC1CNCC(=O)OC1,-476.229745
OC1COCC(=N)OC1,-476.205648
OC1COCC(=O)OC1,-496.105223
CC1CCCC(=C1)C#C,-349.946261
CC1CCCC(=C1)C#N,-366.0538
CC1CCNC(=N1)C#N,-398.15432
CC1CCOC(=N1)C#C,-401.925734
CC1CCOC(=N1)C#N,-418.028715
CC1COCC(=C1)C#C,-385.861745
CC1COCC(=C1)C#N,-401.967726
CC1OCCC(=C1)C#C,-385.865704
CC1OCCC(=C1)C#N,-401.972205
OC1CCCC(=C1)C#C,-385.870448
OC1CCCC(=C1)C#N,-401.97541
OC1CNCC(=C1)C#N,-418.010965
OC1COCC(=C1)C#C,-421.782839
OC1COCC(=C1)C#N,-437.888003
CC1(C)CC(O)CCO1,-425.435626
CC1(C)CCCC(O)C1,-389.512754
CC1(C)COCC(O)C1,-425.430564
CC1(O)CCCC(O)C1,-425.444694
CC1(O)COCC(O)C1,-461.361732
CC1CC(C)(C)CCO1,-389.509391
CC1CC(C)(C)OCO1,-425.438896
CC1CC(C)(O)CCO1,-425.438521
CC1CCCC(C)(C)C1,-353.587755
CC1CCCC(C)(C)O1,-389.515003
CC1CCCC(C)(O)C1,-389.517184
CC1CCOC(C)(C)C1,-389.511096
CC1CCOC(C)(C)O1,-425.442479
CC1COCC(C)(C)C1,-389.507049
CC1COCC(C)(C)O1,-425.43266
CC1COCC(C)(O)C1,-425.435211
CC1OCCC(C)(C)O1,-425.442128
CC1=C(C)C(O)CCC1,-388.310447
CC1=C(C)C(O)COC1,-424.225565
CC1CCCC(C)=C1C,-352.383178
CC1COCC(C)=C1C,-388.300951
CC1OCCC(C)=C1C,-388.305535
CC1=CCC(O)CCC1,-388.302709
CC1=CCC(O)COC1,-424.220305
CC1=NCC(O)CCO1,-440.288723
CC1CC=C(C)CCO1,-388.299335
CC1CCCC(C)=CC1,-352.376553
CC1CCOC(C)=NC1,-404.363779
CC1CN=C(C)OCO1,-440.294003
CC1COCC(C)=CC1,-388.292426
CC1CCCC(C)C1=O,-388.336668
CC1CCCC(O)C1=O,-424.265957
CC1CCCN(C)C1=O,-404.397663
CC1CCNC(C)C1=O,-404.373771
CC1CCOC(C)C1=O,-424.253159
CC1COCC(C)C1=O,-424.253652
CC1COCC(O)C1=O,-460.18141
CC1NCCC(O)C1=O,-440.302171
CC1NCCN(C)C1=O,-420.436421
CC1OCCC(O)C1=O,-460.18107
CC1OCCN(C)C1=O,-440.316553
CC1OCOC(C)C1=O,-460.176219
CN1CCCC(O)C1=O,-440.326705
CN1CCCN(C1=O)C,-420.450275
OC1CCCC(O)C1=O,-460.192826
OC1CNCC(O)C1=O,-476.230243
OC1COCC(O)C1=O,-496.106962
CC1C(O)CCCC1O,-425.444042
CC1C(O)COCC1O,-461.359407
CC1CCCC(C)C1C,-353.583588
CC1CCCC(C)C1O,-389.514363
CC1CCCC(O)C1C,-389.510849
CC1CCCC(O)C1O,-425.444535
CC1CCOC(C)C1C,-389.506991
CC1CCOC(C)C1O,-425.438663
CC1COCC(C)C1C,-389.500861
CC1COCC(C)C1O,-425.432108
CC1COCC(O)C1C,-425.426491
CC1COCC(O)C1O,-461.35982
CC1OCCC(O)C1C,-425.433585
CC1OCCC(O)C1O,-461.363361
CC1OCOC(C)C1C,-425.436213
CC1OCOC(C)C1O,-461.367367
OC1CCCC(O)C1O,-461.371953
OC1COCC(O)C1O,-497.286204
CC1CCCC(C)C=C1,-352.36673
CC1CCCC(O)C=C1,-388.296035
CC1CCOC(C)C=C1,-388.287856
CC1COCC(C)C=C1,-388.288981
CC1COCC(O)C=C1,-424.214072
CC1OCCC(O)C=C1,-424.215491
CC1OCOC(C)C=C1,-424.216237
OC1CCCC(O)C=C1,-424.220368
OC1COCC(O)C=C1,-460.139421
CC1CCC(C)COC1,-389.494896
CC1CCC(C)OCO1,-425.430866
CC1CCC(O)CCO1,-425.424384
CC1CCC(O)COC1,-425.419696
CC1CCCC(C)CC1,-353.576351
CC1CCCC(C)OC1,-389.501651
CC1CCCC(O)CC1,-389.502366
CC1CCCC(O)CO1,-425.42597
CC1CCOC(C)CC1,-389.499306
CC1CCOC(C)CO1,-425.422883
CC1CCOC(C)OC1,-425.429938
CC1COCC(C)OC1,-425.419033
CC1COCC(O)CO1,-461.340351
CC1OCCC(O)CO1,-461.35708
OC1CCC(O)COC1,-461.344218
OC1CCCC(O)CC1,-425.427904
CC1CC(CCO1)C#C,-387.066506
CC1CC(CCO1)C#N,-403.175564
CC1CC(OCO1)C#C,-422.988673
CC1CC(OCO1)C#N,-439.095454
CC1CCCC(C1)C#C,-351.145654
CC1CCCC(C1)C#N,-367.255548
CC1CCCC(N1)C#N,-383.291817
CC1CCCC(O1)C#C,-387.066005
CC1CCCC(O1)C#N,-403.174013
CC1CCNC(C1)C#N,-383.29333
CC1CCOC(C1)C#C,-387.062025
CC1CCOC(C1)C#N,-403.16988
CC1CCOC(O1)C#C,-422.987689
CC1CCOC(O1)C#N,-439.094262
CC1CNCC(N1)C#N,-399.329004
CC1CNCC(O1)C#N,-419.21066
CC1COCC(C1)C#C,-387.06178
CC1COCC(C1)C#N,-403.170839
CC1COCC(N1)C#N,-419.206065
CC1COCC(O1)C#C,-422.980201
CC1COCC(O1)C#N,-439.087221
CC1OCCC(O1)C#C,-422.991903
CC1OCCC(O1)C#N,-439.098837
CN1CCCC(C1)C#N,-383.288414
CN1CCNC(C1)C#N,-399.322708
CN1CCOC(C1)C#C,-403.093509
CN1CCOC(C1)C#N,-419.199887
OC1CCCC(C1)C#C,-387.070367
OC1CCCC(C1)C#N,-403.179881
OC1CCNC(C1)C#N,-419.217295
OC1CCOC(C1)C#C,-422.986244
OC1CCOC(C1)C#N,-439.093624
OC1CNCC(C1)C#N,-419.217266
OC1COCC(C1)C#C,-422.985111
OC1COCC(C1)C#N,-439.093763
CC1CC(CCO1)C=O,-424.245121
CC1CC(OCO1)C=O,-460.166086
CC1CCCC(C1)C=O,-388.324481
CC1CCCC(O1)C=O,-424.244034
CC1CCCN(C1)C=O,-404.39481
CC1CCOC(C1)C=O,-424.239947
CC1CCOC(O1)C=O,-460.164849
CC1CN(CCO1)C=O,-440.314079
CC1COCC(C1)C=O,-424.241883
CC1COCC(N1)C=O,-440.279554
CC1COCC(O1)C=O,-460.159176
CC1OCCC(O1)C=O,-460.169499
CN1CCOC(C1)C=O,-440.274641
OC1CCCC(C1)C=O,-424.246969
OC1CCCN(C1)C=O,-440.318642
OC1CCOC(C1)C=O,-460.167438
OC1COCC(C1)C=O,-460.165194
CC1CCCC(C=O)=C1,-387.128575
CC1CCNC(C=O)=N1,-419.236803
CC1CCOC(C=O)=N1,-439.106031
CC1COCC(C=O)=C1,-423.04274
CC1OCCC(C=O)=C1,-423.047521
CN1CCCC(=C1)C=O,-403.178874
OC1CCCC(C=O)=C1,-423.05021
OC1COCC(C=O)=C1,-458.963131
CC1(CCCC1O)C#C,-387.063716
CC1(CCCC1O)C#N,-403.173359
CC1(COCC1O)C#C,-422.980919
CC1(COCC1O)C#N,-439.089003
CC1(NCCC1N)C#N,-399.332882
CC1(NCCC1O)C#N,-419.212058
CC1(OCCC1O)C#C,-422.984949
CC1(OCCC1O)C#N,-439.093055
CC1CCCC1(C)C#C,-351.137425
CC1CCCC1(C)C#N,-367.24735
CC1CCCC1(N)C#N,-383.289558
CC1CCCC1(O)C#C,-387.066096
CC1CCCC1(O)C#N,-403.173868
CC1CCNC1(C)C#N,-383.287525
CC1CCOC1(C)C#C,-387.059803
CC1CCOC1(C)C#N,-403.168146
CC1COCC1(C)C#C,-387.056835
CC1COCC1(C)C#N,-403.163907
CC1COCC1(N)C#N,-419.208086
CC1COCC1(O)C#C,-422.983411
CC1COCC1(O)C#N,-439.089622
CC1OCCC1(C)C#C,-387.061597
CC1OCCC1(C)C#N,-403.167773
CC1OCCC1(N)C#N,-419.212756
CC1OCCC1(O)C#C,-422.98722
CC1OCCC1(O)C#N,-439.090147
CC1OCOC1(C)C#C,-422.986425
CC1OCOC1(C)C#N,-439.094349
CN1CCCC1(C)C#N,-383.284573
NC1(CCCC1O)C#N,-419.22038
NC1(COCC1O)C#N,-455.13637
NC1CCCC1(N)C#N,-399.334633
NC1COCC1(N)C#N,-435.252791
NC1COCC1(O)C#N,-455.132692
OC1CCCC1(O)C#C,-422.992699
OC1CCCC1(O)C#N,-439.099346
OC1CNCC1(O)C#N,-455.13561
OC1COCC1(O)C#C,-458.909329
OC1COCC1(O)C#N,-475.014489
CC1(CCCC1O)C=O,-424.242494
CC1(COCC1O)C=O,-460.158527
CC1(OCCC1O)C=O,-460.167608
CC1CCCC1(C)C=O,-388.316013
CC1CCCC1(O)C=O,-424.244889
CC1CCOC1(C)C=O,-424.240888
CC1COCC1(C)C=O,-424.233989
CC1COCC1(O)C=O,-460.164295
CC1OCCC1(C)C=O,-424.239602
CC1OCCC1(O)C=O,-460.166182
CC1OCOC1(C)C=O,-460.167038
OC1CCCC1(O)C=O,-460.173903
OC1COCC1(O)C=O,-496.092731
CC1CCCC11CCC1,-352.358977
CC1CCCC11CCO1,-388.28764
CC1CCCC11COC1,-388.278018
CC1CCOC11CCC1,-388.287438
CC1CCOC11COC1,-424.205844
CC1COCC11CCC1,-388.278938
CC1COCC11CCO1,-424.205514
CC1COCC11COC1,-424.197207
CC1OCCC11CCC1,-388.283745
CC1OCCC11CCO1,-424.210801
CC1OCCC11COC1,-424.201852
CC1OCOC11CCC1,-424.214532
CC1OCOC11COC1,-460.130617
OC1CCCC11CCC1,-388.286164
OC1CCCC11CCO1,-424.212974
OC1CCCC11COC1,-424.204423
OC1CCOC11CCC1,-424.213548
OC1CCOC11COC1,-460.128692
OC1COCC11CCC1,-424.20486
OC1COCC11CCO1,-460.129163
OC1COCC11COC1,-460.122928
CC(=O)C1CCCC1O,-424.255652
CC(=O)C1COCC1O,-460.172369
CC(=O)C1OCCC1O,-460.175009
CC1CCCC1C(C)=O,-388.325457
CC1CCCC1C(N)=O,-404.397666
CC1CCCN1C(C)=O,-404.39759
CC1CCCN1C(N)=O,-420.460587
CC1CC[NH2+]C1C([O-])=O,-440.326312
CC1CCOC1C(C)=O,-424.245844
CC1CCOC1C(N)=O,-440.324257
CC1C[NH2+]CC1C([O-])=O,-440.32314
CC1COCC1C(C)=O,-424.244235
CC1COCC1C(N)=O,-440.317556
CC1[NH2+]CCC1C([O-])=O,-440.325962
CC1OCCC1C(C)=O,-424.248391
CC1OCCC1C(N)=O,-440.320969
CC1OCOC1C(C)=O,-460.171318
CC1OCOC1C(N)=O,-476.243551
