smiles,E1-CAM
[H]C(=O)C12OC1([H])C([H])([H])C([H])=C2[H],0.15497926
[H]C(=O)C12C([H])([H])C([H])([H])C([H])([H])C1([H])C2([H])[H],0.16329563
[H]C(=O)C12OC([H])([H])C([H])([H])C1([H])C2([H])[H],0.16199103
[H]C(=O)C12C([H])([H])OC([H])([H])C1([H])C2([H])[H],0.16199838
[H]C(=O)C12C([H])([H])C([H])([H])OC1([H])C2([H])[H],0.16265986
[H]C(=O)C12OC([H])([H])OC1([H])C2([H])[H],0.16129646
[H]C(=O)C12N([H])C1([H])C([H])([H])C([H])([H])C2([H])[H],0.15819482
[H]C(=O)C12OC1([H])C([H])([H])C([H])([H])C2([H])[H],0.1551777
[H]C(=O)C12N(C([H])([H])C([H])([H])C1([H])[H])C2([H])[H],0.15827567
[H]C(=O)C12N([H])C1([H])C([H])([H])OC2([H])[H],0.15712909
[H]C(=O)C12OC1([H])C([H])([H])OC2([H])[H],0.15414872
[H]C1=C([H])C2([H])C([H])([H])C2(C([H])([H])C([H])([H])[H])C1([H])[H],0.23230351
[H]C1=NC2([H])C([H])([H])C2(C([H])([H])C([H])([H])[H])O1,0.22868003
[H]C1=C([H])C2([H])N([H])C2(C([H])([H])C([H])([H])[H])C1([H])[H],0.21805947
[H]C1=C([H])C2([H])OC2(C([H])([H])C([H])([H])[H])C1([H])[H],0.22786052
[H]C1=C([H])C2([H])C([H])([H])C2(OC([H])([H])[H])C1([H])[H],0.23393518
[H]OC([H])([H])C12C([H])([H])C([H])=C([H])C1([H])C2([H])[H],0.23517731
[H]OC([H])([H])C12OC([H])=NC1([H])C2([H])[H],0.22991848
[H]OC([H])([H])C12N([H])C1([H])C([H])=C([H])C2([H])[H],0.22196225
[H]OC([H])([H])C12OC1([H])C([H])=C([H])C2([H])[H],0.23107976
[H]C1=C([H])C2(C([H])([H])C([H])([H])[H])C([H])([H])C2([H])C1([H])[H],0.23205729
[H]C1=NC2(C([H])([H])C([H])([H])[H])C([H])([H])C2([H])O1,0.23003608
[H]C1=C([H])C2(C([H])([H])C([H])([H])[H])N([H])C2([H])C1([H])[H],0.22401286
[H]C1=C([H])C2(C([H])([H])C([H])([H])[H])OC2([H])C1([H])[H],0.23107241
[H]C1=C([H])C2(OC([H])([H])[H])C([H])([H])C2([H])C1([H])[H],0.23169715
[H]OC([H])([H])C12C([H])=C([H])C([H])([H])C1([H])C2([H])[H],0.23616586
[H]OC([H])([H])C12N=C([H])OC1([H])C2([H])[H],0.23271143
[H]OC([H])([H])C12C([H])=C([H])C([H])([H])N1C2([H])[H],0.21491005
[H]OC([H])([H])C12C([H])=C([H])C([H])([H])C1([H])N2[H],0.21888633
[H]OC([H])([H])C12OC1([H])C([H])([H])C([H])=C2[H],0.23381758
[H]C([H])([H])C([H])([H])C12C([H])([H])C([H])([H])C([H])([H])C1([H])C2([H])[H],0.28226789
[H]C([H])([H])C([H])([H])C12OC([H])([H])C([H])([H])C1([H])C2([H])[H],0.25829631
[H]C([H])([H])C([H])([H])C12C([H])([H])OC([H])([H])C1([H])C2([H])[H],0.28191142
[H]C([H])([H])C([H])([H])C12C([H])([H])C([H])([H])OC1([H])C2([H])[H],0.26136488
[H]C1([H])OC2([H])C([H])([H])C2(C([H])([H])C([H])([H])[H])O1,0.26458779
[H]C([H])([H])C([H])([H])C12OC1([H])C([H])([H])C([H])([H])C2([H])[H],0.29174187
[H]N1C2([H])C([H])([H])OC([H])([H])C12C([H])([H])C([H])([H])[H],0.27433371
[H]C([H])([H])C([H])([H])C12OC1([H])C([H])([H])OC2([H])[H],0.28764432
[H]C([H])([H])OC12C([H])([H])C([H])([H])C([H])([H])C1([H])C2([H])[H],0.28073912
[H]C([H])([H])OC12C([H])([H])OC([H])([H])C1([H])C2([H])[H],0.28679909
[H]C([H])([H])OC12C([H])([H])C([H])([H])OC1([H])C2([H])[H],0.26497734
[H]OC([H])([H])C12C([H])([H])C([H])([H])C([H])([H])C1([H])C2([H])[H],0.26108926
[H]OC([H])([H])C12OC([H])([H])C([H])([H])C1([H])C2([H])[H],0.265716
[H]OC([H])([H])C12C([H])([H])OC([H])([H])C1([H])C2([H])[H],0.26316192
[H]OC([H])([H])C12C([H])([H])C([H])([H])OC1([H])C2([H])[H],0.26231668
[H]OC([H])([H])C12OC([H])([H])OC1([H])C2([H])[H],0.27226105
[H]OC([H])([H])C12N([H])C1([H])C([H])([H])C([H])([H])C2([H])[H],0.26161477
[H]OC([H])([H])C12OC1([H])C([H])([H])C([H])([H])C2([H])[H],0.27797925
[H]OC([H])([H])C12N(C([H])([H])C([H])([H])C1([H])[H])C2([H])[H],0.26129138
[H]OC([H])([H])C12N([H])C1([H])C([H])([H])OC2([H])[H],0.27299971
[H]OC([H])([H])C12OC1([H])C([H])([H])OC2([H])[H],0.27875833
[H]C1=C([H])C([H])([H])C2(C1=O)C([H])([H])C2([H])[H],0.15019449
[H]C1=C([H])C([H])([H])C2(C1=O)N([H])C2([H])[H],0.14915449
[H]C1=C([H])C([H])([H])C2(OC2([H])[H])C1=O,0.13883895
[H]C1=C([H])N([H])C2(C1=O)C([H])([H])C2([H])[H],0.15636103
[H]N=C1N([H])C([H])=NC12C([H])([H])C2([H])[H],0.20470477
[H]C1=C([H])C2(C(=O)C1([H])[H])C([H])([H])C2([H])[H],0.1622887
[H]C1=C([H])C2(C(=O)C1([H])[H])N([H])C2([H])[H],0.16000289
[H]C1=C([H])C2(OC2([H])[H])C(=O)C1([H])[H],0.14903689
[H]C1=C([H])C2(C(=O)N1[H])C([H])([H])C2([H])[H],0.19248562
[H]C1=C([H])C2(C(=O)N1[H])N([H])C2([H])[H],0.18708714
[H]C1=C([H])C2(OC2([H])[H])C(=O)N1[H],0.175761
[H]C1=NC2(C(=O)N1[H])C([H])([H])C2([H])[H],0.18971472
[H]C1=NC2(C(=O)O1)C([H])([H])C2([H])[H],0.20201104
[H]N=C1OC([H])([H])C([H])([H])C12C([H])([H])C2([H])[H],0.24418089
[H]N=C1OC([H])([H])C([H])([H])C12N([H])C2([H])[H],0.24428379
[H]N=C1OC([H])([H])C([H])([H])C12OC2([H])[H],0.22650079
[H]N=C1OC([H])([H])OC12C([H])([H])C2([H])[H],0.24261537
[H]C1([H])C(=O)C2(C([H])([H])C1([H])[H])C([H])([H])C2([H])[H],0.1620388
[H]N1C([H])([H])C12C(=O)C([H])([H])C([H])([H])C2([H])[H],0.16017928
[H]C1([H])OC12C(=O)C([H])([H])C([H])([H])C2([H])[H],0.14896707
[H]C1([H])OC2(C(=O)C1([H])[H])C([H])([H])C2([H])[H],0.16084077
[H]N1C([H])([H])C(=O)C2(N([H])C2([H])[H])C1([H])[H],0.14884212
[H]N1C([H])([H])C(=O)C2(OC2([H])[H])C1([H])[H],0.13833916
[H]C1([H])OC([H])([H])C2(C1=O)C([H])([H])C2([H])[H],0.1606313
[H]N1C([H])([H])C12C(=O)C([H])([H])OC2([H])[H],0.15751496
[H]C1([H])OC([H])([H])C2(OC2([H])[H])C1=O,0.14613737
[H]N1C(=O)C2(C([H])([H])C1([H])[H])C([H])([H])C2([H])[H],0.21375613
[H]N1C(=O)C2(N([H])C2([H])[H])C([H])([H])C1([H])[H],0.21374143
[H]N1C(=O)C2(OC2([H])[H])C([H])([H])C1([H])[H],0.19850148
[H]C1([H])OC(=O)C2(C1([H])[H])C([H])([H])C2([H])[H],0.21592066
[H]N1C([H])([H])C12C(=O)OC([H])([H])C2([H])[H],0.21400235
[H]C1([H])OC(=O)C2(OC2([H])[H])C1([H])[H],0.19819646
[H]C1([H])OC(=O)C2(O1)C([H])([H])C2([H])[H],0.21558624
[H]C1=C(C([H])([H])[H])C2(C([H])([H])C1([H])[H])C([H])([H])C2([H])[H],0.23917931
[H]C1=C(C([H])([H])[H])C2(N([H])C2([H])[H])C([H])([H])C1([H])[H],0.2369523
[H]C1=C(C([H])([H])[H])C2(OC2([H])[H])C([H])([H])C1([H])[H],0.24595956
[H]C1=C(C([H])([H])[H])C2(OC1([H])[H])C([H])([H])C2([H])[H],0.21909213
[H]C1=C([H])C([H])(C([H])([H])[H])C2(C1([H])[H])C([H])([H])C2([H])[H],0.25320653
[H]C1=C([H])C([H])(C([H])([H])[H])C2(OC2([H])[H])C1([H])[H],0.25959723
[H]C1=NC([H])(C([H])([H])[H])C2(O1)C([H])([H])C2([H])[H],0.23826425
[H]OC1([H])C([H])=C([H])C([H])([H])C12C([H])([H])C2([H])[H],0.2493846
[H]OC1([H])C([H])=C([H])C([H])([H])C12N([H])C2([H])[H],0.23712135
[H]OC1([H])C([H])=C([H])C([H])([H])C12OC2([H])[H],0.23706622
[H]C1=C([H])C2(C([H])([H])C2([H])[H])C([H])(C([H])([H])[H])C1([H])[H],0.23774609
[H]C1=C([H])C2(N([H])C2([H])[H])C([H])(C([H])([H])[H])C1([H])[H],0.23765789
[H]C1=C([H])C2(OC2([H])[H])C([H])(C([H])([H])[H])C1([H])[H],0.24481298
[H]C1=NC2(C([H])([H])C2([H])[H])C([H])(C([H])([H])[H])O1,0.23824955
[H]OC1([H])C([H])([H])C([H])=C([H])C12C([H])([H])C2([H])[H],0.24154597
[H]OC1([H])C([H])([H])C([H])=C([H])C12N([H])C2([H])[H],0.23431737
[H]OC1([H])C([H])([H])C([H])=C([H])C12OC2([H])[H],0.24250512
[H]C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C12C([H])([H])C2([H])[H],0.29024985
[H]C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C12OC2([H])[H],0.28391426
[H]C([H])([H])C1([H])C([H])([H])C([H])([H])OC12C([H])([H])C2([H])[H],0.261714
[H]C([H])([H])C1([H])C([H])([H])OC([H])([H])C12C([H])([H])C2([H])[H],0.27704214
[H]N1C([H])([H])C12C([H])([H])OC([H])([H])C2([H])C([H])([H])[H],0.25533064
[H]C([H])([H])C1([H])C([H])([H])OC([H])([H])C12OC2([H])[H],0.28455003
[H]C([H])([H])C1([H])OC([H])([H])C([H])([H])C12C([H])([H])C2([H])[H],0.27437414
[H]N1C([H])([H])C12C([H])([H])C([H])([H])OC2([H])C([H])([H])[H],0.25604725
[H]C([H])([H])C1([H])OC([H])([H])C([H])([H])C12OC2([H])[H],0.27676652
[H]C1([H])OC([H])(C([H])([H])[H])C2(O1)C([H])([H])C2([H])[H],0.28746425
[H]OC1([H])C([H])([H])C([H])([H])C([H])([H])C12C([H])([H])C2([H])[H],0.2598508
[H]OC1([H])C([H])([H])C([H])([H])C([H])([H])C12N([H])C2([H])[H],0.25794719
[H]OC1([H])C([H])([H])C([H])([H])C([H])([H])C12OC2([H])[H],0.26684788
[H]OC1([H])C([H])([H])C([H])([H])OC12C([H])([H])C2([H])[H],0.25929956
[H]OC1([H])C([H])([H])OC([H])([H])C12C([H])([H])C2([H])[H],0.27059631
[H]OC1([H])C([H])([H])OC([H])([H])C12N([H])C2([H])[H],0.2575209
[H]OC1([H])C([H])([H])OC([H])([H])C12OC2([H])[H],0.25533064
[H]C#CC12C(=N[H])OC1([H])C2([H])[H],0.21993369
[H]N=C1OC2([H])C([H])([H])C12C#N,0.24057211
[H]C#CC12C(=O)C([H])([H])C1([H])C2([H])[H],0.1687088
[H]C1([H])C(=O)C2(C#N)C([H])([H])C12[H],0.16945849
[H]C#CC12C(=O)C([H])([H])C1([H])N2[H],0.16457818
[H]N1C2(C#N)C(=O)C([H])([H])C12[H],0.16540871
[H]C#CC12OC1([H])C([H])([H])C2=O,0.15881588
[H]C1([H])C(=O)C2(C#N)OC12[H],0.15999921
[H]C#CC12C(=O)C([H])([H])N1C2([H])[H],0.16588278
[H]C1([H])C(=O)C2(C#N)N1C2([H])[H],0.16710653
[H]C#CC12C(=O)N([H])C1([H])C2([H])[H],0.2017391
[H]C#CC12C(=O)OC1([H])C2([H])[H],0.21635798
[H]C1([H])C2([H])OC(=O)C12C#N,0.2176295
[H]N=C1OC2([H])C([H])([H])C12C([H])=O,0.15574364
[H]C(=O)C12C(=O)C([H])([H])C1([H])C2([H])[H],0.15212751
[H]C(=O)C12C(=O)N([H])C1([H])C2([H])[H],0.15735694
[H]C(=O)C12C(=O)OC1([H])C2([H])[H],0.15749658
[H]C(=O)C12C(=O)C([H])([H])N1C2([H])[H],0.15349091
[H]C(=O)C12C(=O)C([H])([H])C1([H])N2[H],0.15336596
[H]C(=O)C12OC1([H])C([H])([H])C2=O,0.14877597
[H]C#CC12C([H])([H])C1([H])C([H])([H])C2([H])C([H])([H])[H],0.21835714
[H]C([H])([H])C1([H])C([H])([H])C2([H])C([H])([H])C12C#N,0.24523927
[H]C#CC12N([H])C1([H])C([H])([H])C2([H])C([H])([H])[H],0.21161364
[H]N1C2([H])C([H])([H])C([H])(C([H])([H])[H])C12C#N,0.228963
[H]C#CC12OC1([H])C([H])([H])C2([H])C([H])([H])[H],0.22016888
[H]C([H])([H])C1([H])C([H])([H])C2([H])OC21C#N,0.24401552
[H]C#CC12N(C1([H])[H])C([H])([H])C2([H])C([H])([H])[H],0.21270142
[H]C([H])([H])C1([H])C([H])([H])N2C([H])([H])C21C#N,0.22821699
[H]N1C([H])(C([H])([H])[H])C2(C#N)C([H])([H])C12[H],0.23045502
[H]C#CC12C([H])([H])C1([H])OC2([H])C([H])([H])[H],0.21773975
[H]C([H])([H])C1([H])OC2([H])C([H])([H])C12C#N,0.24325848
[H]C([H])([H])N1C([H])([H])C2([H])C([H])([H])C12C#N,0.2152702
[H]N([H])C1([H])C([H])([H])C2([H])N([H])C12C#N,0.22850363
[H]N([H])C1([H])C([H])([H])C2([H])OC21C#N,0.22940399
[H]N([H])C1([H])C([H])([H])N2C([H])([H])C21C#N,0.23045134
[H]C#CC12C([H])([H])C1([H])C([H])([H])C2([H])O[H],0.21880181
[H]OC1([H])C([H])([H])C2([H])C([H])([H])C12C#N,0.24672027
[H]C#CC12N([H])C1([H])C([H])([H])C2([H])O[H],0.21452786
[H]OC1([H])C([H])([H])C2([H])N([H])C12C#N,0.23365221
[H]C#CC12OC1([H])C([H])([H])C2([H])O[H],0.21890838
[H]OC1([H])C([H])([H])C2([H])OC12C#N,0.24059783
[H]C#CC12N(C([H])([H])C1([H])O[H])C2([H])[H],0.21240743
[H]OC1([H])C([H])([H])N2C([H])([H])C21C#N,0.22945544
[H]C(=O)C12C([H])([H])C1([H])C([H])([H])C2([H])C([H])([H])[H],0.15555622
[H]C(=O)C12N([H])C1([H])C([H])([H])C2([H])C([H])([H])[H],0.15690859
[H]C(=O)C12OC1([H])C([H])([H])C2([H])C([H])([H])[H],0.14916551
[H]C(=O)C12N(C1([H])[H])C([H])([H])C2([H])C([H])([H])[H],0.1469091
[H]C(=O)C12C([H])([H])C1([H])OC2([H])C([H])([H])[H],0.156791
[H]C(=O)C12N(C([H])([H])[H])C([H])([H])C1([H])C2([H])[H],0.15364525
[H]OC1([H])C([H])([H])C2([H])C([H])([H])C12C([H])=O,0.15643453
[H]OC1([H])C([H])([H])C2([H])N([H])C12C([H])=O,0.15594944
[H]OC1([H])C([H])([H])C2([H])OC12C([H])=O,0.1527155
[H]OC1([H])C([H])([H])N2C([H])([H])C21C([H])=O,0.14674373
[H]C([H])([H])C([H])([H])C12C(=O)C([H])([H])C1([H])C2([H])[H],0.16778272
[H]N1C(=O)C2(C([H])([H])C([H])([H])[H])C([H])([H])C12[H],0.20003025
[H]N=C1OC2([H])C([H])([H])C12C([H])([H])C([H])([H])[H],0.243784
[H]C([H])([H])C([H])([H])C12C(=O)OC1([H])C2([H])[H],0.21589861
[H]C1([H])C(=O)C2(C([H])([H])C([H])([H])[H])N1C2([H])[H],0.16425111
[H]N1C2([H])C([H])([H])C(=O)C12C([H])([H])C([H])([H])[H],0.16304206
[H]C([H])([H])C([H])([H])C12OC1([H])C([H])([H])C2=O,0.15716584
[H]N=C1OC2([H])C([H])([H])C12N([H])C([H])([H])[H],0.23018675
[H]N(C([H])([H])[H])C12C(=O)OC1([H])C2([H])[H],0.20319069
[H]C([H])([H])OC12C(=O)C([H])([H])C1([H])C2([H])[H],0.16379542
[H]N1C(=O)C2(OC([H])([H])[H])C([H])([H])C12[H],0.19378287
[H]N=C1OC2([H])C([H])([H])C12OC([H])([H])[H],0.23898454
[H]C([H])([H])OC12C(=O)OC1([H])C2([H])[H],0.21000034
[H]OC([H])([H])C12C(=O)C([H])([H])C1([H])C2([H])[H],0.1686206
[H]OC([H])([H])C12C(=O)N([H])C1([H])C2([H])[H],0.20113273
[H]N=C1OC2([H])C([H])([H])C12C([H])([H])O[H],0.24532012
[H]OC([H])([H])C12C(=O)OC1([H])C2([H])[H],0.21684307
[H]OC([H])([H])C12C(=O)C([H])([H])N1C2([H])[H],0.16533154
[H]OC([H])([H])C12C(=O)C([H])([H])C1([H])N2[H],0.16348672
[H]OC([H])([H])C12OC1([H])C([H])([H])C2=O,0.15734591
[H]OC([H])([H])C12C([H])([H])C1([H])C([H])([H])C2([H])C([H])([H])[H],0.26395203
[H]OC([H])([H])C12N([H])C1([H])C([H])([H])C2([H])C([H])([H])[H],0.23989225
[H]OC([H])([H])C12OC1([H])C([H])([H])C2([H])C([H])([H])[H],0.27465711
[H]OC([H])([H])C12N(C([H])([H])C1([H])C([H])([H])[H])C2([H])[H],0.26094593
[H]OC([H])([H])C12C([H])([H])C1([H])OC2([H])C([H])([H])[H],0.26136855
[H]C([H])([H])C([H])([H])C12C([H])([H])C1([H])C([H])([H])C2([H])C([H])([H])[H],0.27175391
[H]OC1([H])C([H])([H])C2([H])C([H])([H])C12C([H])([H])C([H])([H])[H],0.25773404
[H]C([H])([H])C([H])([H])C12C([H])([H])C1([H])OC2([H])C([H])([H])[H],0.26120318
[H]OC1([H])C([H])([H])N2C([H])([H])C21C([H])([H])C([H])([H])[H],0.24668352
[H]OC1([H])C([H])([H])C2([H])N([H])C12C([H])([H])C([H])([H])[H],0.24518782
[H]C([H])([H])C([H])([H])C12OC1([H])C([H])([H])C2([H])C([H])([H])[H],0.27981671
[H]OC1([H])C([H])([H])C2([H])OC12C([H])([H])C([H])([H])[H],0.27173554
[H]C([H])([H])OC12C([H])([H])C1([H])C([H])([H])C2([H])C([H])([H])[H],0.2779278
[H]OC1([H])C([H])([H])C2([H])C([H])([H])C12OC([H])([H])[H],0.2603212
[H]C([H])([H])OC12C([H])([H])C1([H])OC2([H])C([H])([H])[H],0.26157802
[H]OC([H])([H])C12C([H])([H])C1([H])C([H])([H])C2([H])O[H],0.26376828
[H]OC([H])([H])C12N(C([H])([H])C1([H])O[H])C2([H])[H],0.25271776
[H]OC([H])([H])C12N([H])C1([H])C([H])([H])C2([H])O[H],0.24927435
[H]OC([H])([H])C12OC1([H])C([H])([H])C2([H])O[H],0.26225421
[H]C([H])([H])C1([H])C([H])([H])C(=O)C12C([H])([H])C2([H])[H],0.15858436
[H]N1C([H])([H])C12C(=O)C([H])([H])C2([H])C([H])([H])[H],0.15146969
[H]C([H])([H])C1([H])C([H])([H])C(=O)C12OC2([H])[H],0.14768819
[H]N=C1N([H])C([H])(C([H])([H])[H])C12OC2([H])[H],0.22412679
[H]N1C(=O)C2(C([H])([H])C2([H])[H])C1([H])C([H])([H])[H],0.21730979
[H]N1C(=O)C2(N([H])C2([H])[H])C1([H])C([H])([H])[H],0.20892726
[H]N1C(=O)C2(OC2([H])[H])C1([H])C([H])([H])[H],0.20388893
[H]N=C1OC([H])(C([H])([H])[H])C12C([H])([H])C2([H])[H],0.24649243
[H]N=C1OC([H])(C([H])([H])[H])C12N([H])C2([H])[H],0.23656276
[H]N=C1OC([H])(C([H])([H])[H])C12OC2([H])[H],0.23159425
[H]C([H])([H])C1([H])OC(=O)C12C([H])([H])C2([H])[H],0.21849311
[H]N1C([H])([H])C12C(=O)OC2([H])C([H])([H])[H],0.20864429
[H]C([H])([H])C1([H])OC(=O)C12OC2([H])[H],0.20319437
[H]C([H])([H])N1C([H])([H])C(=O)C12C([H])([H])C2([H])[H],0.16204983
[H]OC1([H])C([H])([H])C(=O)C12C([H])([H])C2([H])[H],0.15858069
[H]OC1([H])C([H])([H])C(=O)C12N([H])C2([H])[H],0.15168652
[H]OC1([H])C([H])([H])C(=O)C12OC2([H])[H],0.14709652
[H]C([H])([H])C1([H])C([H])([H])C([H])(C([H])([H])[H])C12C([H])([H])C2([H])[H],0.29009917
[H]C([H])([H])C1([H])C([H])([H])C([H])(C([H])([H])[H])C12OC2([H])[H],0.28206577
[H]OC1([H])C([H])([H])C([H])(C([H])([H])[H])C12C([H])([H])C2([H])[H],0.26687728
[H]OC1([H])C([H])([H])C([H])(C([H])([H])[H])C12N([H])C2([H])[H],0.25182475
[H]OC1([H])C([H])([H])C([H])(C([H])([H])[H])C12OC2([H])[H],0.25954211
[H]C([H])([H])C1([H])OC([H])(C([H])([H])[H])C12C([H])([H])C2([H])[H],0.2806546
[H]N1C([H])([H])C12C([H])(C([H])([H])[H])OC2([H])C([H])([H])[H],0.25422448
[H]C([H])([H])C1([H])OC([H])(C([H])([H])[H])C12OC2([H])[H],0.28051495
[H]OC1([H])C([H])([H])N(C([H])([H])[H])C12C([H])([H])C2([H])[H],0.23831938
[H]OC1([H])C([H])([H])C([H])(O[H])C12C([H])([H])C2([H])[H],0.26205944
[H]OC1([H])C([H])([H])C([H])(O[H])C12N([H])C2([H])[H],0.25946494
[H]OC1([H])C([H])([H])C([H])(O[H])C12OC2([H])[H],0.25831101
[H]C1([H])C2([H])C(=O)C(=O)C1([H])C2([H])[H],0.10506265
[H]N1C2([H])C(=O)C(=O)C1([H])C2([H])[H],0.10113047
[H]C12OC([H])(C(=O)C1=O)C2([H])[H],0.09605171
[H]C([H])([H])C1=C(C([H])([H])[H])C2([H])C([H])([H])C1([H])C2([H])[H],0.22187405
[H]C([H])([H])C1=C(C([H])([H])[H])C2([H])OC1([H])C2([H])[H],0.21847106
[H]C([H])([H])C1([H])C(=O)C2([H])C([H])([H])C1([H])C2([H])[H],0.16262679
[H]C([H])([H])C1([H])C(=O)C2([H])OC1([H])C2([H])[H],0.15424794
[H]C([H])([H])C1([H])C(=O)C2([H])C([H])([H])N1C2([H])[H],0.15454194
[H]C([H])([H])N1C(=O)C2([H])C([H])([H])C1([H])C2([H])[H],0.20747567
[H]OC1([H])C(=O)C2([H])C([H])([H])C1([H])C2([H])[H],0.15948105
[H]OC1([H])C(=O)C2([H])N([H])C1([H])C2([H])[H],0.14826515
[H]OC1([H])C(=O)C2([H])OC1([H])C2([H])[H],0.14248448
[H]C([H])([H])C1([H])C2([H])C([H])([H])C([H])(C2([H])[H])C1([H])C([H])([H])[H],0.31653664
[H]OC1([H])C2([H])C([H])([H])C([H])(C2([H])[H])C1([H])C([H])([H])[H],0.26057844
[H]C([H])([H])C1([H])C2([H])OC([H])(C2([H])[H])C1([H])C([H])([H])[H],0.27840554
[H]OC1([H])C2([H])OC([H])(C2([H])[H])C1([H])C([H])([H])[H],0.26890216
[H]OC1([H])C([H])(O[H])C2([H])C([H])([H])C1([H])C2([H])[H],0.27748681
[H]OC1([H])C2([H])OC([H])(C2([H])[H])C1([H])O[H],0.26887276
[H]C1=C([H])C2([H])C([H])([H])C([H])(C1=O)C2([H])[H],0.14126808
[H]C1=C([H])C2([H])OC([H])(C1=O)C2([H])[H],0.13173163
[H]N=C1OC([H])([H])C2([H])C([H])([H])C1([H])C2([H])[H],0.24476888
[H]N=C1OC([H])([H])C2([H])N([H])C1([H])C2([H])[H],0.23528756
[H]N=C1OC([H])([H])C2([H])OC1([H])C2([H])[H],0.23063509
[H]C1([H])C(=O)C2([H])C([H])([H])C([H])(C1([H])[H])C2([H])[H],0.1633434
[H]C1([H])C(=O)C2([H])OC([H])(C1([H])[H])C2([H])[H],0.15483593
[H]C1([H])C(=O)C2([H])C([H])([H])N(C1([H])[H])C2([H])[H],0.16321845
[H]N1C([H])([H])C(=O)C2([H])C([H])([H])C1([H])C2([H])[H],0.16070112
[H]C1([H])OC2([H])C([H])([H])C([H])(C1=O)C2([H])[H],0.16451938
[H]N1C(=O)C2([H])C([H])([H])C([H])(C1([H])[H])C2([H])[H],0.21041561
[H]N1C(=O)C2([H])OC([H])(C1([H])[H])C2([H])[H],0.19649497
[H]C1([H])OC(=O)C2([H])C([H])([H])C1([H])C2([H])[H],0.21180106
[H]N1C2([H])C(=O)OC([H])([H])C1([H])C2([H])[H],0.20525601
[H]C1([H])OC(=O)C2([H])OC1([H])C2([H])[H],0.19704253
[H]C1=C(C([H])([H])[H])C2([H])C([H])([H])C([H])(C1([H])[H])C2([H])[H],0.23954313
[H]C1=C(C([H])([H])[H])C2([H])OC([H])(C1([H])[H])C2([H])[H],0.21969114
[H]C1=C([H])C([H])(C([H])([H])[H])C2([H])C([H])([H])C1([H])C2([H])[H],0.23817605
[H]C1=C([H])C([H])(C([H])([H])[H])C2([H])OC1([H])C2([H])[H],0.21268672
[H]OC1([H])C([H])=C([H])C2([H])C([H])([H])C1([H])C2([H])[H],0.23543455
[H]OC1([H])C([H])=C([H])C2([H])OC1([H])C2([H])[H],0.21131597
[H]C([H])([H])C1([H])C([H])([H])C([H])([H])C2([H])C([H])([H])C1([H])C2([H])[H],0.30174136
[H]C([H])([H])C1([H])C([H])([H])C([H])([H])C2([H])OC1([H])C2([H])[H],0.27094543
[H]C([H])([H])C1([H])C([H])([H])OC2([H])C([H])([H])C1([H])C2([H])[H],0.27249257
[H]C([H])([H])C1([H])N2C([H])([H])C([H])(OC1([H])[H])C2([H])[H],0.24423234
[H]C([H])([H])C1([H])OC([H])([H])C2([H])C([H])([H])C1([H])C2([H])[H],0.27474531
[H]C([H])([H])C1([H])OC([H])([H])C2([H])OC1([H])C2([H])[H],0.26924026
[H]OC1([H])C([H])([H])C([H])([H])C2([H])C([H])([H])C1([H])C2([H])[H],0.26541098
[H]OC1([H])C([H])([H])C([H])([H])C2([H])OC1([H])C2([H])[H],0.26927701
[H]OC1([H])C([H])([H])OC2([H])C([H])([H])C1([H])C2([H])[H],0.26343386
[H]OC1([H])C2([H])C3([H])C([H])([H])C2([H])C13C([H])([H])[H],0.25842126
[H]OC1([H])C2([H])C3([H])OC2([H])C13C([H])([H])[H],0.25886592
[H]C([H])([H])C1([H])C2([H])C3([H])C([H])([H])C2([H])C13C([H])([H])[H],0.31239499
[H]OC12C([H])(C([H])([H])[H])C3([H])C1([H])C([H])([H])C32[H],0.25981038
[H]C([H])([H])C1([H])C2([H])N3C([H])([H])C2([H])C31C([H])([H])[H],0.26585564
[H]C([H])([H])C1([H])C2([H])C3([H])OC2([H])C31C([H])([H])[H],0.25953844
[H]OC12C3([H])OC1([H])C3([H])C2([H])C([H])([H])[H],0.25091337
[H]C([H])([H])C1([H])N2C3([H])C([H])([H])C2([H])C13C([H])([H])[H],0.2667266
[H]OC12C([H])(C([H])([H])[H])N3C1([H])C([H])([H])C32[H],0.26535585
[H]C([H])([H])N1C2([H])C3([H])C([H])([H])C2([H])C13C([H])([H])[H],0.24747731
[H]N1C2([H])C3([H])N(C([H])([H])[H])C2(C([H])([H])[H])C13[H],0.23813195
[H]C([H])([H])N1C2([H])C3([H])OC2([H])C13C([H])([H])[H],0.24379135
[H]OC1([H])C2([H])C3([H])C([H])([H])C2([H])C13O[H],0.25206362
[H]OC1([H])C2([H])C3([H])N([H])C2([H])C13O[H],0.24353043
[H]OC1([H])C2([H])C3([H])OC2([H])C13O[H],0.25581573
[H]C([H])([H])C12C([H])([H])C1([H])C1([H])C([H])([H])C([H])([H])C12[H],0.25895412
[H]C([H])([H])C12C([H])([H])C1([H])C1([H])C([H])([H])OC12[H],0.2599096
[H]C([H])([H])C12C([H])([H])C1([H])C1([H])OC([H])([H])C12[H],0.2613318
[H]C([H])([H])C12N(C1([H])[H])C1([H])C([H])([H])OC12[H],0.24317396
