smiles,isotropic_polarizability
C(C=O)c1c([nH]nn1)N,68.99
C(C=O)c1c(onn1)N,66.73
c1c(c([nH]n1)CC=O)N,73.06
C(C=O)c1c(nn[nH]1)N,68.54
c1c(c(on1)CC=O)N,70.07
C(C=O)c1c(nno1)N,66.42
c1c(c([nH]n1)N)CCO,74.74
c1c(c(on1)N)CCO,71.51
C(CO)c1c([nH]nn1)N,71.28
C(CO)c1c(onn1)N,68.58
c1c(c([nH]n1)CCO)N,75.14
C(CO)c1c(nn[nH]1)N,71.21
c1c(c(on1)CCO)N,71.78
C(CO)c1c(nno1)N,68.7
C(c1c([nH]nc1O)N)O,67.9
C(c1c(onc1O)N)O,64.6
C(c1c(c(n[nH]1)O)N)O,67.91
C(c1c(c(no1)O)N)O,65.02
NC1=C(N)C(=N)C=NN1,80.45
NC1=C(N)C(=N)C=NO1,77.18
NC1=C(N)C(=N)N=NN1,77.11
NC1=C(N)C(=N)N=NO1,75.36
NC1=C(N)C(=N)NN=N1,77.34
NC1=C(N)C(=N)ON=C1,76.81
NC1=C(N)C(=N)ON=N1,74.36
C#Cc1c(c([nH]n1)N)N,78.13
C(#N)c1c(c([nH]n1)N)N,72.01
C#Cc1c(c(on1)N)N,74.41
C(#N)c1c(c(on1)N)N,68.57
c1c(=O)c(c([nH]n1)N)N,74.32
c1c(=O)c(c(on1)N)N,71.16
c1(c([nH]nnc1=O)N)N,71
NC1=C(N)C(=O)N=NO1,61.54
c1c(c(c(=O)[nH]n1)N)N,74.23
NC1=C(N)C(=O)NN=N1,71.49
c1c(c(c(=O)on1)N)N,70.97
NC1=C(N)C(=O)ON=N1,68.63
C(=O)c1c(c([nH]n1)N)N,73.01
C(=O)c1c(c(on1)N)N,68.98
C(c1c(c([nH]n1)N)N)O,72.22
C(c1c(c(on1)N)N)O,69.05
c1c(c(n(n1)C=O)N)N,72.26
C(=O)n1c(c(nn1)N)N,68.3
C1CC1c2c([nH]nn2)N,76.23
NC1=C(N=NN1)C1CN1,72.8
NC1=C(N=NN1)C1CO1,68.1
C1CN1c2c([nH]nn2)N,73.08
C1CC1c2c(onn2)N,72.38
NC1=C(N=NO1)C1CN1,70.23
NC1=C(N=NO1)C1CO1,65.65
C1CN1c2c(onn2)N,70.73
c1c(c(on1)N)NC=N,72.54
C(=N)Nc1c([nH]nn1)N,72.53
C(=N)Nc1c(onn1)N,69.38
c1c(c(on1)NC=N)N,74.57
C(=N)Nc1c(nno1)N,71.38
c1c(c([nH]n1)N)NC=O,71.28
c1c(c(on1)N)NC=O,67.57
C(=O)Nc1c([nH]nn1)N,67.82
C(=O)Nc1c(onn1)N,64.84
c1c(c([nH]n1)NC=O)N,71.54
C(=O)Nc1c(nn[nH]1)N,67.55
c1c(c(on1)NC=O)N,69.32
C(=O)Nc1c(nno1)N,66.18
c1c(c([nH]n1)C2CC2)N,78.79
NC1=C(NN=C1)C1CN1,75.22
NC1=C(NN=C1)C1CO1,72.71
c1c(c([nH]n1)N2CC2)N,75.82
NC1=C(NN=C1)OC=N,70.36
c1c(c([nH]n1)OC=O)N,65.58
C#Cc1c(c(n[nH]1)O)N,76.43
C(#N)c1c(c(n[nH]1)O)N,70.15
C(=O)c1c(c(n[nH]1)O)N,70.83
C1CC1c2c(nn[nH]2)N,75.1
NC1=C(NN=N1)C1CN1,71.74
NC1=C(NN=N1)C1CO1,69.21
C1CN1c2c(nn[nH]2)N,72.33
NC1=C(NN=N1)OC=N,66.94
C(=O)Oc1c(nn[nH]1)N,62.13
NC1=C(O)C(=N)C=NN1,76.64
NC1=C(O)C(=N)N=NN1,72.9
NC1=C(O)C(=N)NN=C1,75.66
NC1=C(O)C(=N)NN=N1,72.85
NC1=C(O)C(=N)ON=C1,72.47
NC1=C(O)C(=N)ON=N1,70
C#Cc1c(c([nH]n1)N)O,74.66
C(#N)c1c(c([nH]n1)N)O,68.6
c1c(=O)c(c(on1)N)O,67.65
c1c(c(c(=O)on1)O)N,66.64
C(=O)c1c(c([nH]n1)N)O,68.85
C(c1c(c([nH]n1)N)O)O,68.2
c1c(c(c(nn1)N)O)O,67.91
c1c(c(n(n1)C=O)N)O,68.81
c1c(c(c(nn1)O)N)O,68.85
NC1=C(O)C=NNC1=N,76.19
c1c(c(c(=O)[nH]n1)N)O,70.48
NC1=C(O)C=NOC1=N,72.92
c1c(c(n(n1)C=O)O)N,67.83
C(=O)n1c(c(nn1)N)O,63.8
c1c(c(c(nn1)O)N)O,68.85
C(=O)n1c(c(nn1)O)N,64.5
NC1=C(O)N=NNC1=N,73.47
NC1=C(O)N=NNC1=O,67.76
NC1=C(O)N=NOC1=N,70.51
c1(c(nnoc1=O)O)N,64.87
C#Cc1c(c([nH]n1)O)N,73.23
C(#N)c1c(c([nH]n1)O)N,67.26
C(=O)c1c(c([nH]n1)O)N,67.31
C(c1c(c([nH]n1)O)N)O,68.26
NC1=C(O)NN=CC1=N,73.57
c1c(=O)c(c([nH]n1)O)N,67.52
NC1=C(O)NN=NC1=N,69.91
NC1=C(O)ON=CC1=N,73.36
c1c(=O)c(c(on1)O)N,67.64
NC1=C(O)ON=NC1=N,84.35
NC1=C(OC=N)C=NN1,71.05
NC1=C(OC=N)C=NO1,67.49
NC1=C(OC=N)N=NN1,68.45
NC1=C(OC=N)N=NO1,64.14
NC1=C(OC=N)ON=C1,69.26
NC1=C(OC=N)ON=N1,67.28
c1c(c([nH]n1)N)OC=O,66
c1c(c(on1)N)OC=O,62.67
C(=O)Oc1c([nH]nn1)N,63.22
C(=O)Oc1c(onn1)N,60.42
c1c(c(on1)OC=O)N,63.53
C(=O)Oc1c(nno1)N,60.97
c1c(c(on1)C2CC2)N,77.71
NC1=C(ON=C1)C1CN1,74.24
NC1=C(ON=C1)C1CO1,69.01
c1c(c(on1)N2CC2)N,74.27
C#Cc1c(c(no1)O)N,73.29
C(=O)c1c(c(no1)O)N,67.23
C1CC1c2c(nno2)N,73.76
NC1=C(ON=N1)C1CN1,70.91
NC1=C(ON=N1)C1CO1,65.74
C1CN1c2c(nno2)N,71.02
NC1=C2C(O)CN2N=C1,74.09
NC1=C2C(O)CN2N=N1,70.24
NC1=C2C3CC3N2N=C1,76.62
NC1=C2C3CC3N2N=N1,72.8
C1C=Cc2c1n[nH]c2N,79.65
C1C=Cc2c1noc2N,76.48
c1c(c2n(n1)CC=C2)N,81.15
C1C=Cc2n1nnc2N,76.92
C1C=Cc2c1c([nH]n2)N,78.8
C1C=Cc2c1c(on2)N,75.16
c1c(c2n(n1)C=CC2)N,79.92
C1C=Cn2c1c(nn2)N,75.33
C1Cc2c(n[nH]c2N)C1,79.2
C1Cc2c(noc2N)C1,75.85
c1c(c2n(n1)CCC2)N,79.56
C1Cc2c(nnn2C1)N,75.36
C1Cn2c1c(c(n2)O)N,73.82
C1CNc2c1c([nH]n2)N,76.1
C1CNc2c1c(on2)N,72.62
C1COc2c1c([nH]n2)N,71.77
C1COc2c1c(on2)N,68.3
C1c2c(noc2N)CN1,71.71
C1c2c(n[nH]c2N)CO1,71.96
C1c2c(noc2N)CO1,68.71
c1[nH]c2c(n1)c([nH]n2)N,70.82
c1[nH]c2c(n1)c(on2)N,67.98
c1nc2c([nH]nc2o1)N,66.43
c1nc2c(onc2o1)N,63.75
c1c2c(c([nH]1)N)nn[nH]2,71.48
c12c([nH]nc1[nH]nn2)N,67.73
c1c2c(c([nH]1)N)nno2,69.38
c1c2c(c(o1)N)nno2,66.64
c12c([nH]nc1onn2)N,64.85
c12c(onc1onn2)N,62.94
c1[nH]c2c([nH]nc2n1)N,69.88
c1[nH]c2c(onc2n1)N,67.54
C1CNc2c1n[nH]c2N,75.78
C1CNc2c1noc2N,72.65
c1c(c2n(n1)CCN2)N,75.93
C1Cn2c(c(nn2)N)N1,71.95
c1c2c(c([nH]1)N)[nH]nn2,71.46
c1nc2c(o1)c([nH]n2)N,65.33
c1nc2c(o1)c(on2)N,63.21
C1COc2c1n[nH]c2N,71.52
C1COc2c1noc2N,69.22
c1c(c2n(n1)CCO2)N,71.93
C1COc2n1nnc2N,68.29
C1Oc2c([nH]nc2O1)N,64.92
C1Oc2c(onc2O1)N,61.57
c1c2c(c([nH]1)N)onn2,68.22
c1c2c(c(o1)N)onn2,65.32
c12c([nH]nc1nno2)N,64.13
c12c(onc1nno2)N,61.76
NC1=CC(=N)C(N)=NN1,80.18
NC1=CC(=N)C(N)=NO1,75.95
NC1=CC(=N)C(O)=NN1,75.68
NC1=CC(=N)NN=C1O,75.37
NC1=CC(=N)ON=C1N,76.03
NC1=CC(=N)ON=C1O,71.9
c1c(n[nH]c1N)C2CC2,80.18
NC1=CC(=NN1)C1CN1,76.74
NC1=CC(=NN1)C1CO1,72.84
c1c([nH]nc1N2CC2)N,77.07
c1c(noc1N)C2CC2,76.83
NC1=CC(=NO1)C1CN1,73.56
NC1=CC(=NO1)C1CO1,69.46
c1c(onc1N2CC2)N,73.98
c1c(=O)c(n[nH]c1N)N,74.41
c1c(=O)c(noc1N)N,70.4
c1c(=O)c(n[nH]c1N)O,69.86
c1c(=O)c(noc1N)O,66.17
c1c(c(n[nH]c1=O)N)N,73.71
c1c(c(n[nH]c1=O)O)N,69.37
c1c(c(noc1=O)N)N,69.81
c1c(c(noc1=O)O)N,65.73
C#CCc1cc([nH]n1)N,77.18
C#CCc1cc(on1)N,73.97
c1c(n[nH]c1N)CC#N,72.42
c1c(noc1N)CC#N,69.22
c1c(n[nH]c1N)CC=O,73.45
c1c(noc1N)CC=O,69.86
c1c(n[nH]c1N)CCO,75.51
c1c(noc1N)CCO,72.36
c1c([nH]nc1NC=N)N,76.58
c1c(onc1NC=N)N,72.87
c1c([nH]nc1NC=O)N,71.73
c1c(onc1NC=O)N,68.14
c1c(n(nc1O)C=O)N,69.27
NC1=CC(O)=NNC1=N,75.3
c1c(c(=O)[nH]nc1O)N,69.76
NC1=CC(O)=NOC1=N,71.66
c1c(c(=O)onc1O)N,66.2
NC1=CC(OC=N)=NN1,72.57
NC1=CC(OC=N)=NO1,69.48
c1c([nH]nc1OC=O)N,67.07
c1c(onc1OC=O)N,64.12
c1c2c(cn[nH]2)[nH]c1N,75.85
c1c2c(cno2)[nH]c1N,72.77
c1c2c([nH]c1N)nn[nH]2,72.49
c1c2c([nH]c1N)nno2,70.46
c1c2cnoc2[nH]c1N,70.88
NC1=CC2=C(N1)ON=N2,77.76
c1c2cn[nH]c2[nH]c1N,74.65
c1c2cn[nH]c2oc1N,70.25
c1c2c([nH]c1N)[nH]nn2,71.33
c1c2c(cn[nH]2)oc1N,71.98
c1c2c(cno2)oc1N,69.18
c1c2c(nno2)oc1N,67.28
c1c2cnoc2oc1N,66.59
NC1=CC2=C(ON=N2)O1,73.86
c1cnn(c1N)C2CC2,78.78
C#CCn1c(ccn1)N,76.9
c1cnn(c1N)CC#N,72.03
c1cnn(c1N)CC=O,72.3
c1cnn(c1N)CCO,75.15
c1c(c(nn1C=O)N)N,76.24
c1c(c(nn1C=O)O)N,71.59
C#CCn1cc(cn1)N,78.19
C#CCn1cc(nn1)N,74.29
c1c(cn(n1)CC#N)N,73.57
c1c(nnn1CC#N)N,69.76
c1c(cn(n1)CC=O)N,73.84
c1c(nnn1CC=O)N,70.09
c1c(cn(n1)CCO)N,76.15
c1c(nnn1CCO)N,72.25
c1c(cn(n1)C2CC2)N,81.02
c1c(nnn1C2CC2)N,76.94
c1c([nH]c2n1cnn2)N,70.01
c1c(oc2n1cnn2)N,66.15
c1c(nc2n1cn[nH]2)N,71.22
c1c(nc2n1cno2)N,67.81
c1c([nH]c2n1ncn2)N,69.89
c1c(oc2n1ncn2)N,66.21
c1c(nc2n1nc[nH]2)N,71.29
c1c(nc2n1nco2)N,67.29
c1c([nH]c2n1nnn2)N,66.43
c1c(oc2n1nnn2)N,62.9
c1c(nc2n1nn[nH]2)N,68.83
c1c(nc2n1nno2)N,66.23
c1c(nnc(n1)C=O)N,74.14
c1c(nnc(n1)CO)N,72.99
C#Cc1ncc(nn1)N,81.81
c1c(nnc(n1)C#N)N,74.66
c1c(n2c(n1)[nH]cn2)N,69.04
c1c(n2c(n1)[nH]nn2)N,65.87
c1c(n2c(n1)ocn2)N,64.71
c1c(n2cnoc2n1)N,64.81
c1c(n2c(n1)onn2)N,62.29
c1c(n(nn1)C2CC2)N,74.87
C#CCn1c(cnn1)N,73.05
c1c(n(nn1)CC#N)N,68.32
c1c(n(nn1)CC=O)N,68.36
c1c(n(nn1)CCO)N,71.26
c1c(c2cn[nH]c2[nH]1)N,73.43
c1c(c2cnoc2[nH]1)N,69.66
c1c(c2c([nH]1)[nH]nn2)N,70.12
NC1=CNC2=C1N=NO2,74.61
c1c(c2c([nH]1)cn[nH]2)N,74.33
c1c(c2c([nH]1)cno2)N,71.19
c1c(c2c([nH]1)nno2)N,68.37
c1c(n2c([nH]1)ncn2)N,68.37
c1c(n2cnnc2[nH]1)N,69.13
c1c(n2c([nH]1)nnn2)N,65.64
NC1=CNN=C(N)C1=N,81.27
c1c(c(=O)c(n[nH]1)N)N,75.86
NC1=CNN=C(O)C1=N,76.74
c1c(c(=O)c(n[nH]1)O)N,71.45
c1c(c(n[nH]1)C2CC2)N,79.5
NC1=CNN=C1C1CN1,76.09
NC1=CNN=C1C1CO1,71.76
C#CCc1c(c[nH]n1)N,76.6
c1c(c(n[nH]1)CC#N)N,71.57
c1c(c(n[nH]1)CC=O)N,73.16
c1c(c(n[nH]1)CCO)N,74.98
c1c(c(n[nH]1)N2CC2)N,76.28
c1c(c(n[nH]1)NC=N)N,76.08
c1c(c(n[nH]1)NC=O)N,71.36
NC1=CNN=C1OC=N,71.84
c1c(c(n[nH]1)OC=O)N,66.45
c1c2c(coc2[nH]n1)N,68.82
c1c2c(coc2on1)N,65.13
NC1=COC2=C1N=NO2,70.11
c1c2c(c(co2)N)[nH]n1,69.99
c1c2c(c(co2)N)on1,66.93
c1c(c2c(o1)nno2)N,64.38
c1c(n2c(o1)ncn2)N,64.74
c1c(n2cnnc2o1)N,64.72
c1c(n2c(o1)nnn2)N,61.43
NC1=CON=C(N)C1=N,75.78
c1c(c(=O)c(no1)N)N,70.7
c1c(c(=O)c(no1)O)N,66.6
c1c(c(no1)C2CC2)N,75.4
NC1=CON=C1C1CN1,72.05
NC1=CON=C1C1CO1,67.69
C#CCc1c(con1)N,72.59
c1c(c(no1)CC#N)N,67.62
c1c(c(no1)CC=O)N,68.41
c1c(c(no1)CCO)N,70.91
c1c(c(no1)N2CC2)N,72.27
c1c(c(no1)NC=N)N,71.75
c1c(c(no1)NC=O)N,66.99
NC1=CON=C1OC=N,68.03
c1c(c(no1)OC=O)N,62.85
NC1=NC(=N)C(N)=NO1,70.38
NC1=NC(=[NH2+])[N-]N=C1O,70.29
C1CC1c2nc([nH]n2)N,75.84
NC1=NC(=NN1)C1CN1,72.15
NC1=NC(=NN1)C1CO1,68.35
C1CN1c2nc([nH]n2)N,72.57
C1CC1c2nc(on2)N,72.29
NC1=NC(=NO1)C1CN1,68.67
NC1=NC(=NO1)C1CO1,64.58
C1CN1c2nc(on2)N,69.21
c1(c(=O)nc([nH]n1)N)N,69.24
c1(c(=O)nc(on1)N)N,64.92
c1(c(n[nH]c(=O)n1)O)N,65.12
C#CCc1nc([nH]n1)N,72.79
C#CCc1nc(on1)N,69.26
C(C#N)c1nc(on1)N,64.47
C(C=O)c1nc([nH]n1)N,68.57
C(C=O)c1nc(on1)N,65.08
C(CO)c1nc([nH]n1)N,71.16
C(CO)c1nc(on1)N,67.72
C(=N)Nc1nc([nH]n1)N,72.45
C(=N)Nc1nc(on1)N,68.67
C(=O)Nc1nc([nH]n1)N,67.44
C(=O)Nc1nc(on1)N,63.67
C(=O)n1c(nc(n1)O)N,64.36
c1(c(=O)[nH]nc(n1)O)N,65.06
NC1=NC(O)=NOC1=N,66.53
c1(c(=O)onc(n1)O)N,61.24
NC1=NC(OC=N)=NN1,67.79
NC1=NC(OC=N)=NO1,64.45
C(=O)Oc1nc([nH]n1)N,62.5
C(=O)Oc1nc(on1)N,59.22
NC1=[NH+]C2=C(C1)C=N[N-]2,79.41
c1c2c(on1)N=C(C2)N,71.72
NC1=[NH+]C2=C(C1)N=N[N-]2,73.41
NC1=NC2=C(C1)N=NO2,75.84
C1c2c(nn[nH]2)N=C1N,70.54
NC1=NC2=C(C1)ON=N2,77.47
c1c2c(nc([nH]2)N)on1,67.84
c12c([nH]nn1)nc([nH]2)N,67.53
c12c(nc([nH]1)N)onn2,65.41
c1c2c([nH]c(n2)N)[nH]n1,70.37
c12c(nc([nH]1)N)nn[nH]2,67.06
c1c2c([nH]n1)nc(o2)N,66.92
c1c2c(nc(o2)N)on1,63.92
NC1=NC2=C(O1)N=NO2,69.06
c1c2c(oc(n2)N)on1,62.63
NC1=NC2=C(ON=N2)O1,68.82
c1c2n(nn1)CC(=N2)N,71.79
c1c2c([nH]c(n2)N)n[nH]1,71.41
c1c2c([nH]c(n2)N)no1,67.77
c1c2c(no1)oc(n2)N,63.58
c1nc2n(n1)CC(=N2)N,70.4
c1c2c(nc([nH]2)N)n[nH]1,71.46
C1c2c(n[nH]n2)N=C1N,70.96
c12c(nc([nH]1)N)n[nH]n2,67.38
c12c(n[nH]n1)oc(n2)N,63.09
c1c2c(nc([nH]2)N)no1,67.71
c1c2c(nc(o2)N)no1,63.49
C1c2c(non2)N=C1N,67.63
c12c(nc([nH]1)N)non2,64.2
c12c(non1)oc(n2)N,60.1
c1c(nnc(n1)N)C=O,74.27
c1c(nnc(n1)N)CO,72.66
C#Cc1cnc(nn1)N,81.68
c1c(nnc(n1)N)C#N,74.57
c1nc(n(n1)C2CC2)N,73.79
C#CCn1c(ncn1)N,72.06
c1nc(n(n1)CC#N)N,67.29
c1nc(n(n1)CC=O)N,67.5
c1nc(n(n1)CCO)N,70.15
c1c2c([nH]n1)CN=C2N,73.02
c1c2c(on1)CN=C2N,69.27
C1c2c(nn[nH]2)C(=N1)N,69.5
NC1=NCC2=C1N=NO2,75.18
c1c2c(on1)C(=NC2)N,70.19
NC1=NCC2=C1ON=N2,76.43
c1c2c(n[nH]1)C(=NC2)N,73.82
c1c2c(no1)C(=NC2)N,69.74
c1nc2n(n1)C(=NC2)N,68.61
c1c2c(n[nH]1)CN=C2N,73.84
C1c2c(n[nH]n2)C(=N1)N,69.78
c1c2c(no1)CN=C2N,69.81
C1c2c(non2)C(=N1)N,66.18
c1cn(nc1N)C2CC2,80.1
c1nc(nn1C2CC2)N,75.25
NC1=NN(C=O)C(=N)N1,69.55
NC1=NN(C=O)C(=N)O1,65.63
C(=O)n1c(=O)[nH]c(n1)N,64.24
C(=O)n1c(=O)oc(n1)N,60.38
c1c(nn(c1N)C=O)N,74.46
C(=O)n1c(nc(n1)N)N,69.57
C(=O)n1c(nc(n1)N)O,65.01
C(=O)n1nc(c(n1)N)N,72.79
C(=O)n1nc(c(n1)O)N,68.18
C#CCn1ccc(n1)N,78.48
C#CCn1cnc(n1)N,73.62
C#CCn1ncc(n1)N,74.36
C#CCn1nc(nn1)N,70.17
c1cn(nc1N)CC#N,73.62
c1nc(nn1CC#N)N,68.93
c1c(nn(n1)CC#N)N,69.7
C(C#N)n1nc(nn1)N,65.61
c1cn(nc1N)CC=O,73.88
c1nc(nn1CC=O)N,69.13
c1c(nn(n1)CC=O)N,70.07
C(C=O)n1nc(nn1)N,65.93
c1cn(nc1N)CCO,76.27
c1nc(nn1CCO)N,71.62
c1c(nn(n1)CCO)N,72.5
C(CO)n1nc(nn1)N,68.31
c1c(nn(n1)C2CC2)N,77.66
C1CC1n2nc(nn2)N,73
NC1=NN2C3CC3C2=C1,76.63
NC1=NN2C3CC3C2=N1,71.47
c1c2n(nc1N)C=CC2,80.6
C1C=Cn2c1nc(n2)N,74.94
c1cn2c(n1)[nH]c(n2)N,69.92
c1cn2c(n1)oc(n2)N,65.75
c1cn2c([nH]1)nc(n2)N,70.36
c1coc2n1nc(n2)N,66.39
c1nnc2n1nc([nH]2)N,65.64
c1nnc2n1nc(o2)N,61.74
c1n[nH]c2n1nc(n2)N,66.53
c1noc2n1nc(n2)N,63.32
NC1=NN2CC(O)C2=C1,74.1
NC1=NN2CC(O)C2=N1,69.23
c1c2n(nc1N)CC=C2,80.33
C1C=Cc2n1nc(n2)N,74.97
C1Cn2c1c(c(n2)N)N,78.17
c1c2n(nc1N)CCC2,80.25
C1Cc2nc(nn2C1)N,75.34
c1c(nn2c1NCC2)N,76.89
C1Cn2c(nc(n2)N)N1,71.84
c1c(nn2c1OCC2)N,72.57
C1COc2n1nc(n2)N,67.55
c1nc2[nH]c(nn2n1)N,65.57
c1nc2n(n1)nc(o2)N,61.65
c1[nH]c2nc(nn2n1)N,66.55
c1nn2c(o1)nc(n2)N,62.77
c1([nH]c2nnnn2n1)N,62.08
c1(nn2c(o1)nnn2)N,58.38
c1(nc2[nH]nnn2n1)N,63.9
c1(nc2n(n1)nno2)N,61.59
C(=O)n1c(nnc1N)N,66.34
c1cn2c(nnc2[nH]1)N,69.05
c1[nH]c2nnc(n2n1)N,65.19
c1n[nH]c2n1c(nn2)N,65.07
c1(nnc2n1nn[nH]2)N,62.09
c1coc2n1c(nn2)N,64.75
c1nn2c(nnc2o1)N,61.11
c1noc2n1c(nn2)N,61.24
c1(nnc2n1nno2)N,58.62
c1c(c(c(nn1)N)O)O,67.91
c1c([nH]nc1N)C2CC2,80.78
NC1=NNC(=C1)C1CN1,77.12
NC1=NNC(=C1)C1CO1,73.34
c1c(n[nH]c1N2CC2)N,77.02
NC1=CC(N)=NNC1=N,80.24
NC1=NC(N)=[NH+][N-]C1=N,77.72
NC1=NNC(=N)C(O)=C1,75.15
NC1=NNC(=N)C=C1O,75.2
NC1=NNC(=N)N1C=O,67.63
NC1=N[N-]C(=[NH2+])N=C1N,74.9
NC1=NNC(=N)NC1=O,70.19
C1CC1c2[nH]nc(n2)N,76.17
NC1=NNC(=N1)C1CN1,72.7
NC1=NNC(=N1)C1CO1,68.52
C1CN1c2[nH]nc(n2)N,72.3
NC1=NNC(=O)C(=N)N1,69.49
NC1=NNC(=O)C(=N)O1,65.79
c1c(c(=O)[nH]nc1N)N,74.5
c1(c(=O)[nH]nc(n1)N)N,69.8
c1c(c(n[nH]c1=O)N)O,69.27
C(=O)n1c(n[nH]c1=O)N,62.15
c1(c(n[nH]c(=O)n1)N)N,69.56
c1(c(nc(=O)[nH]n1)O)N,65.22
NC1=NNC(=O)NC1=N,69.66
c1(c(=O)[nH]c(=O)[nH]n1)N,64.44
C#Cc1c(c(n[nH]1)N)N,80.71
C(#N)c1c(c(n[nH]1)N)N,74.34
C(=O)c1c(c(n[nH]1)N)N,75.07
C#CCc1cc(n[nH]1)N,77.5
C#CCc1[nH]nc(n1)N,72.78
c1c([nH]nc1N)CC#N,72.63
C(C#N)c1[nH]nc(n1)N,67.98
c1c([nH]nc1N)CC=O,74.28
C(C=O)c1[nH]nc(n1)N,69.21
c1c([nH]nc1N)CCO,75.72
C(CO)c1[nH]nc(n1)N,71.4
C(c1c(c(n[nH]1)N)N)O,73.05
C(c1c(c(n[nH]1)N)O)O,68.64
C#Cc1c([nH]nc1N)N,78.24
C(#N)c1c([nH]nc1N)N,72.07
C(c1c([nH]nc1N)N)O,72.1
C(=N)Nc1[nH]nc(n1)N,72.23
c1c(n[nH]c1NC=O)N,72.2
C(=O)Nc1[nH]nc(n1)N,67.47
C#Cc1c(n[nH]c1O)N,73.58
C(c1c(n[nH]c1O)N)O,67.47
NC1=NNC(O)=CC1=N,75.71
c1c(=O)c(n[nH]c1O)N,69.75
NC1=NNC(O)=NC1=N,69.86
NC1=NNC(OC=N)=C1,72.13
NC1=NNC(OC=N)=N1,67.76
c1c(n[nH]c1OC=O)N,66.85
C(=O)Oc1[nH]nc(n1)N,62.83
C1C=Cc2c1[nH]nc2N,78.28
c1c[nH]c2c1c(n[nH]2)N,73.73
c1coc2c1c(n[nH]2)N,69.25
c1c2c(n[nH]c2[nH]n1)N,69.3
c1c2c(n[nH]c2on1)N,65.68
C1C=Cc2c1c(n[nH]2)N,78.82
C1Cc2c([nH]nc2N)C1,78.87
C1CNc2c1c(n[nH]2)N,75.45
C1COc2c1c(n[nH]2)N,71.03
C1c2c([nH]nc2N)CO1,71.62
c1[nH]c2c(n1)c(n[nH]2)N,69.76
c1nc2c(n[nH]c2o1)N,65.42
c12c(n[nH]c1[nH]nn2)N,66.15
NC1=NNC2=C1N=NO2,70.53
c1c[nH]c2c1[nH]nc2N,74.36
c1[nH]c2c(n[nH]c2n1)N,69.86
C1CNc2c1[nH]nc2N,75.48
c1c2c(c(n[nH]2)N)[nH]n1,69.98
c1coc2c1[nH]nc2N,70.22
c1nc2c(o1)c(n[nH]2)N,65.86
C1COc2c1[nH]nc2N,71.87
C1Oc2c(n[nH]c2O1)N,64.12
c1c2c(c(n[nH]2)N)on1,66.55
c12c(n[nH]c1nno2)N,63.56
c1cn2c(n[nH]c2n1)N,69.18
c1nc2[nH]nc(n2n1)N,64.8
c1nnc2n1c(n[nH]2)N,64.97
c1(n[nH]c2n1nnn2)N,61.35
NC1=NNC=C(O)C1=N,76.38
c1c(c(=O)c(n[nH]1)N)O,71.18
c1c(c(n[nH]1)N)C2CC2,78.29
NC1=NNC=C1C1CN1,74.59
NC1=NNC=C1C1CO1,71.85
C#CCc1c[nH]nc1N,76.35
c1c(c(n[nH]1)N)CC#N,71.38
c1c(c(n[nH]1)N)CC=O,72.52
c1c(c(n[nH]1)N)CCO,74.73
c1c(c(n[nH]1)N)N2CC2,75.63
c1c(c(n[nH]1)N)NC=N,75.58
c1c(c(n[nH]1)N)NC=O,70.76
NC1=NNC=C1OC=N,70.05
c1c(c(n[nH]1)N)OC=O,65.35
NC1=NNN=C(N)C1=N,77.53
c1(=O)c(n[nH]nc1N)N,72.54
C1CC1c2c(n[nH]n2)N,75.44
NC1=NNN=C1C1CN1,71.92
NC1=NNN=C1C1CO1,67.79
C#CCc1c(n[nH]n1)N,72.35
C(C#N)c1c(n[nH]n1)N,67.42
C(C=O)c1c(n[nH]n1)N,68.81
C(CO)c1c(n[nH]n1)N,70.83
C1CN1c2c(n[nH]n2)N,72.2
C(=N)Nc1c(n[nH]n1)N,71.84
C(=O)Nc1c(n[nH]n1)N,67.16
NC1=NNN=C1OC=N,67.84
C(=O)Oc1c(n[nH]n1)N,62.49
c1c(onc1N)C2CC2,77.89
NC1=NOC(=C1)C1CN1,74.36
NC1=NOC(=C1)C1CO1,70.33
c1c(noc1N2CC2)N,74.35
NC1=NOC(=N)C(=N)N1,70.21
NC1=NOC(=N)C(=N)O1,66.38
NC1=NOC(=N)C(=O)N1,65.87
NC1=NOC(=N)C(=O)O1,61.65
NC1=CC(N)=NOC1=N,76.31
NC1=NOC(=N)C(N)=N1,71.08
NC1=NOC(=N)C(O)=C1,71.26
NC1=NOC(=N)C(O)=N1,66.94
NC1=NOC(=N)C=C1O,71.18
NC1=NOC(=N)N1C=O,63.75
NC1=NOC(=N)N=C1N,71.44
NC1=NOC(=N)N=C1O,66.83
NC1=NOC(=N)NC1=N,70.93
NC1=NOC(=N)NC1=O,65.67
NC1=NOC(=N)OC1=O,61.89
C1CC1c2nc(no2)N,72.97
NC1=NOC(=N1)C1CN1,69.56
NC1=NOC(=N1)C1CO1,65.51
C1CN1c2nc(no2)N,69.51
NC1=NOC(=O)C(=N)N1,65.12
NC1=NOC(=O)C(=N)O1,61.09
c1(=O)c(=O)onc([nH]1)N,60.57
c1(=O)c(=O)onc(o1)N,56.37
c1c(c(=O)onc1N)N,70.68
c1(c(=O)onc(n1)N)N,65.64
c1c(c(=O)onc1N)O,65.6
c1(c(=O)onc(n1)N)O,61.31
C(=O)n1c(noc1=O)N,58.35
