smiles,f1-CAM
[H]OC1(C2([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C1([H])[H],0.0086
[H]OC1(C2([H])N([H])C2([H])[H])C([H])([H])C([H])([H])C1([H])[H],0.0041
[H]OC1(C2([H])OC2([H])[H])C([H])([H])C([H])([H])C1([H])[H],0.0089
[H]OC1(C2([H])C([H])([H])C2([H])[H])C([H])([H])OC1([H])[H],0.0069
[H]OC1(C2([H])N([H])C2([H])[H])C([H])([H])OC1([H])[H],0.0008
[H]OC1(C2([H])OC2([H])[H])C([H])([H])OC1([H])[H],0
[H]OC1([H])C([H])([H])C1(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],0.0081
[H]OC1([H])C([H])([H])C1(C([H])([H])[H])C1([H])N([H])C1([H])[H],0.0046
[H]OC1([H])C([H])([H])C1(C([H])([H])[H])C1([H])OC1([H])[H],0.003
[H]OC1([H])C([H])([H])C1(N1C([H])([H])C1([H])[H])C([H])([H])[H],0.0022
[H]C([H])([H])C1([H])C([H])([H])C1(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],0.0202
[H]C([H])([H])C1([H])C([H])([H])C1(C([H])([H])[H])C1([H])OC1([H])[H],0.0017
[H]C([H])([H])C1([H])C([H])([H])C1(N1C([H])([H])C1([H])[H])C([H])([H])[H],0.004
[H]OC1(C2([H])C([H])([H])C2([H])[H])C([H])([H])C1([H])C([H])([H])[H],0.0087
[H]OC1(C2([H])N([H])C2([H])[H])C([H])([H])C1([H])C([H])([H])[H],0.0037
[H]OC1(C2([H])OC2([H])[H])C([H])([H])C1([H])C([H])([H])[H],0.0018
[H]N1C([H])([H])C1([H])C1(C([H])([H])[H])N([H])C1([H])C([H])([H])[H],0.013
[H]N1C([H])(C([H])([H])[H])C1(C([H])([H])[H])C1([H])OC1([H])[H],0.0104
[H]C([H])([H])C1([H])OC1(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],0.0103
[H]N1C([H])([H])C1([H])C1(C([H])([H])[H])OC1([H])C([H])([H])[H],0.0137
[H]C([H])([H])C1([H])OC1(C([H])([H])[H])C1([H])OC1([H])[H],0.0133
[H]C([H])([H])N1C([H])([H])C1(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],0.0114
[H]C([H])([H])N1C([H])([H])C1(C([H])([H])[H])C1([H])OC1([H])[H],0.0124
[H]OC1([H])C([H])([H])C1(O[H])C1([H])C([H])([H])C1([H])[H],0.0298
[H]OC1([H])C([H])([H])C1(O[H])C1([H])N([H])C1([H])[H],0.025
[H]OC1([H])C([H])([H])C1(O[H])C1([H])OC1([H])[H],0.003
[H]C1([H])C([H])([H])C1([H])C12C([H])([H])C([H])(C1([H])[H])C2([H])[H],0.002
[H]C1([H])C([H])([H])C1([H])C12OC([H])(C1([H])[H])C2([H])[H],0.0003
[H]C1([H])N2C([H])([H])C1(C1([H])C([H])([H])C1([H])[H])C2([H])[H],0.0292
[H]C1([H])N(C23C([H])([H])C([H])(C2([H])[H])C3([H])[H])C1([H])[H],0.0049
[H]C1([H])N(C23C([H])([H])N(C2([H])[H])C3([H])[H])C1([H])[H],0.0267
[H]N1C([H])([H])C1([H])C12OC([H])(C1([H])[H])C2([H])[H],0.004
[H]C1([H])OC1([H])C12C([H])([H])C([H])(C1([H])[H])C2([H])[H],0.0055
[H]C1([H])OC1([H])C12OC([H])(C1([H])[H])C2([H])[H],0.0008
[H]C1([H])OC1([H])C12C([H])([H])N(C1([H])[H])C2([H])[H],0.0319
[H]C([H])([H])C12C3([H])C4([H])C([H])([H])C3([H])C1([H])C42[H],0.0047
[H]C([H])([H])C12N3C4([H])C([H])([H])C3([H])C1([H])C42[H],0.0027
[H]C([H])([H])C12C3([H])C4([H])OC3([H])C1([H])C42[H],0.0033
[H]C([H])([H])C12C3([H])N4C([H])([H])C3([H])C1([H])C42[H],0.0068
[H]C([H])([H])C12N3C4([H])C([H])([H])C([H])(C31[H])C42[H],0.0024
[H]OC12C3([H])C4([H])C([H])([H])C3([H])C1([H])C42[H],0.0022
[H]OC12C3([H])C4([H])OC3([H])C1([H])C42[H],0.0013
[H]OC12C3([H])N4C([H])([H])C3([H])C1([H])C42[H],0.0051
[H]C([H])([H])C1([H])C2([H])C3([H])C([H])(C([H])([H])[H])C2([H])C13[H],0.003
[H]C([H])([H])C1([H])N2C3([H])C([H])(C([H])([H])[H])C2([H])C13[H],0.0058
[H]OC1([H])C2([H])C3([H])C([H])(C([H])([H])[H])C2([H])C13[H],0.003
[H]OC1([H])C2([H])N3C([H])(C([H])([H])[H])C2([H])C31[H],0.0104
[H]C([H])([H])N1C2([H])C3([H])C1([H])C2([H])C3([H])C([H])([H])[H],0.005
[H]OC1([H])C2([H])C3([H])N(C([H])([H])[H])C2([H])C13[H],0.0039
[H]C([H])([H])N1C2([H])C3([H])N(C([H])([H])[H])C2([H])C13[H],0.0047
[H]OC1([H])C2([H])C3([H])C([H])(O[H])C2([H])C13[H],0.002
[H]C([H])([H])C1([H])C2([H])C3([H])C(=O)C2([H])C31[H],0
[H]C([H])([H])C1([H])N2C3([H])C(=O)C2([H])C31[H],0
[H]C([H])([H])N1C2([H])C3([H])C(=O)C2([H])C13[H],0
[H]OC1([H])C2([H])C3([H])C(=O)C2([H])C13[H],0
[H]C1=C([H])C23C([H])([H])C4([H])C2([H])C1([H])C43[H],0.044
[H]C1=C([H])C23N4C1([H])C2([H])C4([H])C3([H])[H],0.0104
[H]C1=NC23C([H])([H])C4([H])C2([H])N1C43[H],0.0017
[H]C1=C([H])C23C([H])([H])N4C2([H])C1([H])C43[H],0.0012
[H]C1=C([H])C23OC4([H])C2([H])C1([H])C43[H],0.0444
[H]C1([H])C([H])([H])C23C([H])([H])C4([H])C2([H])C1([H])C43[H],0.0288
[H]C1([H])C([H])([H])C23N4C1([H])C2([H])C4([H])C3([H])[H],0.0016
[H]C1([H])OC23C([H])([H])C4([H])C2([H])C1([H])C43[H],0.0009
[H]C1([H])OC2([H])C3([H])C4([H])C([H])([H])C13C24[H],0
[H]C1([H])N2C3([H])C4([H])C([H])([H])C3(C1([H])[H])C24[H],0.0116
[H]N1C2([H])C3([H])N4C([H])([H])C([H])([H])C13C42[H],0.01
[H]C1([H])C([H])([H])C23OC4([H])C2([H])C1([H])C43[H],0.0004
[H]C1([H])N2C3([H])C4([H])OC3(C1([H])[H])C24[H],0.0116
[H]C1([H])N2C3([H])C4([H])C([H])([H])C([H])([H])C13C24[H],0.0359
[H]C1([H])OC23C([H])([H])N4C2([H])C1([H])C43[H],0.0487
[H]C1([H])OC2([H])C3([H])N4C([H])([H])C13C42[H],0.0328
[H]C1([H])OC2([H])C3([H])C4([H])OC13C24[H],0.0004
[H]C1([H])C2([H])C3([H])C1([H])C2([H])C31C([H])([H])C1([H])[H],0.0049
[H]C1([H])C2([H])N3C1([H])C2([H])C31C([H])([H])C1([H])[H],0.0042
[H]C1([H])N2C3([H])C1([H])C2([H])C31C([H])([H])C1([H])[H],0.0115
[H]C1([H])C([H])([H])C12C1([H])C3([H])OC1([H])C32[H],0.0002
[H]N1C([H])([H])C12C1([H])N3C([H])([H])C1([H])C32[H],0.0093
[H]N1C([H])([H])C12C1([H])C3([H])OC1([H])C32[H],0.0045
[H]C1([H])OC12C1([H])C3([H])C([H])([H])C1([H])C32[H],0.0023
[H]C1([H])OC12C1([H])N3C([H])([H])C1([H])C32[H],0.0074
[H]C1([H])OC12C1([H])C3([H])OC1([H])C32[H],0
[H]C([H])([H])C12C([H])([H])C3([H])N4C([H])(C41[H])C32[H],0.0037
[H]C([H])([H])C12N3C4([H])C3([H])C1([H])C4([H])C2([H])[H],0.0037
[H]C([H])([H])C12C([H])([H])C3([H])C4([H])C([H])(C31[H])C42[H],0.0087
[H]C([H])([H])C12N3C([H])(C1([H])[H])C1([H])C3([H])C12[H],0.0086
[H]C([H])([H])C12C([H])([H])C3([H])C4([H])N(C41[H])C32[H],0.0289
[H]C([H])([H])C12C([H])([H])N3C4([H])C([H])(C31[H])C42[H],0.0086
[H]C([H])([H])C12OC3([H])C4([H])C([H])(C31[H])C42[H],0.0075
[H]C([H])([H])C12OC3([H])C4([H])N(C31[H])C42[H],0.0265
[H]OC12C([H])([H])C3([H])N4C([H])(C41[H])C32[H],0.0075
[H]OC12C([H])([H])C3([H])C4([H])C([H])(C31[H])C42[H],0.0027
[H]OC12C([H])([H])C3([H])C4([H])N(C41[H])C32[H],0.0177
[H]OC12C([H])([H])N3C4([H])C([H])(C31[H])C42[H],0.0043
[H]OC12C3([H])N4C3([H])C1([H])C42C([H])([H])[H],0.0015
[H]C([H])([H])C12N3C4([H])C3([H])C1(C([H])([H])[H])C42[H],0.0017
[H]C([H])([H])C12C3([H])C4([H])C3([H])C1(C([H])([H])[H])C42[H],0.0058
[H]C([H])([H])C12N3C4([H])C1([H])C4([H])C32C([H])([H])[H],0.0036
[H]OC12C3([H])C4([H])C3([H])C1(C([H])([H])[H])C42[H],0.0009
[H]C([H])([H])C12C3([H])N4C3([H])C1(C([H])([H])[H])C42[H],0.0057
[H]OC12C3([H])N4C3([H])C1(C([H])([H])[H])C42[H],0.004
[H]OC12C3([H])C4([H])C3([H])C1(O[H])C42[H],0.0005
[H]OC12C3([H])N4C3([H])C1(O[H])C42[H],0.0015
[H]C#CC([H])([H])C1([H])C2([H])C([H])([H])C1([H])C2([H])[H],0
[H]C#CC([H])([H])C1([H])C2([H])OC1([H])C2([H])[H],0
[H]C#CC([H])([H])N1C2([H])C([H])([H])C1([H])C2([H])[H],0.0008
[H]C([H])(C#N)C1([H])C2([H])C([H])([H])C1([H])C2([H])[H],0
[H]C([H])(C#N)C1([H])C2([H])OC1([H])C2([H])[H],0.0012
[H]C([H])(C#N)C1([H])N2C([H])([H])C1([H])C2([H])[H],0.0047
[H]C([H])(C#N)N1C2([H])C([H])([H])C1([H])C2([H])[H],0.0012
[H]N=C([H])OC1([H])C2([H])C([H])([H])C1([H])C2([H])[H],0.0016
[H]N=C([H])OC1([H])C2([H])OC1([H])C2([H])[H],0.0016
[H]C(=O)C([H])([H])C1([H])C2([H])C([H])([H])C1([H])C2([H])[H],0.0001
[H]C(=O)C([H])([H])C1([H])C2([H])OC1([H])C2([H])[H],0.0001
[H]C(=O)C([H])([H])C1([H])N2C([H])([H])C1([H])C2([H])[H],0.0003
[H]C(=O)C([H])([H])N1C2([H])C([H])([H])C1([H])C2([H])[H],0
[H]C(=O)N([H])C1([H])C2([H])C([H])([H])C1([H])C2([H])[H],0.0012
[H]C(=O)N([H])C1([H])C2([H])OC1([H])C2([H])[H],0.0012
[H]C(=O)OC1([H])C2([H])C([H])([H])C1([H])C2([H])[H],0.0013
[H]C(=O)OC1([H])C2([H])OC1([H])C2([H])[H],0.0013
[H]C([H])([H])C#CC1([H])C2([H])C([H])([H])C1([H])C2([H])[H],0
[H]C([H])([H])C#CC1([H])C2([H])OC1([H])C2([H])[H],0
[H]C([H])([H])C#CC1([H])N2C([H])([H])C1([H])C2([H])[H],0.0113
[H]C([H])([H])C([H])([H])C([H])([H])C1([H])C2([H])C([H])([H])C1([H])C2([H])[H],0.0197
[H]C([H])([H])C([H])([H])C([H])([H])C1([H])C2([H])OC1([H])C2([H])[H],0.0021
[H]C([H])([H])C([H])([H])OC1([H])C2([H])C([H])([H])C1([H])C2([H])[H],0.0215
[H]C([H])([H])C([H])([H])OC1([H])C2([H])OC1([H])C2([H])[H],0.0034
[H]C([H])([H])OC([H])([H])C1([H])C2([H])C([H])([H])C1([H])C2([H])[H],0.0394
[H]C([H])([H])OC([H])([H])C1([H])C2([H])OC1([H])C2([H])[H],0.0028
[H]C([H])([H])OC([H])([H])C1([H])N2C([H])([H])C1([H])C2([H])[H],0.0041
[H]OC([H])([H])C([H])([H])C1([H])C2([H])C([H])([H])C1([H])C2([H])[H],0.0002
[H]OC([H])([H])C([H])([H])C1([H])C2([H])OC1([H])C2([H])[H],0.0001
[H]OC([H])([H])C([H])([H])C1([H])N2C([H])([H])C1([H])C2([H])[H],0.003
[H]C1([H])C([H])([H])C([H])(C2([H])C([H])([H])C([H])([H])C2([H])[H])C1([H])[H],0
[H]C1([H])OC([H])(C2([H])C([H])([H])C([H])([H])C2([H])[H])C1([H])[H],0.004
[H]C1([H])OC([H])([H])C1([H])C1([H])C([H])([H])C([H])([H])C1([H])[H],0.0006
[H]C1([H])OC([H])(C2([H])OC([H])([H])C2([H])[H])C1([H])[H],0.0052
[H]C1([H])OC([H])(C2([H])C([H])([H])OC2([H])[H])C1([H])[H],0.0008
[H]C1([H])OC([H])([H])C1([H])N1C([H])([H])C([H])([H])C1([H])[H],0.0299
[H]C1([H])OC([H])([H])C1([H])C1([H])C([H])([H])OC1([H])[H],0
[H]C([H])([H])C(=O)C1([H])C2([H])C([H])([H])C1([H])C2([H])[H],0.0002
[H]C([H])([H])C(=O)C1([H])C2([H])OC1([H])C2([H])[H],0.0004
[H]C([H])([H])C(=O)C1([H])N2C([H])([H])C1([H])C2([H])[H],0
[H]C([H])([H])C(=O)N1C2([H])C([H])([H])C1([H])C2([H])[H],0.0075
[H]N([H])C(=O)C1([H])C2([H])C([H])([H])C1([H])C2([H])[H],0.0007
[H]N([H])C(=O)C1([H])C2([H])OC1([H])C2([H])[H],0.0003
[H]N([H])C(=O)C1([H])N2C([H])([H])C1([H])C2([H])[H],0.0004
[H]N([H])C(=O)N1C2([H])C([H])([H])C1([H])C2([H])[H],0.0121
[H]C1([H])C2([H])C([H])(C(=O)[O-])C1([H])[N+]2([H])[H],0.0693
[H]C12C([H])([H])[N+]([H])(C1([H])[H])C2([H])C(=O)[O-],0.0047
[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C2([H])C([H])([H])C1([H])C2([H])[H],0.0022
[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C2([H])OC1([H])C2([H])[H],0.0004
[H]OC([H])(C([H])([H])[H])C1([H])C2([H])C([H])([H])C1([H])C2([H])[H],0.004
[H]OC([H])(C([H])([H])[H])C1([H])C2([H])OC1([H])C2([H])[H],0.0029
[H]OC([H])(C([H])([H])[H])C1([H])N2C([H])([H])C1([H])C2([H])[H],0.0062
[H]C([H])([H])C1([H])C([H])([H])C1([H])C1([H])C([H])([H])C([H])([H])C1([H])[H],0.0012
[H]C([H])([H])C1([H])C([H])([H])C1([H])C1([H])OC([H])([H])C1([H])[H],0.0043
[H]C([H])([H])C1([H])C([H])([H])C1([H])C1([H])C([H])([H])OC1([H])[H],0.0004
[H]C([H])([H])C1([H])N(C2([H])C([H])([H])C([H])([H])C2([H])[H])C1([H])[H],0.0203
[H]C([H])([H])C1([H])N(C2([H])C([H])([H])OC2([H])[H])C1([H])[H],0.0065
[H]N1C([H])(C([H])([H])[H])C1([H])C1([H])OC([H])([H])C1([H])[H],0.0034
[H]C([H])([H])C1([H])OC1([H])C1([H])C([H])([H])C([H])([H])C1([H])[H],0.0146
[H]C([H])([H])C1([H])OC1([H])C1([H])OC([H])([H])C1([H])[H],0.0026
[H]C([H])([H])C1([H])OC1([H])C1([H])C([H])([H])OC1([H])[H],0.0005
[H]C([H])([H])N1C([H])([H])C1([H])C1([H])C([H])([H])C([H])([H])C1([H])[H],0.0142
[H]C([H])([H])N1C([H])([H])C1([H])C1([H])OC([H])([H])C1([H])[H],0.0104
[H]C([H])([H])N1C([H])([H])C1([H])C1([H])C([H])([H])OC1([H])[H],0.013
[H]OC1([H])C([H])([H])C1([H])C1([H])C([H])([H])C([H])([H])C1([H])[H],0.0035
[H]OC1([H])C([H])([H])C1([H])C1([H])OC([H])([H])C1([H])[H],0.008
[H]OC1([H])C([H])([H])C1([H])C1([H])C([H])([H])OC1([H])[H],0.0009
[H]C([H])([H])C(=O)C1([H])C2([H])C([H])([H])C([H])([H])C12[H],0
[H]C([H])([H])C(=O)C1([H])N2C([H])([H])C([H])([H])C21[H],0.0002
[H]C([H])([H])C(=O)C1([H])C2([H])OC([H])([H])C21[H],0.0006
[H]C([H])([H])C(=O)N1C2([H])C([H])([H])C([H])([H])C12[H],0.0089
[H]N([H])C(=O)C1([H])C2([H])C([H])([H])C([H])([H])C12[H],0.0004
[H]N([H])C(=O)C1([H])N2C([H])([H])C([H])([H])C21[H],0.0007
[H]N([H])C(=O)C1([H])C2([H])OC([H])([H])C21[H],0.0005
[H]N([H])C(=O)N1C2([H])C([H])([H])C([H])([H])C12[H],0.0178
[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C2([H])C([H])([H])C([H])([H])C21[H],0.0049
[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C2([H])OC([H])([H])C21[H],0.0039
[H]OC([H])(C([H])([H])[H])C1([H])C2([H])C([H])([H])C([H])([H])C21[H],0.0073
[H]OC([H])(C([H])([H])[H])C1([H])N2C([H])([H])C([H])([H])C21[H],0.0066
[H]OC([H])(C([H])([H])[H])C1([H])C2([H])OC([H])([H])C21[H],0.0036
[H]C1([H])C([H])([H])C2(C1([H])[H])C1([H])C([H])([H])C2([H])C1([H])[H],0.0203
[H]C1([H])C([H])([H])C2(C1([H])[H])C1([H])OC2([H])C1([H])[H],0.0011
[H]C1([H])OC2(C1([H])[H])C1([H])C([H])([H])C2([H])C1([H])[H],0.0004
[H]C1([H])OC2(C1([H])[H])C1([H])OC2([H])C1([H])[H],0.002
[H]C1([H])OC([H])([H])C12C1([H])C([H])([H])C2([H])C1([H])[H],0.002
[H]C1([H])OC([H])([H])C12C1([H])OC2([H])C1([H])[H],0.0014
[H]C1([H])OC([H])([H])C12N1C([H])([H])C2([H])C1([H])[H],0.0002
[H]C1([H])C([H])([H])C2(C1([H])[H])C1([H])C([H])([H])C([H])([H])C12[H],0.006
[H]C1([H])OC2([H])C1([H])C21C([H])([H])C([H])([H])C1([H])[H],0.0036
[H]C1([H])OC2(C1([H])[H])C1([H])C([H])([H])C([H])([H])C12[H],0
[H]C1([H])OC2(C1([H])[H])C1([H])OC([H])([H])C12[H],0.0005
[H]C1([H])OC([H])([H])C12C1([H])C([H])([H])C([H])([H])C12[H],0.0004
[H]C1([H])OC([H])([H])C12N1C([H])([H])C([H])([H])C12[H],0.0035
[H]C1([H])OC2([H])C1([H])C21C([H])([H])OC1([H])[H],0.0024
[H]C([H])([H])C1([H])C([H])([H])C12C1([H])C([H])([H])C2([H])C1([H])[H],0.0047
[H]C([H])([H])C1([H])C([H])([H])C12C1([H])OC2([H])C1([H])[H],0.0019
[H]N1C([H])(C([H])([H])[H])C12C1([H])OC2([H])C1([H])[H],0.0062
[H]C([H])([H])C1([H])OC12C1([H])C([H])([H])C2([H])C1([H])[H],0.0014
[H]C([H])([H])C1([H])OC12C1([H])OC2([H])C1([H])[H],0.0025
[H]C([H])([H])N1C([H])([H])C12C1([H])OC2([H])C1([H])[H],0.0071
[H]OC1([H])C([H])([H])C12C1([H])C([H])([H])C2([H])C1([H])[H],0.0023
[H]OC1([H])C([H])([H])C12C1([H])OC2([H])C1([H])[H],0.0031
[H]OC1([H])C([H])([H])C12N1C([H])([H])C2([H])C1([H])[H],0.0036
[H]C1=C([H])C2([H])C(=O)C([H])(C1([H])[H])C2([H])[H],0.0012
[H]C1=NC2([H])C(=O)C([H])(N1[H])C2([H])[H],0.0015
[H]C1=NC2([H])C(=O)C([H])(O1)C2([H])[H],0.0017
[H]C1=C([H])C([H])([H])C2([H])C(=O)C1([H])N2[H],0.0022
[H]C1=C([H])C([H])([H])C2([H])OC1([H])C2=O,0.0035
[H]C1([H])C([H])([H])C2([H])C(=O)C([H])(C1([H])[H])C2([H])[H],0
[H]C1([H])OC([H])([H])C2([H])C(=O)C1([H])C2([H])[H],0.0001
[H]C1([H])OC2([H])C(=O)C([H])(C1([H])[H])C2([H])[H],0.0002
[H]C1([H])OC2([H])C(=O)C([H])(O1)C2([H])[H],0.0004
[H]N1C2([H])C(=O)C1([H])C([H])([H])C([H])([H])C2([H])[H],0.0001
[H]C12OC([H])(C1=O)C([H])([H])C([H])([H])C2([H])[H],0
[H]N1C([H])([H])C2([H])OC([H])(C2=O)C1([H])[H],0
[H]N1C2([H])C(=O)C1([H])C([H])([H])OC2([H])[H],0.0002
[H]C1([H])OC([H])([H])C2([H])OC1([H])C2=O,0
[H]C1=C([H])C2([H])C([H])([H])C([H])(C1([H])[H])C2([H])C([H])([H])[H],0.153
[H]C1=NC2([H])C([H])([H])C([H])(O1)C2([H])C([H])([H])[H],0.001
[H]C1=C([H])C2([H])OC([H])(C1([H])[H])C2([H])C([H])([H])[H],0.0085
[H]OC1([H])C2([H])C([H])=C([H])C([H])([H])C1([H])C2([H])[H],0.1357
[H]OC1([H])C2([H])N=C([H])OC1([H])C2([H])[H],0.0014
[H]OC1([H])C2([H])OC1([H])C([H])([H])C([H])=C2[H],0.0053
[H]C([H])([H])C1([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C2([H])[H],0.0016
[H]C([H])([H])C1([H])C2([H])C([H])([H])OC([H])([H])C1([H])C2([H])[H],0.0305
[H]C([H])([H])C1([H])C2([H])OC([H])([H])C([H])([H])C1([H])C2([H])[H],0.0045
[H]C1([H])OC2([H])C([H])([H])C([H])(O1)C2([H])C([H])([H])[H],0.0043
[H]C([H])([H])C1([H])C2([H])OC1([H])C([H])([H])C([H])([H])C2([H])[H],0.0017
[H]C([H])([H])C1([H])N2C([H])([H])C([H])([H])OC1([H])C2([H])[H],0.006
[H]C([H])([H])C1([H])C2([H])OC1([H])C([H])([H])OC2([H])[H],0.0039
[H]C([H])([H])N1C2([H])C([H])([H])OC([H])([H])C1([H])C2([H])[H],0.0014
[H]OC1([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C2([H])[H],0.0092
[H]OC1([H])C2([H])C([H])([H])OC([H])([H])C1([H])C2([H])[H],0.002
[H]OC1([H])C2([H])OC([H])([H])C([H])([H])C1([H])C2([H])[H],0.0025
[H]OC1([H])C2([H])OC([H])([H])OC1([H])C2([H])[H],0.0024
[H]OC1([H])C2([H])OC1([H])C([H])([H])C([H])([H])C2([H])[H],0.0027
[H]OC1([H])C2([H])N([H])C1([H])C([H])([H])OC2([H])[H],0.0202
[H]OC1([H])C2([H])OC1([H])C([H])([H])OC2([H])[H],0.0045
[H]C1=C([H])C2([H])C(=O)C1([H])C([H])=C2[H],0
[H]C1=C([H])C2([H])C(=O)C1([H])C([H])([H])C2([H])[H],0.0003
[H]C1=C([H])C2([H])C(=O)C1([H])OC2([H])[H],0.0001
[H]C1([H])C([H])([H])C2([H])C(=O)C1([H])C([H])([H])C2([H])[H],0
[H]C1([H])OC2([H])C(=O)C1([H])C([H])([H])C2([H])[H],0.0002
[H]N1C([H])([H])C2([H])C(=O)C1([H])C([H])([H])N2[H],0.0005
[H]N1C([H])([H])C2([H])OC([H])([H])C1([H])C2=O,0.0005
[H]C1([H])OC2([H])C(=O)C1([H])OC2([H])[H],0.0002
[H]C12OC([H])([H])C([H])(C1=O)C([H])([H])O2,0.0001
[H]C1=C([H])C2([H])C([H])=C([H])C1([H])C2([H])C([H])([H])[H],0
[H]OC1([H])C2([H])C([H])=C([H])C1([H])C([H])=C2[H],0
[H]C1=C([H])C2([H])C([H])([H])C([H])([H])C1([H])C2([H])C([H])([H])[H],0.1221
[H]C1=C([H])C2([H])C([H])([H])OC1([H])C2([H])C([H])([H])[H],0.0066
[H]OC1([H])C2([H])C([H])=C([H])C1([H])C([H])([H])C2([H])[H],0.134
[H]OC1([H])C2([H])OC([H])([H])C1([H])C([H])=C2[H],0.0032
[H]C([H])([H])C1([H])C2([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C2([H])[H],0.0023
[H]C([H])([H])C1([H])C2([H])OC([H])([H])C1([H])C([H])([H])C2([H])[H],0.0044
[H]C([H])([H])C1([H])C2([H])OC([H])([H])C1([H])OC2([H])[H],0.0023
[H]C([H])([H])C1([H])C2([H])OC([H])([H])C1([H])C([H])([H])O2,0.0148
[H]OC1([H])C2([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C2([H])[H],0.0069
[H]OC1([H])C2([H])OC([H])([H])C1([H])C([H])([H])C2([H])[H],0.0012
[H]OC1([H])C2([H])OC([H])([H])C1([H])OC2([H])[H],0.0023
[H]OC1([H])C2([H])OC([H])([H])C1([H])C([H])([H])O2,0.009
[H]C([H])([H])C12C3([H])C([H])([H])C1([H])C([H])([H])C2([H])C3([H])[H],0.0052
[H]C([H])([H])C12C3([H])OC1([H])C([H])([H])C2([H])C3([H])[H],0.0009
[H]C([H])([H])C12N3C([H])([H])C1([H])OC2([H])C3([H])[H],0.0015
[H]OC12C3([H])C([H])([H])C1([H])C([H])([H])C2([H])C3([H])[H],0.0028
[H]OC12C3([H])OC1([H])C([H])([H])C2([H])C3([H])[H],0.0005
[H]C1=C2C([H])([H])C3([H])C([H])(C1([H])[H])C23C([H])([H])[H],0.0693
[H]C1=C2C([H])([H])N3C([H])(C1([H])[H])C23C([H])([H])[H],0.0777
[H]C([H])([H])C12C3=NC([H])([H])C1([H])C2([H])O3,0.0095
[H]N([H])C12C3=NC([H])([H])C1([H])C2([H])O3,0.0079
[H]OC12C3=C([H])C([H])([H])C1([H])C2([H])C3([H])[H],0.0566
[H]OC12C3=NC([H])([H])C1([H])C2([H])N3[H],0.0059
[H]OC12C3=NC([H])([H])C1([H])C2([H])O3,0.0084
[H]C1=C([H])C2([H])C3([H])C([H])([H])C1([H])C23C([H])([H])[H],0.0716
[H]C1=C([H])C2([H])C3([H])OC1([H])C32C([H])([H])[H],0.0342
[H]OC12C3([H])C([H])=C([H])C1([H])C2([H])C3([H])[H],0.074
[H]OC12C3([H])C([H])=C([H])C1([H])C2([H])N3[H],0.0735
[H]OC12C3([H])OC1([H])C2([H])C([H])=C3[H],0.0419
[H]C([H])([H])C12C3([H])C([H])([H])C([H])([H])C1([H])C2([H])C3([H])[H],0.0014
[H]C([H])([H])C12C3([H])OC([H])([H])C1([H])C([H])([H])C32[H],0.011
[H]C([H])([H])C12C3([H])OC([H])([H])C1([H])C2([H])C3([H])[H],0.0023
[H]C([H])([H])C12C3([H])OC1([H])C2([H])C([H])([H])C3([H])[H],0.0013
[H]C([H])([H])C12N3C([H])([H])C1([H])OC([H])([H])C32[H],0.0022
[H]C([H])([H])C12C3([H])OC1([H])C2([H])OC3([H])[H],0.0031
[H]OC12C3([H])C([H])([H])C([H])([H])C1([H])C2([H])C3([H])[H],0.0039
[H]OC12C3([H])OC([H])([H])C1([H])C([H])([H])C32[H],0.0111
[H]OC12C3([H])OC([H])([H])C1([H])C2([H])C3([H])[H],0.0031
[H]OC12C3([H])OC1([H])C2([H])C([H])([H])C3([H])[H],0.0048
[H]OC12C3([H])OC([H])([H])C1([H])N([H])C32[H],0.0245
[H]OC12C3([H])OC1([H])C2([H])OC3([H])[H],0.009
[H]C1=C([H])C([H])=C([H])C([H])=C([H])C([H])=C1[H],0
[H]C1=C([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])=C1[H],0.1313
[H]C1=C([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])=C1[H],0.1228
[H]C1=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])=C([H])C1([H])[H],0.0493
[H]C1=NC([H])([H])C([H])=C([H])C([H])([H])C([H])([H])O1,0.0018
[H]C1=C([H])C([H])([H])C([H])=C([H])C([H])([H])OC1([H])[H],0.0198
[H]C1=C([H])C([H])([H])C([H])([H])C([H])=C([H])C([H])([H])C1([H])[H],0.0126
[H]C1=NC([H])([H])C([H])([H])C([H])=C([H])C([H])([H])O1,0.003
[H]C1=C([H])C([H])([H])OC([H])([H])C([H])([H])C([H])=C1[H],0.2044
[H]C1=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])=C1[H],0.2166
