smiles,band_gap
CC1(CC#C)OC1C#C,0.2733
CCCOc1ccno1,0.2367
N#CCC1C2CN1C2,0.2761
O=CC1CC(=O)N1,0.2164
OC1C(OC1=N)C1CN1,0.2611
CCC#CC(C=O)C=O,0.1867
OCC1C2C(O)C1C2=O,0.2413
OC12CC(=O)C1C=CC2,0.2077
O=C1CCCC1CC#C,0.2171
CC(=O)C1C(O)C1C#C,0.2085
C(C1CO1)C1CO1,0.354
CN1C2CC3C2C3C1=O,0.2544
O=CCC12OC3CC1C23,0.2118
CN=CNC(C=O)C#N,0.2046
CC1CC2CC12N1CC1,0.3074
OC1CC2C3NC3C12O,0.2829
CC(CC#C)C(C)(C)C,0.3124
COc1cc(c([nH]1)O)O,0.2239
Cc1c(cnnc1N)O,0.1953
CC1CCN1C(=O)C#N,0.2178
CC1CC(C)CC(C)C1,0.3698
CC1(CCCO)CC1O,0.3291
C1C2OC1C1CCC2O1,0.3032
O=C1OCC1CC1CC1,0.2806
C#CC(CC=O)(C#C)O,0.2224
CC1OCCCC1(C)O,0.3161
CCCC(C)OCC#N,0.2939
NC1=NC=NNC1=N,0.1738
C1C2OCC3=C2N1N=C3,0.1936
Cc1c(n2c(n1)CC2)C,0.2453
CCn1nnnn1,0.273
CCOCCC(C)CO,0.3251
CCC([NH3+])C1=N[N-]N=N1,0.2653
c1c(cn[nH]1)C2CCC2,0.2554
CCC(C#C)C#CC#C,0.2287
c1cnc(=O)[nH]c1N,0.1858
N=C1OC2C(C#C)C12,0.257
C1C=CC23OC=NC2C13,0.2294
CCOc1c[nH]cc1O,0.2406
CCC1(O)CC2OC12C,0.3081
CCC1CN1CCC#N,0.2785
C(CCOCC=O)CO,0.2293
CCCc1ncccn1,0.2086
Cc1c(nn[nH]1)CC=O,0.2134
[NH3+]C1(CC1)C(O)C([O-])=O,0.2606
CCc1cc(oc1)C,0.2348
O=C1NCC2C3CC2C13,0.2629
Cc1ncc(c(=O)o1)O,0.1786
COC1C2OCC=CC12,0.2329
C1OC11CC2CC1CO2,0.3298
CCC1C=CC2COC12,0.2581
C1CC23NC2C=CCC13,0.235
CCN(CC)C(=O)C#N,0.2179
CC1C(=O)OC11COC1,0.2668
C1C=CN(C1=O)CCO,0.2092
N=COC1=CN=NC=N1,0.1731
OCCC1(CN1)C1CO1,0.3122
CC1OC(C)(C)CC=C1,0.2647
c1conc1C(=O)C=O,0.1475
CC1C2C=CC(C)C12O,0.2409
CC1(C)C2C(CO)CN12,0.293
OCC1=NNC=CC1=N,0.1858
C#CC12OCC1C2C#N,0.2495
CC1OC1CC1CC1,0.3515
[NH3+]CC(OC=N)C([O-])=O,0.2686
N=C1CN=CNC(=O)O1,0.2416
CC(O)C1=COC(=O)N1,0.2314
OCC12CC3C(OC1)C23,0.2899
CCOC(C)C1(O)CC1,0.3213
CC(O)CC1=COC=N1,0.2443
NC1C(NC11CC1)C#N,0.2495
OC1(CCC(=O)C1)C#N,0.2203
Cn1ccc(n1)CC#C,0.2559
CC1CC11OC2CC12,0.3039
CC(=O)Oc1c[nH]nn1,0.2388
CC1CC(CO)C1C#N,0.3036
CCC1=CC(OC1)C#N,0.2532
CC(C=O)(C#C)C#N,0.2182
C1OC2C3CC12CCC3,0.2922
CCCC1(CC1)C=O,0.233
CC12CC(O)C1OC=N2,0.264
CCC1(O)C2CC(C)C12,0.3107
CC(C)(CO)C1CO1,0.3337
CC1=C(CCNC1=O)N,0.2026
c1nc2c(o1)OCC=C2,0.1792
C1C2OC1C21CCOC1,0.3178
CN=C1CN=CN1,0.2206
OC1CN2C3CC(=C1)C23,0.2075
N#CC12CC=CC1CO2,0.2624
COC(C#N)C(C)N,0.2804
OC1C(O)C(=O)OC1=N,0.2466
O=C1CCOC1C#N,0.2162
Cc1c(n[nH]c1NC)N,0.2408
CC1=CC(=N)OC(C)=N1,0.1826
COc1c(c(no1)N)N,0.2387
CC12C3C4CC1CC2C34,0.329
OC12C3CC1OC23,0.2962
CCC1C2CCC1CC2,0.3572
CC1C2COCCC12O,0.316
c1c[nH]c2c1CCN2,0.2252
C1CNC(=O)C(=C1)C=O,0.1686
CCC1(CC1)N2CC2,0.3069
CCC12CC3(CN3)C1N2,0.3123
O=C1C=C2NCC3C1C23,0.1775
CC(O)(CO)C(N)C#N,0.29
CN1C2C=CCC12C#N,0.2339
N#CC1CC1C1CN1,0.2747
c1coc2c1C=CC2,0.1933
c1c(c(on1)N)C(=O)N,0.2185
CC1(C)CC2C(O)C2O1,0.3014
CC(CCO)C=O,0.2273
CC1(C)CC2OC2C=C1,0.2475
CC12NC(=O)C1N1CC21,0.2501
CC(CO)COC(C)=N,0.2935
OCC1COC2(CC2)C1,0.307
CC12OC1C1(C)CC2O1,0.3124
OC12CCC1CC=CC2,0.2612
CC1(O)C2CC3OC3C12,0.3179
C1C(=O)CN1C(=O)C#N,0.2154
CN1C2CC1(C=O)C2=O,0.2068
CCCN=CN(C)C=O,0.2362
Cn1ccn(c1=O)C=O,0.1877
CC12CC1(CO)C1CC21,0.3184
COCC(=O)C1CO1,0.2097
CC(CO)CC(=O)C#C,0.2078
CC1(CC1)C1(C)CC1O,0.3118
CCC1COC(CC)C1,0.3195
CC1OC2CC3C(C2)C13,0.3117
FC1=CC(F)=NOC1=N,0.1703
Cn1ccc(=O)cc1,0.2014
c1c(n[nH]n1)COC=O,0.2534
CCC1C2OCCC12C,0.318
O=C1C2C3CCC1OC23,0.2084
c1c(noc1NC=N)N,0.2075
CC(O)C(=O)N1CC1C,0.2465
N#CC12CCOC1CO2,0.2738
CCC1OC2C(C#N)C12,0.284
CC(CO)OC(=O)CO,0.2731
CCC#CC1(CC1)C#C,0.2622
COC1(C#N)C(N)C1O,0.2516
CCOCC(C)C1CC1,0.3406
CCC(C)(O)C(C)C#N,0.3127
CC1N2CC2C1(C)CO,0.294
OC1=C(O)C(=N)OC=N1,0.1623
c1c(c([nH]n1)N)C(=O)N,0.2142
COC(C)C(C=O)C#C,0.222
OC1CN2C=CC=C2C1,0.243
CCOC1(C)CC1C#C,0.2895
O=C1NCC2(CN2)C1=O,0.1662
OCC12NC1C1OCC21,0.2868
CCC1=CC(C)CC1,0.2573
CC1C2NC1(C#C)C2O,0.2641
FC1=CC(=N)NN=C1,0.1608
OC12CC(C1)C2C=O,0.2189
CCC1OC1CC1CO1,0.3489
CC1C2CC(C#C)C12O,0.2882
OC1CC1(C#N)C1CN1,0.2712
NC1=CC(=N)OC=C1F,0.1654
CN1CC1C1CC1C#C,0.2646
OC12C3CC3N3C1CC23,0.2885
O=C1OCC2CC=CN12,0.2299
CC12CCC1OC=NC2,0.2749
CC1(C)OC(=N)N2CC12,0.2839
CC#CC1=CC(O)CC1,0.2054
CC12OCC1=CCC2=O,0.2107
C1OC23CC(OC12)C=C3,0.2362
CNC1(CN2CC12)C=O,0.1941
CC1=CC(=O)N(C1)C,0.2114
COC12CC1OC(=O)C2,0.2681
CC1(O)COCC1O,0.3101
CCCCNC=O,0.2835
CCC(=O)C1OC1C#C,0.2186
CC(O)C(=O)C1CO1,0.2219
O=CC12CN1C1CC21,0.1944
C1C(COCO1)C#N,0.3046
CN=COc1ccoc1,0.2305
OC12CCOC1COC2,0.2995
CC1OC(CO)CC=C1,0.2655
c1c(c(n[nH]1)N)C#N,0.2094
CC12OC1C1C2OC1=N,0.2802
CC1OC1C(=O)C1CN1,0.2183
OC1(C#N)C2OC(=N)C12,0.2486
CC(=O)CC12CC1CC2,0.2224
COC1(C)CC2CC2C1,0.3263
COC(=N)N(C=N)C=N,0.2262
c1c[nH]c2c1oc(=O)[nH]2,0.2174
CC12C3C4CN=C(C14)N23,0.1549
CCC1(CCCC1)O,0.3261
C1OC2C1C1OCC21,0.3034
CCN=C1NC(=N)CO1,0.2436
CNc1cc(ccn1)O,0.2065
C1CC2CCC1OC=N2,0.2682
O=C(C#N)C1COCO1,0.1876
CC1CC(CO)C(C)O1,0.3128
CC12CC=CC(O1)C=C2,0.2342
CC(O)C1C2CC=CC12,0.2476
CCCC1OCC1CC,0.3206
C#Cc1ccc([nH]1)CO,0.1962
CNC1(CN(C1)C)C=O,0.1845
c1cncnc(=O)c1O,0.1633
CC(=NC)OC(=O)C#C,0.2169
CC(C)CNC=O,0.283
CCC1=CC2(C)NC2C1,0.2431
CNC(CN)(C#C)C#N,0.2501
Cc1ccc(c(c1)O)C,0.2185
OCC1C2N1CC21CN1,0.2941
O=CN1C2CC3NC3C12,0.2638
COc1c[nH]nc1C=O,0.1909
OCC1OCC(=C1)C#C,0.202
CC1=CCC2CC2OC1,0.2531
C1C2CC3CC12OCO3,0.3222
CC1(C2(CC2)OCO1)C,0.3265
CC(=O)C1=CNC(=N)O1,0.1615
OC1C=CCOC1C#N,0.2548
CC1C2(C)C3CC3C12C,0.2824
CC#CC1(O)CCC1C,0.2793
Cc1c(c(c(o1)N)O)O,0.2203
CN=CN1C=NCC1=O,0.223
NC1=CN=C(O)OC1=N,0.1662
CC(C(O)C#N)C1CO1,0.3026
CN1CC1(CO)C(N)=O,0.2522
CC1C=CCCC2CC12,0.2638
O1C2C1C1C3OC1C23,0.3012
CCCc1cc(no1)N,0.2345
Cn1cc([nH]c1=O)N,0.228
O=CC1CC2=CC=NN12,0.1988
CC1NC(C)(C#C)C1=O,0.2102
CN=C1N2C3CC1(O)C23,0.2625
CCc1c(cccn1)F,0.2219
CC1NC1C#CCC=O,0.2121
C1Cc2c(onn2)C=C1,0.1749
C#CC1(C#C)C2CC1O2,0.2632
CN1CC23CC4C2CC134,0.2691
CCC1CC(C1)C#CC,0.2937
C#Cc1ccc([nH]1)C=O,0.1646
CC1(CCN1C=O)C#C,0.2646
CC1C2CC1(C)CO2,0.3093
CC(C)OC1(CC1)C#N,0.2921
OCC(CC#N)N1CC1,0.2826
C#CCC1CCCO1,0.298
O=C1NC2C1CCC2=O,0.2064
CN=COCCO,0.2745
OCC12COC1C(O)C2,0.2994
CNc1c(cno1)CO,0.2172
CC12C3C1C1(C)N3C21C,0.2796
[NH3+]CC(O)C1=NC=N[N-]1,0.2654
CC1CC1C1=COC=C1,0.2391
C1CC23CC4(COC24)N13,0.252
CC1CC2(C)C3OC1C23,0.3042
c1c(cnc(n1)O)C#N,0.207
CC(=O)CCC1CO1,0.2348
OC12CC1(CC2)OC=N,0.2534
CC12NC1C1(C)CC2C1,0.3024
N=C1OCC(CC#N)=C1,0.2107
c1cc([nH]c(=O)c1N)F,0.1681
CC12C=CC(C1O)C2O,0.2397
CCC(C)CC(F)(F)F,0.3997
CC#CC1C2CCC12,0.2842
O=C1OCCC2CC1O2,0.249
OC1CC2OC(=O)OC12,0.3069
CC12CCN1CC2=O,0.204
CC1=CC(=O)NN=N1,0.1802
CC12CC3OC1CC3O2,0.3263
CC1C(O)C2CCC12O,0.3001
CC1OCOC1CO,0.3294
CCC12CC(C1)(O2)C=O,0.2082
C#CC1=CCOCC1,0.2121
CC(CCO)C(O)C#C,0.2938
NC(=O)C12CC1C(=O)N2,0.2347
N=C1N2CC2CC1=O,0.1684
C1CC12CCC23CC3,0.3314
CC1(O)CC1([NH3+])C([O-])=O,0.2454
COC1CC2CC1C2C,0.3388
CCC1(CC1)C(O)CO,0.3118
CC12OCC3OCC1C23,0.3163
OC12CN3CC(C13)C2=O,0.1994
C#CCCCOC=O,0.2764
CC12OC(=O)C1CC2O,0.2787
CC(CC=O)OC(C)=N,0.2249
N#CC1C2C3C=CC1N23,0.218
CNC(C=O)C(O)C=O,0.1875
OC(C=O)C12CC(C1)C2,0.2298
Cc1cnc(c(n1)F)F,0.2041
CC1=CNN=NC1=N,0.1699
Cc1c[nH]c(=O)c(n1)F,0.1723
CC1=CC2CC2C(=O)N1,0.2111
CCC(=O)C12CN1CC2,0.2168
CC1=C2C3C(C1)C3C2O,0.1746
CCc1c([nH]nn1)CO,0.2452
CCC1=C(N)COC1=N,0.2095
COC12CC1(C)N1CC21,0.3152
N=COC(=O)CC#N,0.2523
CC1CC1(O)CCC=O,0.2273
C1C2OC3C4OC1C2C34,0.2974
Cn1cc(nc1C=O)O,0.1604
CC(OC=O)C1(C)CC1,0.2846
CC1COC(CC#N)C1,0.2961
CC(=O)c1c[nH]cc1N,0.1636
COC1CN(C=O)C1=N,0.2162
C#CCCOC1COC1,0.2992
N=C1OC=NC(=C1)C#N,0.1644
Cc1ccnc(n1)N,0.199
CNc1c(ocn1)NC,0.2131
COC1(C)C(C)NC1=O,0.259
N=C(OCCC=O)C#C,0.2232
CC12C(O)C1OC1CC21,0.3108
OC12CC3C1CN3C2,0.2842
CC1=CC=CCCOC1,0.2016
CC1(COC=O)CC1O,0.2783
O=C1C2C3CC1COC23,0.225
C#CC12CC(C1)CC2,0.3011
c1c(c2c([nH]1)OCO2)N,0.2144
CN1C2CC2CCC1=O,0.2536
O=CC1CCCC1C=O,0.2152
C1OC23CCCC2CC13,0.2973
c1c(c(c(nn1)N)N)F,0.2015
C1CC11C2C3C4C2C1N34,0.3065
CC1CC2N=COC2O1,0.2756
C1C=CC(=O)NCC1=O,0.192
OCC1OC2OC1C=C2,0.2383
CC1CC(O)C(O1)C#C,0.2906
CC1C=C(C)N(C)C1=O,0.2087
c1c(=O)onc(n1)O,0.1616
CC1(CNC(=O)N1)C#N,0.2788
CC1OC2CC2(O1)C#N,0.2751
CC1CC=C(C#N)C1O,0.2207
c1cc(ccc1F)F,0.2192
CC1C2C3OCC1C23C,0.311
CCC1C2CC(C)C12O,0.3164
C1CC23OCC12C1NC31,0.2815
CC1(CCC(=O)C1)C#N,0.2224
CC12CCCC3CC1C23,0.3301
CCC1CCC(O)CO1,0.3213
CC1NC2C1NCC2=O,0.2035
CC(C)CC(=NO)CO,0.2526
CC1(O)CC11CCO1,0.2907
CC(O)(CC#C)C(N)=O,0.2679
c1cn[nH]c1OCC#N,0.2262
C#CC12CC(C#N)C1N2,0.2648
Cc1c(nc[nH]1)C(C)C,0.2434
C#Cc1c[nH]nc1C=O,0.1909
[O-]C1=COC=CC1=[NH2+],0.1364
CC12OC3C4C(OC13)C24,0.3376
C#CCc1ncco1,0.244
CCC1(NC1C)C(C)=O,0.2247
CC12CC(=O)C3C1CC23,0.2213
O=CC1C2C3CN3C12,0.1972
COC1C2CC1(CO)C2,0.3227
C1C2C3C(N12)C31CCO1,0.2959
CC1C2NC2CCC1=O,0.227
CC1C2C(C1C=O)N2C,0.2157
CC1=CC2CCC1C2O,0.2528
CC1CCC=CC(=O)O1,0.2204
COC(C)C1CCO1,0.3227
CC1CNC(=O)C=C1N,0.2088
CC12C3N=CN(C13)C2=O,0.2062
CCc1c(cno1)OC,0.2122
COCCC(=O)OC=N,0.238
C1C(=CC(=O)CN1)C=O,0.1256
Cc1nnn(n1)C2CC2,0.2437
C1CC23CC4OC(C12)C34,0.3066
CC12C3C4C5C(C15)N2C34,0.3037
CC#CC1OC(C)C=C1,0.2511
OCC1=CC(O)CC1,0.2577
CC(C#C)C1CCO1,0.2971
N=C1NCCCC(=O)N1,0.2203
CC#CC1CC2NC12,0.2821
CCCNC(CN)C#N,0.2676
OC12CC(=O)C1C1OC21,0.2119
N#CC1CC2CC2C=C1,0.2496
Cc1c(nn[nH]1)O,0.2215
NC1=CC(=N)NN=C1O,0.158
CC1C(C)C2=CCOC12,0.2365
CC1C[NH2+][C-](C=O)C1=O,0.1926
OC(C#C)C1(O)CCC1,0.2714
NC(=O)N1CCC1CO,0.2797
CC12CCC(C)(CC1)C2,0.3518
O=C1CC2(C1)C1COC21,0.2182
COC(CO)CC#N,0.3048
C1OC(=O)C(=O)O1,0.2104
CCC1(O)C2NC1C=C2,0.2203
CC1=CC2CC1(O2)C#C,0.2338
CC1=C2C3C4C2C(C1)N34,0.157
CC1(COC2CC2)CN1,0.3218
CC(O)C(=N)OCC#N,0.2532
CC1OC2(CC12O)C#N,0.2437
CNc1c(nco1)O,0.2029
CCC(CO)C(N)C#N,0.272
CC1CC2COCC12C,0.3279
C1OC(=O)C(=O)C(=O)O1,0.1482
NC(=O)C1C2CN=CN12,0.2471
CC12CC(C1)C21CC1,0.3563
CC1C(=O)CCCC1=O,0.2109
CC(CC#N)C#C,0.2994
CCOCC#N,0.2934
C1C2C1C1CC2C11CO1,0.3411
CC1C2C3CN(C23)C1=O,0.2295
CC#CCCC#CC#C,0.2278
c1coc(c1N)C#N,0.1915
CC1CCC2(C)CC12C,0.3283
CN1C2C3OC=NC2C13,0.2236
C[NH2+]CC(C=O)=N[O-],0.1583
N=C1OC2=C(O1)N=CN2,0.216
CC1(CCC(=O)N1)C,0.2731
CC1(O)CC2COC1C2,0.3143
C#CC12CC1COCO2,0.2701
CC1(C)C=CC2C(O)C12,0.2323
N=C1OCC11OC1C#C,0.2554
O=C1OCC2CN2C1=O,0.1988
CC1CN(C1)C(=N)C#N,0.1985
CCC#CCCCCO,0.3009
C1CC(C1)OCCC=O,0.2282
CC(=O)NC(=N)N,0.2272
CC1CC(CCCO)C1,0.3425
CC12C3C4C1C2(C)C34O,0.2822
CC1C2C=CC1C1CC21,0.2479
COC1CCC1C,0.3265
C1CC1NC(=O)NC=O,0.2414
O=CC12C3CC1CN2C3,0.1858
CC1NC(C)(CO)C1=O,0.2077
CC1C2CC1CC(C)C2,0.3506
CC1C2C3N2CC13C#N,0.2674
COC(CC(C)C)C=O,0.2137
COC1(CCC1)C#C,0.2888
CN1N=NC=C(F)C1=N,0.1676
O=C1CCC2OC2CO1,0.2722
O=CC1CC2CC(C1)O2,0.2181
CC1C2C3OC1OC23,0.3297
CC(=O)C(=O)OC=N,0.1753
c1c(c(c(cn1)F)F)N,0.2076
CCC1(CC1(C)O)C=O,0.2279
CC(C)C1(CC1)C(=O)N,0.2674
CC1OC(C#C)C1=NO,0.2454
OC1COC1=N,0.284
CC(C)Nc1cnn[nH]1,0.2279
CCC1(O)CC1CC#C,0.3075
Cc1c(cn[nH]1)C#N,0.2394
O=CC12CC1CC(=O)N2,0.2132
CC1C(C)C1(C)O,0.3152
COCC#CCOC,0.2845
CC1CC2C1N2C(C)=O,0.2439
CC(=O)n1nnnn1,0.2127
CC1(CO)COC(N)=N1,0.2759
C1CC(=O)COC(=O)C1,0.2164
Cc1c(nc([nH]1)C)C=O,0.201
C1C=CC(=NO)CC1=O,0.1862
CC12CC(=O)C1C1OC21,0.213
OC1C(C#N)C1N1CC1,0.2831
N=C1C2OC3C4C(C23)N14,0.2287
COCC12CC(=O)C1O2,0.2169
CC1=CC(=O)C2CC12O,0.1866
CC1(C)C2NC1C21CO1,0.3131
CCC(=O)C1(CC1)C,0.2329
COC1OCCC1C=O,0.2262
CC12OC3C4CC1C2C34,0.3023
c1c2c(on1)COC2=O,0.2417
C#CC12C3CC4C(C13)N24,0.2503
O=C1C2CC(O2)C11CC1,0.2121
OCC1CC(=O)C2NC12,0.2157
NC(=O)CC1CNC1=O,0.2493
CC1C(CO)N1C,0.2823
CC1CN1C1=NON=C1,0.21
CCC(C)(C#N)C1CC1,0.3385
NC1=CC(=N)ON=C1,0.1592
CC1C2CC3(COC3)C12,0.3139
CC12CCCOC1CO2,0.3276
N#CC1C2CC1C=C2,0.232
C1CC=C2C3OC3C2O1,0.2367
CC1C(O)C1CC1CC1,0.3153
OCC1C(O)C1C=O,0.2219
CC1(COC=N1)C=O,0.2151
O=CC1N2CC2C11CN1,0.2029
CC1(O)C2CC1C1CC21,0.3153
CCC1OC(=O)C11CC1,0.279
Cc1c(=O)oncn1,0.1643
ON=C1C2CC(O)C1O2,0.2555
CCc1cc(co1)N,0.219
NC1C2NC(=N)C12O,0.2493
c1c(=O)onc(n1)F,0.16
CC1CC1C(C)=O,0.2303
CC1(C)C2NC2C1(C)O,0.3005
CC1C2CC(C#C)C12,0.2994
CC(C)C1CC(CO)O1,0.313
CC(O)C1COC1C=O,0.2161
C1C2CCC3OC2C13,0.3148
OCC12OC3COC1C23,0.2785
OC1CC1C#CC1CN1,0.2574
CC(=O)CCOC=NC,0.2276
CC1(CC(=O)N1)C1CO1,0.2834
CNc1cc(n(n1)C)O,0.2343
O=CC12CC(N1)C21CO1,0.2125
CCC12CC(C1)CC2=O,0.226
CCC(CC)C(O)C#C,0.2944
O=CC1CC2CCC1C2,0.2238
OC1CC2C(OC12)C#C,0.2722
OC12CC1CCC2=O,0.2209
CC12C=CC3CC1(O)C23,0.226
C#CCC1C2CCCC12,0.3116
CN1C2C1C1NC2C1=O,0.2387
CNc1c([nH]c(n1)N)O,0.2327
C1CC23CCC2CC13,0.3382
C1C=CC23OC2C=CC13,0.2231
CC(C#C)C1CC1C#C,0.2892
OC1C2CC3CC3OC12,0.3141
OCCC12OC3C1OC23,0.2962
C1CC(C1)C(F)(F)F,0.3994
CC(C#N)C12CN(C1)C2,0.2712
CC1CCC2=NC=NN12,0.2677
OCC1C=CCCC=C1,0.2493
c1cnc(cn1)NC=O,0.1914
O=C1NC2CN3CCC123,0.2362
CC1OC2CCCC=C12,0.2537
CC#CC1(CC#C)CN1,0.2705
OCC1C2C3CC3C12,0.2841
OCC1(O)CNCC1=O,0.1886
CC12NC1C1(CC21)C#N,0.2447
CC1C(C)C2(O)COC12,0.3029
O=CC1CC(C1)C#N,0.2252
CC1=CC2CN2CC1=O,0.1666
CC12COC(C)(CO1)C2,0.3241
N=C1CCC2(CN2)CO1,0.2776
CC1CNC(=O)C(C)=C1,0.2124
CC1=CC[NH2+]C1C([O-])=O,0.2354
CC(C#N)C(C)(N)C#C,0.2814
OCCC1C2C3C1CN23,0.3112
CN1C(COC1=N)C#C,0.2526
C#CCC1CCC=C1,0.2631
CC1CC1C1(O)CCC1,0.3118
C1CC(=CCC=C1)CO,0.2529
CC12CC3C(C#N)C1N23,0.2795
OCCCC1CC2CC12,0.3316
CC1CCC2C3OC2C13,0.2958
CC12C=CC3C1CCC23,0.2312
C(CO)c1nc(no1)N,0.2317
CC(=O)C(O)CN1CC1,0.2262
CC1(C)CCOC(=N)O1,0.2897
CC(=O)CC1OC1C#C,0.2349
CC1(C=O)N=COC1=O,0.2159
CC(O)C1CC1(O)C#C,0.2709
C1COc2c1c(no2)O,0.241
FC1=COC(=N)N=C1F,0.1685
COc1c[nH]cn1,0.2277
ON=C1CC2(CCO2)C1,0.2464
CC1=CC(=O)OCC1O,0.2163
CCc1coc(c1N)O,0.2182
CC1NC1CC(O)CO,0.305
CC1(C)C2C3COC1C23,0.3215
CC(C)C12CC1(C)OC2,0.2979
C1C2OC3CCC=C1C23,0.2423
CC1C(O)C1CC(N)=O,0.2694
CCC12CC1CC(=O)O2,0.2782
C1CCC(=C2COC2)C1,0.2371
c1c(nc(o1)N(=O)=O)N,0.1416
CC1(OCC2CC12)C#N,0.3035
OC1C(O)C1CC1CO1,0.285
CCC(O)C(C)(C)C,0.3265
CC(CO)C1CN2CC12,0.3031
CC1(CO1)C(O)CC#N,0.3161
OC1C=C2CC3C1C23O,0.1775
COC12C3CC4C1N4C23,0.2961
CC1CC2CC2(C)CO1,0.3269
OC12CCC1NC(=O)C2,0.2734
CC1OC2CCC2C1=O,0.2136
CC12CCCC(O)C1O2,0.337
C1OC2OC3C1C3C=C2,0.2372
NC1=NOC(=N)N=C1N,0.1642
OC1C(=O)C2OC12C#N,0.1967
CC12CC3NC3C1(C)O2,0.3214
C1COCC=CC(=O)N1,0.2077
COCC(=O)CCCO,0.2352
OCC1C2COC1OC2,0.3199
CC1=CC(COC1)C=O,0.2071
C1C2CC=CCOC12,0.2573
C#CC1COC1C#N,0.2751
CC12CCC1C(O)CO2,0.3054
CCc1cnn[nH]1,0.2525
CC1OC2CC(O1)C2O,0.3147
COC12CCC1NC2=O,0.251
OC1CC(OC1=O)C#N,0.2705
CC(C)(C)CC#N,0.3453
CC12COC1C2C=O,0.2122
O=C1CCCCC11CO1,0.218
CN=C1CC2(O1)CCC2,0.2782
Cc1cc(no1)N,0.2348
CC1=CCC2CCC=C12,0.1966
Cc1cc(=O)[nH]nc1F,0.1738
CCN=C1CC(O1)C#C,0.2624
OCCNC(=O)OC=N,0.2713
O=CNC1=CCC2OC12,0.2069
OC1C=CC2NC2C=C1,0.2359
C#CCc1c[nH]cc1N,0.2234
CCC1OC(CO)C1O,0.2969
CC1CC=C(CO1)C#C,0.2131
CC(C)C#CC(F)(F)F,0.3023
O=CC1CCCN2CC12,0.2036
CCC12CC3(O)C(O1)C23,0.2895
CC#CC1(C)CNC1=O,0.2611
CC1(CCOC1=NC)C,0.2764
OC1CC1C1CCC1=O,0.2185
c1cc([nH]c1CC=O)O,0.1643
CC1N=C(NC1=N)C=O,0.1589
CCCN1C(C)C1CO,0.2788
N=COC1C2CCC12,0.2761
CC#CCC(C)(N)C#N,0.2784
CNC(=O)CC1CO1,0.2725
CC(C=O)C1=CNC=N1,0.2112
CC1C2OC3C=CC2C13,0.2458
CC1CC11OC(=N)C1C,0.2748
c1cc(n2c1NCC2)O,0.2291
CC12CC(C)(C1)N1CC21,0.3184
CC1OCCC2(C)NC12,0.3082
C#CC1C2NC1C1OC21,0.2828
CC1CC(O)CN2CC12,0.2893
OCC1CCC=CC=C1,0.1894
CN=C1N=NOC(F)=N1,0.2482
CN=C1CC2C(C)C2O1,0.2655
CCC1(OC1C)C(C)O,0.3308
c1c(nc(nc1F)O)F,0.2364
CC1C2CC11C=CCC21,0.2461
CC1CC2(CC2)C2OC12,0.346
CC(C)C1N2CC2C1=O,0.2181
COC1C2CC1C21CC1,0.3422
CC12NC1C1CC21CO,0.2679
C1CC11CC2CC(C2)O1,0.3079
OCC12C3C1C1C3CN21,0.2846
CC(C[NH+]=CN)C([O-])=O,0.2394
C1CC1(C#CCC#N)O,0.2657
COc1c(cn[nH]1)N,0.2419
CNC(=O)N1C2CCC12,0.2661
CC12CC1(O)CCO2,0.2974
OC12C3CC1C3C2C=O,0.2175
CN=C1CCCCO1,0.2646
CC12NC1(C=O)C1CC21,0.2201
CC1(C)CC2OC1C2O,0.3352
CC12CN3C(C=C1)C23,0.2295
c1c(=O)oc(c(n1)N)F,0.1322
CC1C2C3COC2C13,0.3336
c1c[nH]c2c1[nH]nc2O,0.2095
COC(=O)C#CC(C)O,0.2353
CC(O)C1=C(N)OC=N1,0.2164
CN1C=CC(=NO)C1=N,0.1389
Cn1c(cnn1)NC=N,0.2114
COC(=NC)N1CC1C,0.264
C#CC1C2CC3C2CC13,0.3059
OC1CC(NC=O)C=C1,0.2364
CC1CC2(CCCC2)O1,0.3168
CC1CC2(C)OC12C#N,0.2685
CC1CC2CC2OCO1,0.3244
OC1COC2CC=CC12,0.2609
NC(=O)C1C2CCOC12,0.2628
CC1C2CC2(C#N)C1C,0.2889
COC(=O)C(C)(N)C#N,0.2535
CC1CC2C(O)C1C2=O,0.2303
CC1C2COC1C1NC21,0.3154
CCC1C2C=CC1C2=O,0.2471
CCC1CCCOC=N1,0.2567
CCC#CCC(=O)CC,0.2284
C#CC1C(C#C)C1C#N,0.2571
C1C2OC22C=CCOC12,0.2267
C1C=CCC(=NO)C=C1,0.196
COC12CC3CC1(O)C23,0.2883
CC1C2CC(C)=CC12,0.2424
Cn1c(ncn1)CC=O,0.2086
OC1C(=O)C2NC12C#C,0.1953
N#CCC1NC1CC#N,0.3042
N#CC1CC11OCC=C1,0.2242
OC12CN3C(CC=C1)C23,0.2344
CC1NC1C1=CC=NO1,0.2298
OC1(CC=O)C2COC12,0.2131
CC1=C(C)C2CC2(C)C1,0.2408
C#CC1=CCOC12CC2,0.188
Cc1cnc(o1)C#N,0.2001
CC1CC2(O)CC12,0.3295
OC1CC11CCOC1,0.3155
c1nc(on1)C2COC2,0.2278
NC1=NOC(=N)C=C1,0.1561
C1CC2C3OCCC23C1,0.308
CC12CC(O1)(C#N)C2N,0.2472
O=CCCC1CO1,0.2291
CC1(CC1)CO,0.3373
