smiles,heat_capacity
CCCN=C(C#N)NC,37.513
CCCN=C(C#C)OC,37.645
CCCN=C(C#N)OC,35.732
CNC(=NCCO)C#N,35.791
COC(=NCCO)C#C,36.13
COC(=NCCO)C#N,34.039
CCCN=C(C=O)NC,38.166
CCCN=C(C=O)OC,36.6
CNC(=NCCO)C=O,36.311
COC(=NCCO)C=O,34.917
CCC(=NCCO)OC,38.705
CCCN=C(CC)OC,40.314
CCCN=C(CO)OC,38.94
COC(=NCCO)CO,37.162
CC1CC(O1)=NCCO,34.583
CCCN=C1CC(C)O1,36.466
CCCN=C1OC2CC12,33.255
OCCN=C1OC2CC12,31.358
CCCN=C1CN=CN1,33.844
C1C(=NCCO)NC=N1,31.857
CC1COC1=NCCO,34.453
CCCN=C1NCC1O,36.575
CCCN=C1OCC1C,36.349
CCCN=C1OCC1N,35.922
CCCN=C1OCC1O,35.226
NC1COC1=NCCO,34.003
OCCN=C1NCC1O,34.738
OCCN=C1OCC1O,33.351
CCCN=C1OCC=C1,33.137
C1C=CC(=NCCO)O1,31.172
CCCN=C1CCCO1,34.852
CCCN=C1COCO1,33.148
C1CC(=NCCO)OC1,32.881
C1C(=NCCO)OCO1,31.3
C1COC(=NCCO)N1,32.222
CCOC=NC(C)(C)C,41.73
CCOC=NC(C)C#C,37.957
CCOC=NC(C)C#N,35.908
CCCN=CN(C)C=O,36.922
CCOC=NC(C)C=O,36.886
CN(C=NCCO)C=O,35.046
CCOC=NC(C)CC,40.633
CCOC=NC(C)CO,38.735
CCOC=NC1(CC1)C,37.767
CCOC=NC1CC1C,37.476
CCOC=NC1CC1O,35.924
CCOC=NC1CCC1,35.765
CCOC=NC1COC1,33.942
CCOC=NCC#CC,37.371
CC(=O)NC=NCCO,35.972
CC(=O)OC=NCCO,34.756
CCCN=CNC(=O)C,37.654
CCCN=CNC(=O)N,37.265
CCCN=COC(=O)C,36.564
CCCN=COC(=O)N,36.394
CCNC=[NH+]CC([O-])=O,35.173
CCOC=NCC(=O)C,36.839
CCOC=NCC(=O)N,36.263
C(CO)N=CNC(=O)N,35.602
C(CO)N=COC(=O)N,34.565
CC(C)OC=NCCO,38.657
CCCN=COC(C)C,40.677
CCOC=NCC(C)C,40.473
CCOC=NCC(C)O,39.346
CCCN=COC1CC1,36.89
CCOC=NCC1CC1,36.586
CCOC=NCC1CN1,35.521
CCOC=NCC1CO1,35.029
C1CC1OC=NCCO,34.914
CCCN=COCC#C,37.16
CCCN=COCC#N,35.216
CCOC=NCCC#C,37.27
CCOC=NCCC#N,35.176
C#CCOC=NCCO,35.291
C(CO)N=COCC#N,33.421
CCCN=COCC=O,36.322
CCOC=NCCC=O,36.085
C(CO)N=COCC=O,34.495
CC#CC#CCCCO,37.425
CCCCC#CC#CC,38.664
CCOCC#CC#CC,36.983
CC#CC#CCCOC,36.783
CC(=O)C#CCCCO,37.055
CCCCC#CC(=O)C,38.295
CCCCC#CC(=O)N,38.104
CC[NH2+]CC#CC([O-])=O,35.123
CCOCC#CC(=O)C,36.645
CCOCC#CC(=O)N,36.466
C[NH2+]CCC#CC([O-])=O,34.324
CC(=O)C#CCCOC,36.5
COCCC#CC(=O)N,36.342
C(CC#CC(=O)N)CO,36.868
[NH3+]CCCC#CC([O-])=O,33.98
CC(C)C#CCCCO,40.782
CC(O)C#CCCCO,39.58
CCCCC#CC(C)C,42.023
CCCCC#CC(C)O,40.827
CCOCC#CC(C)C,40.352
CCOCC#CC(C)O,39.18
CC(C)C#CCCOC,40.201
COCCC#CC(C)O,39.021
CCCCC#CC1CC1,38.178
CCCCC#CC1CN1,37.182
CCCCC#CC1CO1,36.457
CCOCC#CC1CC1,36.528
CCOCC#CC1CN1,35.507
CCOCC#CC1CO1,34.788
COCCC#CC1CC1,36.405
COCCC#CC1CN1,35.39
COCCC#CC1CO1,34.664
C1CC1C#CCCCO,36.951
OCCCC#CC1CN1,35.928
OCCCC#CC1CO1,35.215
CCCCC#CCC#C,38.882
CCCCC#CCC#N,36.787
CCOCC#CCC#C,37.208
CCOCC#CCC#N,35.135
COCCC#CCC#C,37.079
COCCC#CCC#N,34.99
C#CCC#CCCCO,37.642
C(CC#CCC#N)CO,35.538
CCCCC#CCC=O,37.765
CCOCC#CCC=O,36.125
COCCC#CCC=O,35.967
C(CC#CCC=O)CO,36.533
CCCC#CCCCO,40.195
CCCC#CCCOC,39.633
CCCC#CCOCC,39.763
CCCCC#CCCC,41.444
CCCCC#CCCO,40.17
CCCCC#CCOC,39.655
CCOCC#CCCO,38.497
CCOCC#CCOC,37.997
COCC#CCCCO,38.407
COCCC#CCCO,38.361
COCCC#CCOC,37.848
C(CC#CCCO)CO,38.924
CC#CC(=O)CCCO,37.207
CC#CC(=O)NCCO,36.193
CC#CC(=O)OCCO,34.707
CCCCC(=O)C#CC,38.453
CCCNC(=O)C#CC,37.783
CCCOC(=O)C#CC,36.364
CCOCC(=O)C#CC,36.708
CC#CC(=O)CCOC,36.682
CC(=O)C(=N)NCCO,36.415
CC(=O)C(=O)CCCO,36.882
CC(=O)C(=O)NCCO,35.51
CC(=O)C(=O)OCCO,34.391
CCCCC(=O)C(=O)C,38.158
CCCCC(=O)C(=N)N,38.306
CCCCC(=O)C(=O)N,37.395
CCCNC(=N)C(=O)C,38.306
CCCNC(=N)C(=O)N,37.507
CCCNC(=[NH2+])C([O-])=O,35.559
CCCNC(=O)C(=O)C,36.973
CCCNC(=O)C(=N)N,37.208
CCCNC(=O)C(=O)N,36.046
CCCOC(=O)C(=O)C,35.902
CCCOC(=O)C(=N)N,36.182
CCCOC(=O)C(=O)N,35.34
CC[NH2+]CC(=O)C([O-])=O,33.437
CCOCC(=O)C(=O)C,36.48
CCOCC(=O)C(=N)N,36.675
CCOCC(=O)C(=O)N,35.707
C[NH2+]CCC(=O)C([O-])=O,34.627
CC(=O)C(=O)CCOC,36.375
COCCC(=O)C(=N)N,36.541
COCCC(=O)C(=O)N,35.616
C(CC(=O)C(=N)N)CO,37.09
C(CO)NC(=O)C(=N)N,35.755
C(COC(=O)C(=N)N)O,34.83
C(CO)NC(=N)C(=O)N,35.679
C(CC(=O)C(=O)N)CO,36.118
C(CO)NC(=O)C(=O)N,34.631
C(COC(=O)C(=O)N)O,33.666
[NH3+]CCNC(=O)C([O-])=O,35.256
[NH3+]CCOC(=O)C([O-])=O,31.762
OCCNC(=[NH2+])C([O-])=O,34.097
CC(C)C(=O)CCCO,40.373
CC(C)C(=O)NCCO,39.264
CC(C)C(=O)OCCO,37.93
CC(N)C(=O)OCCO,37.522
CC(O)C(=O)CCCO,38.585
CC(O)C(=O)NCCO,37.495
CC(O)C(=O)OCCO,36.489
CCCCC(=O)C(C)C,41.625
CCCCC(=O)C(C)O,39.852
CCCCC(=O)N(C)C,40.44
CCCNC(=O)C(C)C,40.847
CCCNC(=O)C(C)O,39.072
CCCNC(=O)N(C)C,39.952
CCCOC(=O)C(C)C,39.612
CCCOC(=O)C(C)N,39.149
CCCOC(=O)C(C)O,38.044
CCCOC(=O)N(C)C,38.597
CCOCC(=O)C(C)C,39.973
CCOCC(=O)C(C)O,38.26
CCOCC(=O)N(C)C,38.805
CN(C)C(=O)CCCO,39.177
CN(C)C(=O)NCCO,38.298
CN(C)C(=O)OCCO,36.973
CC(C)C(=O)CCOC,39.855
COCCC(=O)C(C)O,38.106
CN(C)C(=O)CCOC,38.637
CCCCC(=O)C1CC1,37.599
CCCCC(=O)C1CN1,36.491
CCCCC(=O)C1CO1,36.036
CCCCC(=O)N1CC1,36.626
CCCNC(=O)C1CC1,36.907
CCCNC(=O)C1CN1,35.778
CCCNC(=O)C1CO1,35.004
CCCNC(=O)N1CC1,35.918
CCCOC(=O)C1CC1,35.531
CCCOC(=O)C1CN1,34.472
CCCOC(=O)C1CO1,33.946
CCCOC(=O)N1CC1,34.533
CCOCC(=O)C1CC1,35.922
CCOCC(=O)C1CN1,34.729
CCOCC(=O)C1CO1,34.381
CCOCC(=O)N1CC1,34.764
COCCC(=O)C1CC1,35.829
COCCC(=O)C1CN1,34.733
COCCC(=O)C1CO1,34.285
COCCC(=O)N1CC1,34.831
C1CC1C(=O)CCCO,36.33
OCCCC(=O)C1CN1,35.232
OCCCC(=O)C1CO1,34.782
C1CN1C(=O)CCCO,35.349
C1CC1C(=O)NCCO,35.207
OCCNC(=O)C1CN1,34.005
OCCNC(=O)C1CO1,33.464
C1CN1C(=O)NCCO,34.319
C1CC1C(=O)OCCO,33.961
OCCOC(=O)C1CN1,32.828
OCCOC(=O)C1CO1,32.136
C1CN1C(=O)OCCO,32.909
CCCCC(=O)CC#C,38.64
CCCCC(=O)CC#N,36.531
CCCNC(=O)CC#C,37.566
CCCNC(=O)CC#N,35.553
CCCOC(=O)CC#C,36.501
CCCOC(=O)CC#N,34.456
CCOCC(=O)CC#C,36.925
CCOCC(=O)CC#N,34.852
COCCC(=O)CC#C,36.866
COCCC(=O)CC#N,34.781
C#CCC(=O)CCCO,37.367
C(CC(=O)CC#N)CO,35.269
C#CCC(=O)NCCO,36.03
C(CO)NC(=O)CC#N,34.016
C#CCC(=O)OCCO,34.662
C(COC(=O)CC#N)O,32.727
CCCCC(=N)NC=O,36.617
CCCCC(=O)CC=O,37.22
CCCCC(=O)NC=N,36.926
CCCCC(=O)NC=O,36.096
CCCCC(=O)OC=N,35.956
CCCNC(=O)CC=O,36.488
CCCNC(=O)NC=N,35.839
CCCNC(=O)NC=O,35.934
CCCNC(=O)OC=N,35.24
CCCOC(=N)NC=O,34.776
CCCOC(=O)CC=O,35.238
CCCOC(=O)NC=N,35.147
CCCOC(=O)NC=O,34.065
CC[NH2+]CC(=O)[CH-]C=O,35.722
CCNCC(=O)OC=N,35.166
CCOCC(=N)NC=O,34.514
CCOCC(=O)CC=O,35.398
CCOCC(=O)NC=N,35.572
CCOCC(=O)NC=O,34.519
CCOCC(=O)OC=N,34.306
COCCC(=N)NC=O,34.862
COCCC(=O)CC=O,35.479
COCCC(=O)NC=N,35.39
COCCC(=O)NC=O,34.344
COCCC(=O)OC=N,34.174
C(CC(=N)NC=O)CO,35.36
C(CC(=O)CC=O)CO,35.959
C(CC(=O)NC=N)CO,35.895
C(CC(=O)NC=O)CO,34.841
OCCCC(=O)OC=N,34.685
C(CO)NC(=N)NC=O,34.632
C(CO)NC(=O)CC=O,34.936
C(CO)NC(=O)NC=N,35.004
C(CO)NC(=O)NC=O,34.181
OCCNC(=O)OC=N,33.706
C(COC(=N)NC=O)O,32.862
C(COC(=O)CC=O)O,33.642
C(COC(=O)NC=N)O,33.592
C(COC(=O)NC=O)O,32.527
CCCC(=O)CCCO,39.864
CCCC(=O)CCOC,39.347
CCCC(=O)COCC,39.43
CCCC(=O)NCCO,38.707
CCCC(=O)OCCO,37.44
CCCCC(=O)CCC,41.133
CCCCC(=O)CCO,39.837
CCCCC(=O)COC,39.329
CCCCC(=O)NCC,40.264
CCCCC(=O)OCC,39.05
CCCC(=O)NCCC,40.29
CCCNC(=O)CCO,39.051
CCCNC(=O)COC,38.582
CCCNC(=O)NCC,40.102
CCCNC(=O)OCC,38.497
CCCC(=O)OCCC,39.052
CCCOC(=O)CCO,37.769
CCCOC(=O)CNC,38.137
CCCOC(=O)COC,37.287
CCCOC(=O)NCC,38.461
CCNC(=O)CCCO,39.005
CCNC(=O)CCOC,38.523
CCNC(=O)COCC,38.453
CCNC(=O)NCCO,38.482
CCNC(=O)OCCO,36.873
CCNCC(=O)OCC,38.175
CCOC(=O)CCCO,37.785
CCOC(=O)CCOC,37.258
CCOC(=O)NCCO,36.919
CCOCC(=O)CCO,38.163
CCOCC(=O)COC,37.639
CCOCC(=O)OCC,37.39
CNCC(=O)OCCO,36.555
COCC(=O)CCCO,38.056
COCC(=O)NCCO,36.808
COCC(=O)OCCO,35.693
COCCC(=O)CCO,38.057
COCCC(=O)COC,37.546
C(CC(=O)CCO)CO,38.567
C(CO)C(=O)NCCO,37.487
C(CO)C(=O)OCCO,36.172
CCCNC(=NC)C#N,37.533
CN=C(C#N)NCCO,35.717
CCCCC(C#C)C#C,39.524
CCCCC(C#C)C#N,37.419
CCCCC(C#N)C#N,35.423
CCCNC(C#C)C#N,36.72
CCCNC(C#N)C#N,34.84
CCCOC(C#C)C#C,37.855
CCCOC(C#C)C#N,35.868
CCCOC(C#N)C#N,33.972
CCOCC(C#C)C#C,37.83
CCOCC(C#C)C#N,35.801
C[NH2+]CC[C-](C#N)C#N,34.631
COCCC(C#C)C#C,37.753
COCCC(C#C)C#N,35.654
C#CC(CCCO)C#C,38.233
OCCCC(C#C)C#N,36.128
C(CC(C#N)C#N)CO,34.146
OCCNC(C#C)C#N,35.22
C(CO)NC(C#N)C#N,33.319
C#CC(C#C)OCCO,36.096
OCCOC(C#C)C#N,34.16
C(COC(C#N)C#N)O,32.36
CC(C)(CCCO)C#C,41.861
CC(C)(CCCO)C#N,39.76
CC(C)(C#N)NCCO,38.564
CC(C)(C#C)OCCO,39.983
CC(C)(C#N)OCCO,38.054
CC(N)(CCCO)C#N,39.315
CC(O)(CCCO)C#C,40.763
CC(O)(CCCO)C#N,38.686
CCCCC(C)(C)C#C,43.137
CCCCC(C)(C)C#N,41.035
CCCCC(C)(N)C#N,40.588
CCCCC(C)(O)C#C,42.048
CCCCC(C)(O)C#N,39.975
CCCNC(C)(C)C#N,40.587
CCCOC(C)(C)C#C,41.824
CCCOC(C)(C)C#N,39.813
CCOCC(C)(C)C#C,41.507
CCOCC(C)(C)C#N,39.428
CCOCC(C)(N)C#N,38.971
CCOCC(C)(O)C#C,39.988
CCOCC(C)(O)C#N,38.016
CC(C)(CCOC)C#C,41.363
CC(C)(CCOC)C#N,39.284
COCCC(C)(N)C#N,38.822
COCCC(C)(O)C#C,40.258
COCCC(C)(O)C#N,38.178
CC(C)(CCCO)C=O,40.571
CC(C)(C=O)OCCO,38.978
CC(O)(CCCO)C=O,39.751
CCCCC(C)(C)C=O,41.983
CCCCC(C)(O)C=O,41.108
CCCOC(C)(C)C=O,40.726
CCOCC(C)(C)C=O,40.3
CCOCC(C)(O)C=O,38.936
CC(C)(CCOC)C=O,40.21
COCCC(C)(O)C=O,38.486
CC(C)(CCCO)CO,43.256
CC(C)(CO)OCCO,41.349
CC(O)(CO)CCCO,41.55
CCC(C)(C)CCCO,44.467
CCC(C)(C)CCOC,43.987
CCC(C)(C)OCCO,42.557
CCC(C)(O)CCCO,43.286
CCC(C)(O)CCOC,42.797
CCCCC(C)(C)CC,45.749
CCCCC(C)(C)CO,44.524
CCCCC(C)(C)OC,44.225
CCCCC(C)(O)CC,44.541
CCCCC(C)(O)CO,42.984
CCCOC(C)(C)CC,44.31
CCCOC(C)(C)CO,43.177
CCC(C)(C)COCC,44.027
CCOCC(C)(C)CO,42.815
CCOCC(C)(C)OC,42.579
CCOCC(C)(O)CC,42.591
CCOCC(C)(O)CO,41.172
CC(C)(CCCO)OC,42.936
CC(C)(CCOC)CO,42.784
CC(C)(CCOC)OC,42.497
COCCC(C)(O)CO,41.234
CCCOC(=NCC)C,40.647
CCN=C(C)OCCO,38.985
CC#CC(C)CCCO,40.974
CC#CC(C)OCCO,38.911
CC#CC(O)CCCO,39.772
CCCCC(C)C#CC,42.25
CCCCC(O)C#CC,41.061
CCCOC(C)C#CC,40.771
CCOCC(C)C#CC,40.564
CCOCC(O)C#CC,39.43
COCCC(C)C#CC,40.477
COCCC(O)C#CC,39.288
CC(=O)C(O)CCCO,38.624
CC(CCC[NH3+])C([O-])=O,38.36
CC(CCCO)C(C)=O,40.48
CC(CCCO)C(N)=O,40.091
CC([NH2+]CCN)C([O-])=O,37.3
CC([NH2+]CCO)C([O-])=O,36.35
CC(OCC[NH3+])C([O-])=O,36.112
CC(OCCO)C(C)=O,38.116
CC(OCCO)C(N)=O,37.725
CCCCC(C)C(C)=O,41.756
CCCCC(C)C(N)=O,41.407
CCCCC([NH3+])C([O-])=O,37.975
CCCCC(O)C(C)=O,39.878
CCCCC(O)C(N)=O,39.555
CCCCN(C)C(=O)C,40.41
CCCCN(C)C(=O)N,39.798
CCC[NH2+]C(C)C([O-])=O,37.811
CCCOC(C)C(C)=O,40.216
CCCOC(C)C(N)=O,39.591
CC[NH2+]CC(C)C([O-])=O,38.301
CC[NH2+]CC(N)C([O-])=O,36.605
CC[NH2+]CC(O)C([O-])=O,35.375
CCOCC(C)C(C)=O,40.068
CCOCC(C)C(N)=O,39.704
CCOCC([NH3+])C([O-])=O,36.051
CCOCC(O)C(C)=O,38.055
CCOCC(O)C(N)=O,36.964
CC(=O)N(C)CCCO,39.095
CN(CCCO)C(=O)N,38.46
C[NH2+]CCC(C)C([O-])=O,37.034
C[NH2+]CCC(O)C([O-])=O,35.097
COCCC(C)C(C)=O,39.978
COCCC(C)C(N)=O,39.591
COCCC([NH3+])C([O-])=O,35.885
COCCC(O)C(C)=O,38.129
COCCC(O)C(N)=O,37.803
CC(=O)N(C)CCOC,38.417
CN(CCOC)C(=O)N,37.876
NC(=O)C(O)CCCO,38.26
[NH3+]C(CCCO)C([O-])=O,36.689
[NH3+]CCCC(O)C([O-])=O,34.982
CC(C)C(C)CCCO,43.969
CC(C)C(C)OCCO,42.093
CC(C)C(O)CCCO,42.779
CC(O)C(C)CCCO,42.73
CC(O)C(C)OCCO,40.686
CC(O)C(O)CCCO,41.691
CCCCC(C)C(C)C,45.242
CCCCC(C)C(C)O,44.036
CCCCC(O)C(C)C,44.095
CCCCC(O)C(C)O,42.491
CCCOC(C)C(C)C,43.772
CCCOC(C)C(C)O,42.713
CCOCC(C)C(C)C,43.542
CCOCC(C)C(C)O,42.432
CCOCC(O)C(C)C,42.361
CCOCC(O)C(C)O,40.198
COCCC(C)C(C)C,43.44
COCCC(C)C(C)O,42.302
COCCC(O)C(C)C,42.299
COCCC(O)C(C)O,40.697
CC(CCCO)C1CC1,40.317
CC(CCCO)C1CO1,38.58
CC(CCCO)N1CC1,39.294
CC(OCCO)C1CC1,38.216
CC(OCCO)C1CN1,37.225
CC(OCCO)C1CO1,36.426
CCCCC(C)C1CC1,41.603
CCCCC(C)C1CO1,39.629
CCCCC(C)N1CC1,40.482
CCCCC(O)C1CC1,40.449
CCCCC(O)C1CN1,39.335
CCCCC(O)C1CO1,37.93
CCCOC(C)C1CC1,39.899
CCCOC(C)C1CN1,38.856
CCCOC(C)C1CO1,38.324
CCOCC(C)C1CC1,39.901
CCOCC(C)C1CO1,37.957
CCOCC(C)N1CC1,38.737
CCOCC(O)C1CC1,38.835
CCOCC(O)C1CN1,36.941
CCOCC(O)C1CO1,36.254
COCCC(C)C1CC1,39.793
COCCC(C)C1CO1,38.02
COCCC(C)N1CC1,38.707
COCCC(O)C1CC1,38.656
COCCC(O)C1CN1,37.543
COCCC(O)C1CO1,36.155
OCCCC(O)C1CC1,39.175
OCCCC(O)C1CN1,38.062
OCCCC(O)C1CO1,36.667
CC(CC#C)OCCO,38.919
CC(CC#N)OCCO,36.854
CC(CCCO)CC#C,40.843
CC(CCCO)CC#N,38.702
CCCCC(C)CC#C,42.133
CCCCC(C)CC#N,39.986
CCCCC(O)CC#C,40.959
CCCCC(O)CC#N,38.805
CCCCN(C)CC#N,38.849
CCCOC(C)CC#C,40.676
CCCOC(C)CC#N,38.56
CCOCC(C)CC#C,40.429
CCOCC(C)CC#N,38.294
CCOCC(O)CC#C,39.367
CCOCC(O)CC#N,36.784
CN(CCCO)CC#N,37.573
COCCC(C)CC#C,40.33
COCCC(C)CC#N,38.194
COCCC(O)CC#C,39.183
COCCC(O)CC#N,37.036
CN(CCOC)CC#N,37.033
OCCCC(O)CC#C,39.701
OCCCC(O)CC#N,37.551
CC(CC=O)OCCO,37.774
CC(CCCO)CC=O,39.652
CC(CCCO)NC=O,38.855
CC(CCCO)OC=O,37.708
CCCCC(C)CC=O,40.924
CCCCC(C)NC=O,40.133
CCCCC(C)OC=O,39.055
CCCCC(O)CC=O,39.707
CCCOC(C)CC=O,39.495
CCOCC(C)CC=O,39.278
CCOCC(C)NC=O,38.173
CCOCC(C)OC=O,37.408
CCOCC(O)CC=O,38.015
CN(CCCO)CC=O,38.628
COCCC(C)CC=O,39.126
COCCC(C)NC=O,38.35
COCCC(C)OC=O,37.284
COCCC(O)CC=O,37.929
CN(CCOC)CC=O,38.176
OCCCC(O)CC=O,38.452
CC(CCO)CCCO,42.109
CC(CCO)OCCO,40.136
CCCC(C)CCCO,43.366
CCCC(C)CCOC,42.869
CCCC(C)COCC,42.974
CCCC(C)OCCO,41.518
CCCC(O)CCCO,42.195
CCCC(O)CCOC,41.666
CCCC(O)COCC,41.795
CCCCC(C)CCC,44.63
CCCCC(C)CCO,43.372
CCCCC(C)COC,42.833
CCCCC(C)OCC,43.198
CCCCC(O)CCC,43.468
CCCCC(O)CCO,42.187
CCCCC(O)COC,41.713
CCCOC(C)CCC,43.238
CCCOC(C)CCO,41.966
CCCOC(C)COC,41.442
CCOC(C)CCCO,41.922
CCOC(C)CCOC,41.405
CCOCC(C)CCO,41.719
CCOCC(C)COC,41.246
CCOCC(C)OCC,41.546
CCOCC(O)CCO,40.519
CCOCC(O)COC,39.641
COCC(C)CCCO,41.574
COCC(C)OCCO,39.642
COCC(O)CCCO,40.447
COCCC(C)CCO,41.623
COCCC(C)COC,41.05
COCCC(O)CCO,40.387
COCCC(O)COC,39.233
OCCCC(O)CCO,40.914
CCCNC(=NC)C=O,38.357
CN=C(C=O)NCCO,36.588
CCCCC(C=O)C#C,38.437
CCCCC(C=O)C#N,36.327
CCCNC(C=O)C#N,35.707
CCCOC(C=O)C#C,36.939
CCCOC(C=O)C#N,34.958
CCOCC(C=O)C#C,36.704
CCOCC(C=O)C#N,34.628
COCCC(C=O)C#C,36.651
COCCC(C=O)C#N,34.573
OCCCC(C=O)C#C,37.156
OCCCC(C=O)C#N,35.006
OCCNC(C=O)C#C,36.27
OCCNC(C=O)C#N,34.183
OCCOC(C=O)C#C,35.213
OCCOC(C=O)C#N,33.363
CCCCC(C=O)C=O,37.114
CCCCN(C=N)C=O,36.597
CCCCN(C=O)C=O,35.783
CCCNC(C=O)C=O,36.715
CCCOC(C=O)C=O,35.647
CCOCC(C=O)C=O,35.507
COCCC(C=O)C=O,35.523
COCCN(C=N)C=O,34.365
COCCN(C=O)C=O,33.851
C(CC(C=O)C=O)CO,35.849
C(CN(C=N)C=O)CO,35.341
C(CN(C=O)C=O)CO,34.523
C(CO)NC(C=O)C=O,34.648
C(COC(C=O)C=O)O,33.453
CCC(CCCO)C#C,40.826
CCC(CCCO)C#N,38.738
CCC(CCOC)C#C,40.317
CCC(CCOC)C#N,38.246
CCC(NCCO)C#N,37.449
CCC(OCCO)C#C,38.749
CCC(OCCO)C#N,36.862
CCCCC(CC)C#C,42.097
CCCCC(CC)C#N,39.991
CCCCC(CO)C#C,40.524
CCCCC(CO)C#N,38.541
CCCCC(NC)C#N,39.66
CCCCC(OC)C#C,40.412
CCCCC(OC)C#N,38.415
CCCNC(CC)C#N,39.401
CCCNC(CN)C#N,38.668
CCCNC(CO)C#N,37.76
CCCOC(CC)C#C,40.534
CCCOC(CC)C#N,38.542
CCCOC(CN)C#N,37.896
CCCOC(CO)C#C,38.798
CCCOC(CO)C#N,36.811
CCNCC(NC)C#N,38.287
CCNCC(OC)C#N,37.621
CCOCC(CC)C#C,40.438
CCOCC(CC)C#N,38.329
CCOCC(CO)C#C,39.224
CCOCC(CO)C#N,36.87
CCOCC(NC)C#N,37.633
CCOCC(OC)C#C,38.746
CCOCC(OC)C#N,36.79
CNC(CCCO)C#N,38.046
CNC(CCOC)C#N,37.893
COC(CCCO)C#C,39.154
COC(CCCO)C#N,37.158
COCCC(CO)C#C,38.768
COCCC(CO)C#N,36.788
COCCC(OC)C#C,38.648
COCCC(OC)C#N,36.662
NCC(NCCO)C#N,36.68
NCC(OCCO)C#N,36.245
OCCCC(CO)C#C,39.258
OCCCC(CO)C#N,37.281
OCCNC(CO)C#N,35.805
OCCOC(CO)C#C,37.217
OCCOC(CO)C#N,35.233
CCC(CCCO)C=O,39.762
CCC(CCOC)C=O,39.257
CCC(OCCO)C=O,37.787
CCCCC(CC)C=O,41.026
CCCCC(CO)C=O,39.691
CCCCC(OC)C=O,39.352
CCCCN(CC)C=O,39.528
CCCOC(CC)C=O,39.473
CCCOC(CO)C=O,37.768
CCN(CCCO)C=O,38.178
CCN(CCOC)C=O,37.612
CCOCC(CC)C=O,39.312
CCOCC(CO)C=O,37.269
CCOCC(OC)C=O,37.696
COC(CCCO)C=O,38.105
COCCC(CO)C=O,37.925
COCCC(OC)C=O,37.598
OCCCC(CO)C=O,38.301
OCCOC(CO)C=O,36.119
CCC(CC)CCCO,43.424
CCC(CC)CCOC,42.935
CCC(CC)OCCO,41.317
CCC(CCCO)OC,41.963
CCC(CCOC)OC,41.436
CCC(CO)CCCO,42.167
CCC(CO)CCOC,41.668
CCC(CO)OCCO,39.71
CCCCC(CC)CC,44.704
CCCCC(CC)CO,43.409
CCCCC(CC)OC,43.236
CCCCC(CO)CO,41.218
CCCCC(CO)OC,41.22
CCCOC(CC)CC,43.246
CCCOC(CC)CO,41.348
CCCOC(CO)CO,38.995
CCC(CC)COCC,42.996
CCOCC(CC)CO,41.074
CCOCC(CC)OC,41.307
CCOCC(CO)CO,39.505
CCOCC(CO)OC,39.064
COC(CO)CCCO,39.949
COCCC(CO)CO,39.59
COCCC(CO)OC,39.484
C(CC(CO)CO)CO,40.822
C(COC(CO)CO)O,35.624
CC1(CC1O)OCCO,38.146
CC1(CCCO)CC1O,39.955
CC1CC1(C)CCCO,41.264
CC1CC1(C)OCCO,39.348
CC1CC1(O)CCCO,40.119
CC1OC1(C)CCCO,39.861
CCCCC1(C)CC1C,42.453
CCCCC1(C)CC1O,41.258
CCCCC1(C)CN1C,41.572
CCCCC1(C)OC1C,41.093
CCCCC1(O)CC1C,41.355
CCCCC1(O)CC1O,40.107
CCCOC1(C)CC1C,41.061
CCCOC1(C)CC1O,39.62
CCOCC1(C)CC1C,40.806
CCOCC1(C)CC1O,39.107
CCOCC1(C)CN1C,39.88
CCOCC1(C)NC1C,40.036
CCOCC1(C)OC1C,39.407
CCOCC1(O)CC1C,39.433
CCOCC1(O)CC1O,38.186
CN1CC1(C)CCCO,40.278
COCCC1(C)CC1C,40.697
COCCC1(C)CC1O,39.471
COCCC1(C)CN1C,39.792
COCCC1(C)OC1C,39.309
COCCC1(O)CC1C,39.65
COCCC1(O)CC1O,37.686
OCCCC1(O)CC1O,38.836
CC1(CCC1)OCCO,37.666
CC1(CCC1)CCCO,39.539
CC1(CCCO)CCO1,37.982
CC1(COC1)CCCO,37.703
CC1(COC1)OCCO,35.879
CCCCC1(CCC1)C,40.832
CCCCC1(C)CCO1,39.269
CCCCC1(COC1)C,38.995
CCCCC1(CCC1)O,39.798
CCCCC1(COC1)O,37.918
CCCOC1(CCC1)C,39.468
CCCOC1(COC1)C,37.628
CCOCC1(CCC1)C,39.23
CCOCC1(C)CCO1,37.639
CCOCC1(COC1)C,37.333
CCOCC1(CCC1)O,37.683
CCOCC1(COC1)O,35.827
CC1(CCC1)CCOC,39.025
COCCC1(C)CCO1,37.474
CC1(COC1)CCOC,37.175
COCCC1(CCC1)O,38.07
COCCC1(COC1)O,36.118
C1CC(C1)(CCCO)O,38.5
C1C(CO1)(CCCO)O,36.655
CCC1(CC1)OCCO,38.49
CCC1(CC1)CCCO,40.455
CCC1(CCCO)CO1,38.737
CCC1(CC1)CCOC,39.926
CCC1(CCOC)CO1,38.317
CCCCC1(CC1)CC,41.711
CCCCC1(CC)CO1,40.049
CCCCC1(CC1)OC,40.267
CCCCC1(CC1)CO,40.488
CCCCC1(CO)CN1,38.858
CCCCC1(CO)CO1,38.276
CCCOC1(CC1)CC,40.431
