smiles,u0_atom
[H]N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])[H],0.274018716
[H]C([H])([H])C([H])(C)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],1.596149468
[H]N=C(N([H])[H])C([H])([H])C([H])([H])C([H])=O,1.581568298
[H]C#CC(=N[H])N([H])C([H])=O,0.899842526
[H]C#CC(=O)N([H])C([H])=N[H],1.641418392
[H]N=C(C(=O)C([H])=C([H])[H])N([H])[H],0.343739141
[H]C#CC(=O)C(=N[H])N([H])[H],1.068625175
[H]N=C(N([H])[H])C([H])(O[H])C([H])=C([H])[H],0.358006255
[H]C#CC([H])(O[H])C(=N[H])N([H])[H],0.564924271
[H]N=C(N([H])[H])C([H])([H])OC([H])=C([H])[H],0.339566683
[H]N=C([H])N([H])OC1([H])C([H])([H])C1([H])[H],-1.142508286
[H]N=C(OC1([H])C([H])([H])C1([H])[H])N([H])[H],1.256475508
[H]C1=C(C([H])([H])[H])C([H])(N([H])[H])C([H])([H])C1([H])[H],0.319646562
[H]C#CC([H])([H])ON([H])C([H])=N[H],1.030130887
[H]N=C(OC([H])([H])C([H])=C([H])[H])N([H])[H],0.592381735
[H]C#CC([H])([H])OC(=N[H])N([H])[H],-0.30016532
[H]OC1([H])C([H])([H])C1([H])C(=O)N([H])[H],0.282453362
[H]N([H])C(=O)C1([H])C([H])([H])C([H])([H])C1([H])[H],0.602610987
[H]N([H])C(=O)C1([H])N([H])C([H])([H])C1([H])[H],0.316147081
[H]N([H])C(=O)C1([H])OC([H])([H])C1([H])[H],0.618582976
[H]N([H])C(=O)C1([H])C([H])([H])N([H])C1([H])[H],-0.304382643
[H]N([H])C(=O)C1([H])C([H])([H])OC1([H])[H],-0.506948741
[H]N([H])C(=O)C([H])([H])C1([H])C([H])([H])C1([H])[H],0.288869077
[H]C1C([H])=C(C([H])([H])[H])C([H])(C=1[H])N([H])[H],0.61014833
[H]N([H])C(=O)C([H])([H])C1([H])N([H])C1([H])[H],0.292413423
[H]N([H])C(=O)C([H])([H])C1([H])OC1([H])[H],1.007249667
[H]C([H])=C([H])C([H])=C([H])C(=O)N([H])[H],0.322831986
[H]C#CC([H])=C([H])C(=O)N([H])[H],1.035200648
[H]C([H])=C([H])C(C(=O)N([H])[H])=C([H])[H],1.015594582
[H]C#CC(C(=O)N([H])[H])=C([H])[H],1.769687822
[H]C([H])=C([H])C#CC(=O)N([H])[H],-0.316765421
[H]C#CC#CC(=O)N([H])[H],0.379720981
[H]C([H])=C([H])C([H])([H])C([H])([H])C(=O)N([H])[H],-1.651682737
[H]C#CC([H])([H])C([H])([H])C(=O)N([H])[H],1.427052763
[H]N([H])C1([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],1.454779418
[H]C(C#N)=C([H])C(=O)N([H])[H],2.205507772
[H]C([H])=C(C#N)C(=O)N([H])[H],0.783417493
[H]N([H])C(=O)C#CC#N,-0.080056953
[H]N([H])C(=O)C([H])([H])C([H])([H])C#N,0.563668047
[H]OC([H])([H])C([H])([H])C([H])([H])C(=O)N([H])[H],1.154452184
[H]OC([H])([H])C([H])=C([H])C(=O)N([H])[H],0.573224322
[H]C(=O)C([H])=C([H])C(=O)N([H])[H],1.163066291
[H]OC([H])([H])C(C(=O)N([H])[H])=C([H])[H],1.282183232
[H]C(=O)C(C(=O)N([H])[H])=C([H])[H],-1.123844389
[H]OC([H])([H])C#CC(=O)N([H])[H],1.886606371
[H]C1=C([H])C([H])(C([H])([H])[H])C([H])(N([H])[H])C1([H])[H],0.512342329
[H]C(=O)C#CC(=O)N([H])[H],0.312961656
[H]C(=O)C([H])([H])C([H])([H])C(=O)N([H])[H],1.14175535
[H]N([H])C(=O)C([H])([H])N1C([H])([H])C1([H])[H],1.883062026
[H]C([H])=C([H])C(=O)C(=O)N([H])[H],0.577531375
[H]C#CC(=O)C(=O)N([H])[H],1.297527109
[H]OC([H])(C(=O)N([H])[H])C([H])=C([H])[H],0.591439568
[H]C#CC([H])(O[H])C(=O)N([H])[H],0.246965038
[H]C([H])=C([H])OC([H])([H])C(=O)N([H])[H],0.225788693
[H]N([H])C(=O)N1C([H])([H])C([H])([H])C1([H])[H],-1.127029813
[H]N([H])C(=O)N([H])C1([H])C([H])([H])C1([H])[H],0.226237344
[H]C1=C([H])C([H])(N([H])[H])C([H])(C([H])([H])[H])C1([H])[H],0.932594077
[H]C([H])=C([H])C([H])([H])N([H])C(=O)N([H])[H],0.558463691
[H]C#CC([H])([H])N([H])C(=O)N([H])[H],0.544690094
[H]N([H])C(=O)OC1([H])C([H])([H])C1([H])[H],1.256296048
[H]C([H])=C([H])C([H])([H])OC(=O)N([H])[H],0.937304916
[H]C#CC([H])([H])OC(=O)N([H])[H],0.906751757
[H]OC1=C([H])C([H])=C([H])N1N([H])[H],0.898631167
[H]C1=C([H])C([H])([H])C(=O)N1N([H])[H],0.263295948
[H]C1C(=O)N(N([H])[H])C([H])([H])C=1[H],0.974318655
[H]N([H])N1C(=O)C([H])([H])C([H])([H])C1([H])[H],-1.647510279
[H]OC1C([H])=C([H])N(C=1[H])N([H])[H],0.376266366
[H]N([H])C1([H])C([H])(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])[H],0.990739296
[H]N([H])N=C1OC([H])([H])C([H])([H])C1([H])[H],0.422208267
[H]C1OC(=NN([H])[H])C([H])([H])C=1[H],1.014607549
[H]N([H])N=C1C([H])([H])OC([H])([H])C1([H])[H],0.997558797
[H]C1OC([H])([H])C(=NN([H])[H])C=1[H],0.500318472
[H]C1C(=NN([H])[H])OC([H])([H])C=1[H],0.514944507
[H]OC1([H])C([H])([H])C1([H])[C]([H])[N]N([H])[H],0.521853739
[H][C]([N]N([H])[H])C1([H])OC([H])([H])C1([H])[H],0.51095151
[H][C]([N]N([H])[H])C1([H])C([H])([H])OC1([H])[H],-0.158974731
[H][C]([N]N([H])[H])C([H])([H])C1([H])OC1([H])[H],-0.05636816
[H]OC([H])([H])C([H])([H])C([H])([H])[C]([H])[N]N([H])[H],0.453434403
[H]OC([H])([H])[C]([H])C([H])=C([H])[N]N([H])[H],1.175583664
[H]OC([H])([H])C([C]([H])[H])=C([H])[N]N([H])[H],0.397128655
[H]OC([H])([H])C#C[C]([H])[N]N([H])[H],1.105100533
[H]C(=O)N(N([H])[H])C([H])([H])C([H])=C([H])[H],0.480936733
[H]C#CC([H])([H])N(C([H])=O)N([H])[H],1.192452956
[H]OC([H])([H])C(=NN([H])[H])C([H])=C([H])[H],0.485064325
[H]C#CC(=NN([H])[H])C([H])([H])O[H],1.198195694
[H]OC([H])([C]([H])[N]N([H])[H])C([H])=C([H])[H],0.498299541
[H]C#CC([H])(O[H])[C]([H])[N]N([H])[H],-1.75334714
[H][C]([N]N([H])[H])C([H])([H])OC([H])=C([H])[H],0.503010381
[H]N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])[H],0.402333011
[H][C]([N]N([H])[H])OC1([H])C([H])([H])C1([H])[H],0.348719171
[H]C(=O)N(N([H])[H])C1([H])C([H])([H])C1([H])[H],0.481878901
[H]N([H])N([H])C(=O)C1([H])C([H])([H])C1([H])[H],1.196042167
[H][C]([N]N([H])[H])OC([H])([H])C([H])=C([H])[H],0.351321349
[H]C#CC([H])([H])O[C]([H])[N]N([H])[H],1.055973206
[H]C([H])=C([H])C([H])([H])C(=O)N([H])N([H])[H],1.719932384
[H]C#CC([H])([H])C(=O)N([H])N([H])[H],1.709523672
[H]C1=NN=C([H])C2([H])OC12[H],1.703197687
[H]C1=NN=C([H])C([H])=C([H])O1,-1.745271415
[H]N1C([H])([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],-0.128331841
[H]OC12C([H])([H])C([H])([H])N([H])C1([H])C2([H])[H],-0.173645631
[H]OC12C([H])([H])N(C([H])([H])C1([H])[H])C2([H])[H],-0.167319646
[H]OC12C([H])([H])N([H])C([H])([H])C1([H])C2([H])[H],-0.167140186
[H]OC12C([H])([H])N([H])C([H])(C1([H])[H])C2([H])[H],0.441859197
[H]OC1([H])C2([H])N([H])C1([H])C([H])([H])C2([H])[H],-0.169024522
[H]N1C2([H])C(=O)C1([H])C([H])([H])C2([H])[H],-0.146457357
[H]OC1([H])C2([H])N([H])C([H])([H])C([H])([H])C12[H],0.449845192
[H]OC1([H])C2([H])N([H])C([H])([H])C1([H])C2([H])[H],-0.157673642
[H]N1C([H])([H])C2([H])C(=O)C1([H])C2([H])[H],-1.110609173
[H]OC1([H])C2([H])C([H])([H])N([H])C([H])([H])C12[H],-2.894805981
[H]C1=C([H])C([H])([H])C([H])(N([H])C1([H])[H])C([H])([H])[H],1.10438269
[H]C([H])([H])C([H])([H])C([C]C)(C([H])([H])[H])C([H])([H])[H],0.570801604
[H]C1=C([H])C2([H])C(=O)C1([H])N2[H],0.999308537
[H]OC1([H])C2([H])C([H])=C([H])C1([H])N2[H],1.056601318
[H]OC1([H])C2([H])N=C([H])N([H])C21[H],1.442845291
[H]OC1([H])C2([H])C([H])=NN([H])C12[H],-0.088132678
[H]OC1([H])C2([H])ON=C([H])C12[H],-0.105630082
[H]OC1([H])C([H])([H])C1([H])C1([H])N([H])C1([H])[H],0.411081713
[H]OC1(C([H])([H])C1([H])[H])C1([H])N([H])C1([H])[H],-0.063142796
[H]OC1([H])C([H])([H])C1([H])C([H])([H])C#N,0.386764808
[H]OC1([H])C([H])([H])C1([H])N1C([H])([H])C1([H])[H],-1.104148593
[H]N=C([H])N([H])C1([H])C([H])([H])C1([H])O[H],0.639714456
[H]C([H])=C1C([H])([H])N([H])C([H])(C([H])([H])[H])C1([H])[H],0.529121891
[H]OC1([H])C([H])([H])C1([H])N([H])C([H])=O,0.893920328
[H]OC1([H])C([H])([H])C1([H])N([H])[N][C]([H])[H],-0.120480442
[H]OC1([H])C([H])([H])C1([H])O[N][C]([H])[H],0.47671941
[H]OC1([H])C([H])([H])C2([H])N([H])C1([H])C2([H])[H],0.273076548
[H]N1C2([H])C(=O)C([H])([H])C1([H])C2([H])[H],-0.17503645
[H]N1C(=O)C([H])([H])C2([H])C([H])([H])C12[H],0.386540482
[H]OC1([H])C([H])([H])N2C([H])([H])C2([H])C1([H])[H],0.958570992
[H]C1([H])C(=O)C([H])([H])C2([H])N1C2([H])[H],-0.189797081
[H]N1C(=O)C([H])([H])C2([H])N1C2([H])[H],-1.684209962
[H]OC1([H])C([H])([H])C2([H])N([H])C2([H])C1([H])[H],0.356705166
[H]N1C([H])(C([H])([H])[H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],0.955250972
[H]N1C2([H])C([H])([H])C(=O)C([H])([H])C12[H],0.965525088
[H]C1([H])C(=O)C([H])([H])C1([H])C#N,0.408838456
[H]C1([H])C(=O)C([H])(C#N)C1([H])[H],0.38730319
[H]OC1(C#N)C([H])([H])C([H])([H])C1([H])[H],0.381919373
[H]OC1([H])C([H])([H])C([H])(C#N)C1([H])[H],0.365767923
[H]OC1([H])C([H])([H])C([H])([H])C1([H])C#N,0.994328507
[H]C1([H])C(=O)N2C([H])([H])C2([H])C1([H])[H],-0.193969538
[H]C1C(=O)N2C([H])([H])C2([H])C=1[H],0.375369063
[H]OC1([H])C([H])([H])C([H])([H])C2([H])N([H])C12[H],-1.752898489
[H]N1C2([H])C(=O)C([H])([H])C([H])([H])C12[H],1.011377259
[H]N1C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C1([H])C([H])([H])[H],0.445852195
[H]C1C(=O)C2([H])N([H])C2([H])C=1[H],0.806388444
[H]OC1([H])C([H])=C([H])C2([H])N([H])C12[H],-0.39429238
[H]N1C(=O)C([H])([H])C([H])([H])C([H])([H])C1([H])[H],0.235479563
[H]C1=C([H])C([H])([H])N([H])C(=O)C1([H])[H],1.347731199
[H]C1=C([H])C([H])([H])C([H])([H])C(=O)N1[H],0.832455089
[H]OC1=C([H])C([H])=C([H])N1O[H],-0.87874614
[H]OC1([H])C([H])([H])N([H])C([H])([H])C([H])([H])C1([H])[H],-0.631359769
[H]N1C([H])([H])C(=O)C([H])([H])C([H])([H])C1([H])[H],1.469360588
[H]C1C([H])=C(N([H])C=1C([H])([H])[H])C([H])([H])[H],0.301745371
[H]OC1=NN=C([H])C([H])=C1[H],0.865745021
[H]N1C(=O)C([H])([H])C([H])([H])C([H])([H])N1[H],1.888266382
[H]C1=NN([H])C(=O)C([H])([H])C1([H])[H],1.293264921
[H]C1=NOC(=O)C([H])=C1[H],0.684624459
[H]C1=NOC(=O)C([H])([H])C1([H])[H],0.993206878
[H]N1OC([H])([H])C([H])([H])C([H])([H])C1=O,1.174641496
[H]N1C(=O)C([H])([H])C([H])([H])C1=O,1.059921339
[H]OC1=C([H])C([H])=C(O[H])N1[H],1.478243885
[H]C#CC1([H])N([H])C(=O)C1([H])[H],-0.59259629
[H]N1C(=O)C([H])([H])C1([H])C#N,-0.170325611
[H]C1C([H])=C(N(C=1[H])C([H])([H])[H])C([H])([H])[H],0.396186487
[H]OC1([H])C([H])([H])C([H])([H])N2C([H])([H])C21[H],1.010479957
[H]C1([H])C(=O)C2([H])N(C1([H])[H])C2([H])[H],0.899842526
[H]C1C(=O)C2([H])N(C=1[H])C2([H])[H],0.264193251
[H][N][C]1N([H])C([H])=C([H])C1([H])O[H],1.104607016
[H]N=C1N([H])C([H])([H])C([H])([H])C1([H])O[H],1.151850006
[H]N1C(=O)C(=O)C([H])([H])C1([H])[H],0.496908722
[H]OC1([H])C(=O)N([H])C([H])=C1[H],0.817784189
[H]OC1([H])C(=O)N([H])C([H])([H])C1([H])[H],-0.867888776
[H]OC1([H])C([H])([H])C([H])([H])N([H])C([H])([H])C1([H])[H],-0.295723671
[H]C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])[H],0.27536467
[H]N1C([H])([H])C([H])([H])C(=O)C([H])([H])C1([H])[H],1.371150801
[H]C1C(=O)C([H])([H])C([H])([H])N([H])C=1[H],0.789160231
[H]C1=NC([H])([H])C([H])([H])C(=O)N1[H],1.168091186
[H]OC1C([H])=C([H])N([H])C=1O[H],0.929767573
[H]C1=NN([H])C([H])=C([H])C1=O,1.043590428
[H]C1=NN([H])C([H])([H])C([H])([H])C1=O,0.376086905
[H]OC1([H])C([H])=NN=C([H])C1([H])[H],-1.061481847
[H]OC1([H])C([H])=NN([H])C([H])([H])C1([H])[H],1.354057183
[H]C1=C([H])C([H])(N(C([H])([H])[H])C1([H])[H])C([H])([H])[H],1.762240209
[H]OC1C([H])=C([H])N(O[H])C=1[H],1.923934166
[H]C1=NOC([H])=C([H])C1=O,0.787634816
[H]C1=NOC([H])([H])C([H])([H])C1=O,-0.115679873
[H]OC1([H])C([H])=NOC([H])([H])C1([H])[H],0.479904834
[H]OC1([H])C([H])([H])N2C([H])([H])C1([H])C2([H])[H],1.168629568
[H]C1([H])C(=O)C2([H])C([H])([H])N1C2([H])[H],-0.098272199
[H]C#CC1([H])C(=O)C([H])([H])N1[H],0.597586091
[H]OC1(C([H])=C([H])[H])C([H])([H])N([H])C1([H])[H],-0.977718634
[H]C#CC1(O[H])C([H])([H])N([H])C1([H])[H],-0.096298133
[H]C([H])=C([H])C1([H])N(C([H])([H])[H])C1([H])C([H])([H])[H],0.597316901
[H]OC1([H])C([H])([H])N([H])C1([H])C([H])=C([H])[H],1.5854267
[H]C#CC1([H])N([H])C([H])([H])C1([H])O[H],1.010794012
[H]N1C([H])([H])C(=O)C1([H])C#N,0.410857387
[H]OC1(C#N)C([H])([H])N([H])C1([H])[H],1.005679387
[H][N][C]([H])N1C([H])([H])C([H])(O[H])C1([H])[H],0.737789648
[H]OC1([H])C([H])([H])N([H])C1([H])C#N,0.643169072
[H]OC1(C([H])=O)C([H])([H])N([H])C1([H])[H],0.740930207
[H]OC1([H])C([H])([H])N(C([H])=O)C1([H])[H],0.546888486
[H]OC1([H])C([H])([H])N([H])C1([H])C([H])=O,-0.286122532
[H]OC1([H])C([H])([H])N([N][C]([H])[H])C1([H])[H],-0.171761295
[H]C#CC1([H])N(C([H])([H])[H])C1([H])C([H])([H])[H],0.384835607
[H]OC1([H])C([H])([H])N([H])C2([H])C([H])([H])C12[H],-0.202987431
[H]N1C([H])([H])C(=O)C2([H])C([H])([H])C12[H],0.045565433
[H]OC1([H])C(=C([H])[H])C([H])([H])N([H])C1([H])[H],0.606020737
[H]OC1([H])C([H])([H])N([H])C([H])([H])C1([H])O[H],0.333823945
[H]OC1([H])C(=O)C([H])([H])N([H])C1([H])[H],-0.210076123
[H]C1C(=O)C([H])([H])N([H])C([H])([H])C=1[H],1.405696957
[H]OC1([H])C([H])=C([H])C([H])([H])N([H])C1([H])[H],0.220539472
[H]N1C(=O)C([H])([H])N([H])C([H])([H])C1([H])[H],-1.639793476
[H]C([H])([H])N1C([H])(C([H])([H])[H])C([H])([H])C1([H])C([H])([H])[H],0.570846469
[H]C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])(C)C([H])([H])[H],1.408658056
[H]N1C([H])([H])C(=O)OC([H])([H])C1([H])[H],0.867180706
[H]C1=NC([H])([H])C(=O)C([H])([H])N1[H],0.261725668
[H]OC1([H])C([H])([H])N=C([H])N([H])C1([H])[H],1.076431709
[H]N=C1N([H])C([H])([H])C([H])(O[H])C1([H])[H],0.502606594
[H]N1C(=O)C([H])([H])C(=O)C1([H])[H],1.177198809
[H]OC1([H])C([H])([H])C(=O)N([H])C1([H])[H],1.16270737
[H]OC1C(O[H])=C([H])N([H])C=1[H],1.638861079
[H]OC1C([H])=C(O[H])N([H])C=1[H],0.06553042
[H]C1=NN2C([H])([H])C2([H])C1=O,1.092448564
[H]C1C([H])=C(N(C=1[H])N([H])[H])C([H])([H])[H],0.949149313
[H]OC1([H])C([H])=NN2C([H])([H])C21[H],0.372542559
[H]C1=NN([H])C([H])([H])C(=O)C1([H])[H],0.549670124
[H]OC1([H])C([H])([H])C([H])=NN([H])C1([H])[H],1.167821995
[H]N1C(=O)C([H])([H])OC([H])([H])C1([H])[H],1.356704226
[H]C1OC([H])([H])C(=O)N([H])C=1[H],0.783552088
[H]C1=NOC([H])([H])C(=O)C1([H])[H],0.388065897
[H]OC1([H])C([H])([H])ON=C([H])C1([H])[H],0.825680453
[H]N1C(=O)C2([H])C([H])([H])C1([H])C2([H])[H],1.167956591
[H]N1C(=O)N([H])C2([H])C([H])([H])C12[H],-0.047395132
[H]N1C(=O)OC2([H])C([H])([H])C12[H],1.063734875
[H]C#CC1([H])C(=O)N([H])C1([H])[H],0.274422502
[H]N1C(=O)C([H])(C#N)C1([H])[H],0.885171626
[H]N1C(=O)C2([H])C([H])([H])C2([H])C1([H])[H],0.885934333
[H]N1C(=O)N2C([H])([H])C2([H])C1([H])[H],1.206091958
[H]N1C(=O)C2([H])N([H])C2([H])C1([H])[H],1.729578388
[H]N1C(=O)C2([H])OC2([H])C1([H])[H],0.238664987
[H]C1C(=O)C(=O)N([H])C=1[H],1.364914547
[H]C1C(=O)N([H])C([H])([H])C([H])([H])C=1[H],0.141128177
[H]N1C(=O)N([H])C([H])([H])C([H])([H])C1([H])[H],0.761837362
[H]N1C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])[H],1.756632067
[H]C1=C([H])C([H])([H])N([H])C(=O)N1[H],0.488518941
[H]N1C(=O)OC([H])([H])C([H])([H])C1([H])[H],1.554649215
[H]C1=C([H])C([H])([H])OC(=O)N1[H],1.654160091
[H]C1C(=O)N([H])C(=O)C=1[H],0.916128571
[H]N1C(=O)C2([H])C([H])([H])C2([H])N1[H],1.373708114
[H]C1C(=O)N([H])N([H])C([H])([H])C=1[H],-1.114198384
[H]N1OC2([H])C([H])([H])C2([H])C1=O,1.322875912
[H]C([H])=C1C([H])([H])N([H])C([H])([H])C([H])([H])C1([H])[H],1.226864517
[H]C1C(=O)N([H])OC([H])([H])C=1[H],1.229915346
[H]C1([H])OC(=O)N2C([H])([H])C21[H],1.004019377
[H]N1C2([H])C(=O)OC([H])([H])C12[H],0.396680003
[H]C(=O)C1([H])C([H])([H])C1([H])C#N,-0.84303349
[H]OC([H])([H])C1([H])C([H])([H])C1([H])C#N,-0.245564447
[H]OC([H])([H])C1([H])N([H])C([H])([H])C([H])([H])C1([H])[H],0.955789353
[H]C(=O)C1([H])N([H])C([H])([H])C([H])([H])C1([H])[H],0.280972813
[H]OC([H])([H])C1=C([H])C([H])=C([H])N1[H],-1.116396776
[H]OC([H])([H])C1([H])C([H])([H])N([H])C([H])([H])C1([H])[H],-0.246775806
[H]C1=C(C([H])([H])[H])C([H])([H])N([H])C([H])([H])C1([H])[H],0.360294377
[H]C(=O)C1([H])C([H])([H])N([H])C([H])([H])C1([H])[H],0.959558025
[H]C(=O)C1=C([H])C([H])([H])N([H])C1([H])[H],-0.206486912
[H]OC([H])([H])C1=C([H])C([H])([H])N([H])C1([H])[H],0.988361443
[H]OC([H])([H])C1C([H])=C([H])N([H])C=1[H],1.593995941
[H]C(=O)C1([H])N([H])N=C([H])C1([H])[H],0.38730319
[H]O[C]([H])C1=NN=C([H])[C]1[H],0.873372095
[H]OC([H])([H])C1([H])N([H])N=C([H])C1([H])[H],1.295463313
[H]OC([H])([H])C1=C([H])C([H])=NN1[H],-1.122588165
[H]OC([H])([H])C1ON=C([H])C=1[H],1.890464773
[H]N1C([H])([H])C(=C(C([H])([H])[H])C1([H])[H])C([H])([H])[H],1.36424157
[H]C(=O)C1ON=C([H])C=1[H],0.763497372
[H]C(=O)C1([H])ON=C([H])C1([H])[H],1.30084713
[H]OC([H])([H])C1([H])ON=C([H])C1([H])[H],1.883286351
[H]OC([H])([H])C1=NOC([H])=C1[H],1.214436874
[H]C(=O)C1=NOC([H])=C1[H],0.596464463
[H]C(=O)C1([H])N([H])C(=O)C1([H])[H],0.447198149
[H]OC([H])([H])C1([H])N([H])C(=O)C1([H])[H],1.329695413
[H][N][C]([H])N1C([H])([H])C1([H])C([H])([H])O[H],0.729579327
[H]C(=O)N1C([H])([H])C1([H])C([H])=O,-1.147353721
[H]OC([H])([H])C1([H])N(C([H])=O)C1([H])[H],0.55496421
[H]C1=C(C([H])([H])[H])C([H])([H])C([H])(N([H])[H])C1([H])[H],1.208694136
[H]OC([H])([H])C1([H])N([N][C]([H])[H])C1([H])[H],0.600726651
[H]C(=O)C1([H])C(=O)N([H])C1([H])[H],0.310718399
[H]OC([H])([H])C1([H])C(=O)N([H])C1([H])[H],0.909578261
[H]C(=O)C1=C([H])N([H])C([H])([H])C1([H])[H],1.501753218
[H]C(=O)C1([H])N([H])C([H])=NC1([H])[H],0.30784703
[H]OC([H])([H])C1([H])N([H])C([H])=NC1([H])[H],1.197836773
[H]N1C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H],0.991367408
[H]C(=O)C1([H])C([H])=NN=C1[H],1.592470527
[H]C(=O)C1([H])C([H])=NN([H])C1([H])[H],1.020754073
[H]OC([H])=C1C([H])=NN=C1[H],0.393808635
[H]OC([H])([H])C1([H])C([H])=NN=C1[H],0.882479718
[H]OC([H])([H])C1([H])C([H])=NN([H])C1([H])[H],1.30582716
[H]OC([H])([H])C1C([H])=NN([H])C=1[H],1.879966331
[H]OC([H])([H])C1C([H])=NOC=1[H],1.193036203
[H]C(=O)C1C([H])=NOC=1[H],1.779961938
[H]N([H])C1([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H],1.374964338
[H]OC([H])([H])C1(N([H])C1([H])[H])C([H])([H])O[H],0.773233107
[H]C(=O)C1([H])C([H])=NOC1([H])[H],1.174462036
[H]OC([H])([H])C1([H])C([H])=NOC1([H])[H],-0.106706845
[H]C#CC1([H])N([H])C1([H])C([H])=O,0.604988839
[H]OC([H])([H])C1([H])N([H])C1([H])C([H])=C([H])[H],1.596059738
[H]C#CC1([H])N([H])C1([H])C([H])([H])O[H],1.000160975
[H]C(=O)C1([H])N([H])C1([H])C#N,0.123855099
[H]OC([H])([H])C1([H])N([H])C1([H])C#N,1.317402366
[H]OC([H])([H])C1([H])N([H])C1([H])C([H])([H])O[H],-1.684793209
[H]C(=O)C1([H])N([H])C1([H])C([H])=O,-2.891755152
[H]N([H])C1(C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C1([H])[H],0.725631195
[H]C([H])([H])C([H])([H])C([H])(C([H])([H])C)C([H])([H])C([H])([H])[H],0.131347577
[H]OC([H])([H])C1([H])N([H])C1([H])C([H])=O,1.288957868
[H]OC([H])([H])C1([H])N([H])C([H])([H])C1([H])O[H],0.695885609
[H]C(=O)C1([H])C(=O)C([H])([H])N1[H],0.389277256
[H]OC([H])([H])C1([H])C(=O)C([H])([H])N1[H],-0.204871767
[H]C(=O)C1([H])C([H])=C([H])C([H])([H])N1[H],0.882075932
[H]OC([H])([H])C1([H])C([H])=C([H])C([H])([H])N1[H],0.292906939
[H]C(=O)C1=NC([H])([H])C([H])([H])N1[H],1.384924398
[H]OC([H])([H])C1=NC([H])([H])C([H])([H])N1[H],0.820565827
[H]N([H])C([H])([H])C1([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])[H],1.777808412
[H]C(=O)C1=NN([H])C([H])([H])C1([H])[H],0.373709053
[H]C(=O)C1=NN=C([H])C1([H])[H],0.990111184
[H]OC([H])([H])C1=NN([H])C([H])([H])C1([H])[H],1.337771138
[H]OC([H])([H])C1=NN=C([H])C1([H])[H],0.755421647
[H]C(=O)C1=NOC([H])([H])C1([H])[H],0.158580716
[H]OC([H])([H])C1=NOC([H])([H])C1([H])[H],-0.7585973
[H]OC([H])([H])C1(O[H])C([H])([H])N([H])C1([H])[H],-1.760660157
[H]OC([H])([H])C([H])([H])C1([H])N([H])C([H])([H])C1([H])[H],-0.174094282
[H]N([H])C1([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])[H],-0.728313332
[H]C(=O)C([H])([H])C1([H])N([H])C([H])([H])C1([H])[H],-0.148745479
[H]OC([H])([H])C([H])([H])C1([H])C([H])([H])N([H])C1([H])[H],-0.751329148
[H]C(=O)C([H])([H])C1([H])C([H])([H])N([H])C1([H])[H],-0.171761295
[H]OC([H])([H])C([H])([H])C([H])([H])C1([H])N([H])C1([H])[H],1.190748081
[H]C(=O)C([H])([H])C([H])([H])C1([H])N([H])C1([H])[H],0.46056796
[H]C#CC(=O)C1([H])N([H])C1([H])[H],1.17894855
[H]C(=O)C([H])=C([H])C1([H])N([H])C1([H])[H],-0.117384748
[H]C(=O)C#CC1([H])N([H])C1([H])[H],0.610686712
[H]OC([H])(C([H])=C([H])[H])C1([H])N([H])C1([H])[H],-0.046632425
[H]C#CC([H])(O[H])C1([H])N([H])C1([H])[H],-0.102624117
[H]C1C(=NN([H])C=1C([H])([H])[H])C([H])([H])[H],-0.104732779
[H]OC([H])([H])C([H])=C([H])C1([H])N([H])C1([H])[H],0.596374733
[H]OC([H])([H])C(=C([H])[H])C1([H])N([H])C1([H])[H],1.717464801
[H]OC([H])([H])C#CC1([H])N([H])C1([H])[H],0.969697546
[H]C#CC([H])([H])C(=O)C#N,1.741063864
[H]C(=O)C([H])=C([H])C([H])([H])C#N,1.714099916
[H]C#CC([H])(C#N)C([H])=O,0.979612742
[H]C(=O)C#CC([H])([H])C#N,1.733167599
[H]C(=O)C([H])([H])C([H])=C([H])C#N,0.326376332
[H]C(=O)C([H])([H])C#CC#N,0.622037592
[H]C(=O)C([H])([H])C([H])([H])C([H])([H])C#N,0.405697896
[H]C1=NN=C(C([H])=C1[H])C([H])([H])[H],1.111695708
[H]OC([H])(C#N)C([H])([H])C([H])=C([H])[H],0.394930263
[H]C#CC([H])([H])C([H])(C#N)O[H],0.392238355
